file	phi	r	period	raio_max	px_mean	x_final	eta
2548	0.69097438568530e+00	2.00000000000000e+00	4.26331999999915e+01	1.19408375212391e+00	5.35548320466897e-01	2.89933109000000e+01	9.22796536796532e+00
2549	0.72388582690060e+00	2.00000000000000e+00	4.18711999999916e+01	1.20605590455195e+00	5.78701863497059e-01	3.73923388000000e+01	9.10243478260865e+00
2550	0.80225925965506e+00	2.00000000000000e+00	4.11183999999918e+01	1.20184714524527e+00	6.17978869971660e-01	4.50538570000000e+01	8.97781659388642e+00
2551	0.04322256289829e+00	2.00000000000000e+00	4.05727999999919e+01	1.19689291349545e+00	6.88447101879774e-01	5.80371952000000e+01	8.85868995633182e+00
2552	02.95981770346197e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
2553	0.17460808482645e-01	2.00000000000000e+00	-1	-1	-1	-1	-1
2554	0.79779357384875e-01	2.00000000000000e+00	-1	-1	-1	-1	-1
2555	02.81385127050030e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
2556	0.37703435743501e-01	2.00000000000000e+00	1.25645999999903e+03	1.94060541253140e+00	-1.12126193347804e+00	-6.86197471000000e+02	5.76887052341269e+01
2557	0.28878104465671e-01	2.00000000000000e+00	1.21491759999907e+03	1.89949888709708e+00	-1.11201882823927e+00	-6.77207560000000e+02	6.03835785287927e+01
2558	02.64352782036637e+00	2.00000000000000e+00	1.10891599999916e+03	1.86515629862075e+00	-1.10199544501527e+00	-6.67798906000000e+02	5.89848936169885e+01
2559	02.52132610852065e+00	2.00000000000000e+00	9.02922799999362e+02	1.83463058556187e+00	-1.09159690557107e+00	-6.58144910000000e+02	5.10702941176211e+01
2560	0.57997273559040e-01	2.00000000000000e+00	7.50799999999501e+02	1.80578789590732e+00	-1.08120868681878e+00	-6.48446160000000e+02	4.50660264105432e+01
2561	0.55401216616395e-01	2.00000000000000e+00	7.10064399999537e+02	1.77232866140575e+00	-1.07063166593120e+00	-6.38823001000000e+02	4.51694910941271e+01
2562	02.37370192062017e+00	2.00000000000000e+00	6.38854399999603e+02	1.74637181520428e+00	-1.05967901651908e+00	-6.29277663000000e+02	4.28186595174081e+01
2563	0.86736138068955e-01	2.00000000000000e+00	5.42471999999690e+02	1.71801554672305e+00	-1.04900200444225e+00	-6.19804778000000e+02	3.81485232067368e+01
2564	0.92916938342992e-01	2.00000000000000e+00	5.15294399999715e+02	1.68996643327500e+00	-1.03805719543860e+00	-6.10295948000000e+02	3.80571935007250e+01
2565	02.14678542027798e+00	2.00000000000000e+00	4.70039999999756e+02	1.66648505192631e+00	-1.02637787871704e+00	-6.00639666000000e+02	3.62685185185068e+01
2566	01.85029035977961e+00	2.00000000000000e+00	4.19185999999802e+02	1.64451686774153e+00	-1.01483376338533e+00	-5.90830354000000e+02	3.36966237942029e+01
2567	0.20578308657040e+00	2.00000000000000e+00	3.97245599999822e+02	1.62324872222189e+00	-1.00249444628681e+00	-5.80795035000000e+02	3.32701507537605e+01
2568	0.47852619918444e+00	2.00000000000000e+00	3.59599999999856e+02	1.60609318666393e+00	-9.89639275728477e-01	-5.70640150000000e+02	3.12695652173850e+01
2569	01.81085437018001e+00	2.00000000000000e+00	3.38256399999876e+02	1.58893754944612e+00	-9.77003023490475e-01	-5.60428054000000e+02	3.04735495495444e+01
2570	01.51440011552148e+00	2.00000000000000e+00	3.17388799999894e+02	1.57133446673234e+00	-9.63474092124579e-01	-5.50220849000000e+02	2.96071641791005e+01
2571	0.52892374164156e+00	2.00000000000000e+00	2.92620799999917e+02	1.55580273563921e+00	-9.50366093260597e-01	-5.40109986000000e+02	2.81908285163752e+01
2572	0.87805497716874e+00	2.00000000000000e+00	2.79371599999930e+02	1.53924186889417e+00	-9.36773686428577e-01	-5.30037327000000e+02	2.78258565737037e+01
2573	01.28091549562804e+00	2.00000000000000e+00	2.58279599999948e+02	1.52278374959509e+00	-9.23050381134243e-01	-5.19997292000000e+02	2.64630737704917e+01
2574	09.36249951411133e-01	2.00000000000000e+00	2.48008399999952e+02	1.50804125149264e+00	-9.09212580065176e-01	-5.09929387000000e+02	2.62165327695561e+01
2575	0.14629252925277e+00	2.00000000000000e+00	2.31596799999955e+02	1.49365065771931e+00	-8.94625784411353e-01	-4.99761477000000e+02	2.51189587852495e+01
2576	0.44652074393627e+00	2.00000000000000e+00	2.22171199999958e+02	1.48101824109587e+00	-8.80179573438249e-01	-4.89530706000000e+02	2.47958928571430e+01
2577	01.24814978242791e+00	2.00000000000000e+00	2.08933199999960e+02	1.47086893330712e+00	-8.64779359665695e-01	-4.79225425000000e+02	2.39054004576661e+01
2578	05.12823603262838e-01	2.00000000000000e+00	1.99985999999961e+02	1.45061317003468e+00	-8.49764416334959e-01	-4.68924504000000e+02	2.34725352112677e+01
2579	03.20930325513821e-01	2.00000000000000e+00	1.88749599999963e+02	1.44696522293337e+00	-8.33840716815752e-01	-4.58623957000000e+02	2.26862500000001e+01
2580	0.84800865383709e+00	2.00000000000000e+00	1.80742399999965e+02	1.43285351071357e+00	-8.18287513098132e-01	-4.48409182000000e+02	2.22042260442261e+01
2581	0.00935027127719e+00	2.00000000000000e+00	1.71168799999968e+02	1.42503981034509e+00	-8.02184417554393e-01	-4.38202847000000e+02	2.15036180904524e+01
2582	0.13255060608778e-03	2.00000000000000e+00	1.64445999999969e+02	1.41477605097643e+00	-7.85816565774034e-01	-4.28041046000000e+02	2.11370179948588e+01
2583	0.47039288781882e-01	2.00000000000000e+00	1.56157199999970e+02	1.39956248948941e+00	-7.69386205100649e-01	-4.17890262000000e+02	2.04394240837697e+01
2584	02.98521827512276e+00	2.00000000000000e+00	1.50316399999971e+02	1.39233852183896e+00	-7.52181660553765e-01	-4.07684186000000e+02	2.00957754010696e+01
2585	02.75706007660364e+00	2.00000000000000e+00	1.43475199999973e+02	1.38757264648627e+00	-7.35212192519587e-01	-3.97443244000000e+02	1.95470299727522e+01
2586	02.59588337485261e+00	2.00000000000000e+00	1.37791199999974e+02	1.37215264600579e+00	-7.16781155019721e-01	-3.87167214000000e+02	1.91376666666668e+01
2587	0.44878095257941e-01	2.00000000000000e+00	1.32375999999976e+02	1.37070975036857e+00	-6.99306792241566e-01	-3.76981899000000e+02	1.86971751412432e+01
2588	0.40480914451751e-01	2.00000000000000e+00	1.26701999999975e+02	1.36150465068415e+00	-6.80386508956138e-01	-3.66720323000000e+02	1.82043103448275e+01
2589	0.50909378995933e+00	2.00000000000000e+00	1.22220799999976e+02	1.34885820089410e+00	-6.61547399311006e-01	-3.56537408000000e+02	1.78685380116959e+01
2590	01.97005624004462e+00	2.00000000000000e+00	1.17403999999977e+02	1.34855638223346e+00	-6.42792573669424e-01	-3.46414759000000e+02	1.74708333333333e+01
2591	01.56151445558873e+00	2.00000000000000e+00	1.13199999999977e+02	1.33990817815919e+00	-6.22722078477750e-01	-3.36244561000000e+02	1.70996978851963e+01
2592	02.09914233474500e-01	2.00000000000000e+00	1.09330799999978e+02	1.32293452401086e+00	-6.03054385533000e-01	-3.26130849000000e+02	1.67685276073619e+01
2593	0.66815845617488e+00	2.00000000000000e+00	1.05399599999979e+02	1.32732309778905e+00	-5.82778507269787e-01	-3.16019580000000e+02	1.64173831775700e+01
2594	0.01559024636155e+00	2.00000000000000e+00	1.01977199999980e+02	1.31972327742414e+00	-5.61671178005791e-01	-3.05903614000000e+02	1.61356329113923e+01
2595	0.07686187316667e+00	2.00000000000000e+00	9.87207999999803e+01	1.31619620789101e+00	-5.40678091308576e-01	-2.95677789000000e+02	1.58206410256410e+01
2596	01.10667308662043e+00	2.00000000000000e+00	9.52319999999810e+01	1.30796428768930e+00	-5.19182345056802e-01	-2.85668949000000e+02	1.54597402597402e+01
2597	07.73681763611753e-01	2.00000000000000e+00	9.25463999999816e+01	1.30381239421955e+00	-4.96716966274360e-01	-2.75438790000000e+02	1.52214473684210e+01
2598	04.32730521495303e-01	2.00000000000000e+00	8.97763999999821e+01	1.29849724795952e+00	-4.75025436046777e-01	-2.65390291000000e+02	1.49627333333333e+01
2599	0.77333667717115e+00	2.00000000000000e+00	8.68835999999827e+01	1.28767633120692e+00	-4.52159483436457e-01	-2.55289536000000e+02	1.46762837837837e+01
2600	0.97267248533789e+00	2.00000000000000e+00	8.43971999999832e+01	1.28295465183119e+00	-4.28747633361392e-01	-2.45320723000000e+02	1.44515753424657e+01
2601	0.07339147794795e+00	2.00000000000000e+00	8.19471999999837e+01	1.28241353783410e+00	-4.05637252738663e-01	-2.35367068000000e+02	1.41777162629757e+01
2602	0.31329841900291e-01	2.00000000000000e+00	7.95103999999842e+01	1.28046555143418e+00	-3.81762042098742e-01	-2.25227988000000e+02	1.39004195804195e+01
2603	0.94106449045068e-01	2.00000000000000e+00	7.72135999999846e+01	1.27438971902031e+00	-3.56595273962700e-01	-2.15131907000000e+02	1.36419787985865e+01
2604	0.29570409143686e-01	2.00000000000000e+00	7.53027999999850e+01	1.26803875486102e+00	-3.31442128233319e-01	-2.05095014000000e+02	1.34469285714285e+01
2605	0.06237953145612e+00	2.00000000000000e+00	7.31791999999854e+01	1.26504653951149e+00	-3.06223022108635e-01	-1.95048225000000e+02	1.32092418772563e+01
2606	02.44815346184223e+00	2.00000000000000e+00	7.11147999999858e+01	1.26411136025078e+00	-2.79599502757607e-01	-1.85002621000000e+02	1.29771532846715e+01
2607	02.10449599246124e+00	2.00000000000000e+00	6.92903999999861e+01	1.25828268029779e+00	-2.51771299676181e-01	-1.74820840000000e+02	1.27842066420664e+01
2608	01.81031771783330e+00	2.00000000000000e+00	6.75787999999865e+01	1.25325694962115e+00	-2.25178476992765e-01	-1.65056958000000e+02	1.25611152416356e+01
2609	01.22407478923803e+00	2.00000000000000e+00	6.57939999999869e+01	1.25350354296094e+00	-1.97464480265008e-01	-1.55018529000000e+02	1.23672932330827e+01
2610	0.37884143433077e-01	2.00000000000000e+00	6.41483999999872e+01	1.24925442960938e+00	-1.65926278738528e-01	-1.44258803000000e+02	1.21493181818181e+01
2611	0.75755503457764e+00	2.00000000000000e+00	6.25907999999875e+01	1.24131203834909e+00	-1.39449707013736e-01	-1.35378969000000e+02	1.19905747126436e+01
2612	0.01145465553045e+00	2.00000000000000e+00	6.11663999999878e+01	1.24678348017328e+00	-1.05631808176521e-01	-1.24031842000000e+02	1.17627692307692e+01
2613	0.60163836794660e+00	2.00000000000000e+00	5.91783999999881e+01	1.24007142341277e+00	-1.12230581157914e-01	-1.25817394000000e+02	1.16492913385826e+01
2614	02.72487457703331e+00	2.00000000000000e+00	5.81883999999884e+01	1.21433807905465e+00	-5.66301030891995e-02	-1.08124316000000e+02	1.14544094488189e+01
2615	05.95088804535962e-01	2.00000000000000e+00	5.68563999999886e+01	1.22887959899539e+00	-2.25747075378908e-02	-9.73913286000000e+01	1.12364426877470e+01
2616	02.10835297792192e-01	2.00000000000000e+00	5.57435999999889e+01	1.23200238012949e+00	2.13640803646857e-02	-8.40573176000000e+01	1.10602380952381e+01
2617	07.20486686267258e-02	2.00000000000000e+00	5.46027999999891e+01	1.22626890350476e+00	5.81802100290540e-02	-7.28521098000000e+01	1.09205599999999e+01
2618	0.09046053924817e-01	2.00000000000000e+00	5.33847999999894e+01	1.23197115858638e+00	8.82754523196120e-02	-6.38668336000000e+01	1.07630645161290e+01
2619	0.43793159495774e-01	2.00000000000000e+00	5.20519999999896e+01	1.22136617605764e+00	1.14014239677909e-01	-5.65151620000000e+01	1.05796747967479e+01
2620	0.84933046726084e+00	2.00000000000000e+00	5.10135999999898e+01	1.22106149986440e+00	1.55170879492069e-01	-4.52195947000000e+01	1.04109387755101e+01
2621	02.81010958789233e+00	2.00000000000000e+00	5.00667999999900e+01	1.22449563164872e+00	2.02049670345373e-01	-3.25828641000000e+01	1.02595901639344e+01
2622	02.53214259398509e+00	2.00000000000000e+00	4.90419999999902e+01	1.21918493045722e+00	2.41822378892422e-01	-2.19787190000000e+01	1.00909465020576e+01
2623	02.29222239250724e+00	2.00000000000000e+00	4.79723999999904e+01	1.21369090071101e+00	2.73101108387097e-01	-1.39824823000000e+01	9.95278008298750e+00
2624	01.70952077181132e+00	2.00000000000000e+00	4.69115999999906e+01	1.21543022129434e+00	3.05581147690890e-01	-5.79344574000000e+00	9.81414225941418e+00
2625	01.24953955519091e+00	2.00000000000000e+00	4.59395999999908e+01	1.21450457682105e+00	3.48710353293854e-01	4.79522165000000e+00	9.65117647058818e+00
2626	01.01232112858205e+00	2.00000000000000e+00	4.51799999999909e+01	1.21682527038983e+00	4.01071319950206e-01	1.71752331000000e+01	9.53164556962020e+00
2627	08.13168064423077e-01	2.00000000000000e+00	4.44235999999912e+01	1.21501053094248e+00	4.54529866055688e-01	2.95561590000000e+01	9.37206751054848e+00
2628	03.66456255633189e-01	2.00000000000000e+00	4.36823999999913e+01	1.21645708397540e+00	5.00800093339254e-01	3.99873231000000e+01	9.25474576271182e+00
2629	0.38157698407358e+00	2.00000000000000e+00	4.27239999999914e+01	1.20931687840578e+00	5.37594646238681e-01	4.80002128000000e+01	9.12905982905978e+00
2630	0.52573656496519e+00	2.00000000000000e+00	4.18187999999916e+01	1.20500423539616e+00	5.73861732937228e-01	5.57928712000000e+01	9.01267241379305e+00
2631	0.72551646407030e+00	2.00000000000000e+00	4.11267999999918e+01	1.20460496644757e+00	6.36675709116238e-01	6.89082838000000e+01	8.86353448275857e+00
2632	0.04323414594278e+00	2.00000000000000e+00	4.04311999999919e+01	1.19596392162085e+00	6.89788068457984e-01	7.95609118000000e+01	8.75134199134195e+00
2633	02.90751788897579e+00	2.00000000000000e+00	3.99051999999920e+01	1.19608099604739e+00	7.65690799698549e-01	9.42652900000000e+01	8.60025862068962e+00
2634	02.80160153838960e+00	2.00000000000000e+00	3.85883999999923e+01	1.16354214657663e+00	7.45515053887862e-01	9.03781878000000e+01	8.49964757709247e+00
2635	09.67800513256760e-02	2.00000000000000e+00	1.26918759999902e+03	1.14323044185244e+00	8.55569215284378e-01	1.05942737000000e+02	2.66636050420014e+02
2636	07.16397222694695e-01	2.00000000000000e+00	1.23337519999905e+03	1.50727171366785e+00	2.00356279945281e+00	2.51026527000000e+02	2.17143521126635e+02
2637	0.35884239620699e+00	2.00000000000000e+00	1.24509959999903e+03	1.13298568431033e+00	6.31024785488445e-01	7.17644722000000e+01	2.93655566037565e+02
2638	03.30084464865958e-01	2.00000000000000e+00	3.25171999999935e+01	1.09693956943330e+00	5.72456753298016e-01	4.52294054000000e+01	7.16237885462551e+00
2639	0.80715232971582e+00	2.00000000000000e+00	1.25124719999903e+03	1.30273759966575e+00	1.05739519357346e+00	1.22282090000000e+02	2.66222808510484e+02
2640	0.06720285503965e-01	2.00000000000000e+00	1.24642159999904e+03	2.32608808979557e+00	6.35506168406557e+00	4.82120486000000e+02	1.00194662379364e+02
2641	01.50424093109271e+00	2.00000000000000e+00	1.27100519999901e+03	2.31846553446668e+00	7.54754275570521e+00	5.15992197000000e+02	1.18123159851233e+02
2642	-1	-1	-1	-1	-1	-1	-1
2643	-1	-1	-1	-1	-1	-1	-1
2644	02.98444612186331e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
2645	02.93209817942454e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
2646	0.53276525200512e-01	2.00000000000000e+00	-1	-1	-1	-1	-1
2647	02.84546855735880e+00	2.00000000000000e+00	-1	-1	-1	-1	-1
2648	02.76768812892177e+00	2.00000000000000e+00	1.25404439999903e+03	1.93586910727793e+00	-9.29964709219131e-01	-6.29277309000000e+02	5.63868884891762e+01
2649	0.49867205690740e-01	2.00000000000000e+00	1.20788639999907e+03	1.88997618533794e+00	-9.20609854897359e-01	-6.19550923000000e+02	5.93264440078247e+01
2650	02.63814657456330e+00	2.00000000000000e+00	1.08638799999919e+03	1.85117878874310e+00	-9.10409282633471e-01	-6.09374906000000e+02	5.75417372881039e+01
2651	02.50466861560613e+00	2.00000000000000e+00	7.91091599999464e+02	1.81722033222407e+00	-8.99958095821126e-01	-5.98993143000000e+02	4.48464625850125e+01
2652	0.79100364447716e-01	2.00000000000000e+00	7.35462399999514e+02	1.78403775589126e+00	-8.89535273670243e-01	-5.88650901000000e+02	4.45734787878581e+01
2653	0.61899788909504e+00	2.00000000000000e+00	6.74138799999571e+02	1.74664294919781e+00	-8.78735646892664e-01	-5.78413129000000e+02	4.34367783504964e+01
2654	02.30107677346609e+00	2.00000000000000e+00	5.57598799999676e+02	1.71517891553982e+00	-8.67881475628801e-01	-5.68244379000000e+02	3.80353888130823e+01
2655	0.47320980461905e-01	2.00000000000000e+00	5.20792799999709e+02	1.68666071195077e+00	-8.57076549915866e-01	-5.58052008000000e+02	3.75210951008510e+01
2656	0.09630505663869e+00	2.00000000000000e+00	4.73916399999752e+02	1.65703312368681e+00	-8.45311074206533e-01	-5.47641406000000e+02	3.59027575757459e+01
2657	02.03261778299705e+00	2.00000000000000e+00	4.17616799999804e+02	1.63298351140429e+00	-8.33587383902469e-01	-5.37037028000000e+02	3.31441904761815e+01
2658	09.68838818463709e-01	2.00000000000000e+00	3.91655599999828e+02	1.61374606448609e+00	-8.20999215467384e-01	-5.26154641000000e+02	3.25295348837130e+01
2659	0.40878650404521e+00	2.00000000000000e+00	3.49323199999866e+02	1.59267397238626e+00	-8.08143636641630e-01	-5.15207264000000e+02	3.02182698961881e+01
2660	01.86431090608624e+00	2.00000000000000e+00	3.30241999999883e+02	1.56915132060958e+00	-7.95133210747201e-01	-5.04226387000000e+02	2.97515315315269e+01
2661	01.40272669142949e+00	2.00000000000000e+00	2.99751999999910e+02	1.55565340447123e+00	-7.81685719788065e-01	-4.93342794000000e+02	2.80666666666638e+01
2662	0.71960648516480e+00	2.00000000000000e+00	2.84043199999925e+02	1.53574881858464e+00	-7.68452286341671e-01	-4.82536198000000e+02	2.75770097087360e+01
2663	0.08556767386733e+00	2.00000000000000e+00	2.61564399999946e+02	1.51852101638083e+00	-7.54458184539821e-01	-4.71704719000000e+02	2.62614859437748e+01
2664	01.06051006746956e+00	2.00000000000000e+00	2.48739199999953e+02	1.50307297497804e+00	-7.40670242327374e-01	-4.60875365000000e+02	2.58028215767636e+01
2665	07.57366044135091e-01	2.00000000000000e+00	2.30501999999955e+02	1.48540710551220e+00	-7.25901895916376e-01	-4.49847775000000e+02	2.46790149892934e+01
2666	0.39936751387960e+00	2.00000000000000e+00	2.19942799999957e+02	1.46734526124056e+00	-7.11193223225377e-01	-4.38816894000000e+02	2.42762472406181e+01
2667	0.62130894029911e+00	2.00000000000000e+00	2.04877999999961e+02	1.46008293180267e+00	-6.95819449604132e-01	-4.27652693000000e+02	2.32815909090910e+01
2668	04.44064588486984e-01	2.00000000000000e+00	1.95339999999963e+02	1.44808401686628e+00	-6.80134112139443e-01	-4.16527015000000e+02	2.28200934579441e+01
2669	02.94947630204816e-01	2.00000000000000e+00	1.83868799999964e+02	1.42622680870188e+00	-6.64612037889998e-01	-4.05516621000000e+02	2.20466187050360e+01
2670	0.98804534190255e+00	2.00000000000000e+00	1.74053599999967e+02	1.42270691552039e+00	-6.48258685072109e-01	-3.94509488000000e+02	2.13825061425063e+01
2671	0.10205777543501e+00	2.00000000000000e+00	1.65640799999968e+02	1.41214116558534e+00	-6.32132221773855e-01	-3.83543877000000e+02	2.08615617128465e+01
2672	0.30783564960068e-01	2.00000000000000e+00	1.56282399999970e+02	1.39998432571531e+00	-6.15410633149952e-01	-3.72534468000000e+02	2.01394845360826e+01
2673	0.53710944766356e-01	2.00000000000000e+00	1.49603199999972e+02	1.38762598813296e+00	-5.97852926245505e-01	-3.61444804000000e+02	1.97365699208445e+01
2674	02.89060663307221e+00	2.00000000000000e+00	1.42310799999973e+02	1.37744186020634e+00	-5.80731529269948e-01	-3.50392915000000e+02	1.91793530997306e+01
2675	02.58409658435441e+00	2.00000000000000e+00	1.35353199999974e+02	1.36988640441056e+00	-5.62427821578157e-01	-3.39293976000000e+02	1.86436914600552e+01
2676	02.24574124741082e+00	2.00000000000000e+00	1.29759599999976e+02	1.36232884695385e+00	-5.43715373956707e-01	-3.28182591000000e+02	1.82246629213485e+01
2677	0.44035975699531e-01	2.00000000000000e+00	1.23944799999975e+02	1.35131805278485e+00	-5.25433377966629e-01	-3.17211915000000e+02	1.77571346704871e+01
2678	0.21168621082596e+00	2.00000000000000e+00	1.18349599999976e+02	1.34466653539295e+00	-5.06101008628177e-01	-3.06234157000000e+02	1.72521282798833e+01
2679	02.31391160655897e+00	2.00000000000000e+00	1.13832799999977e+02	1.33672830040887e+00	-4.86033491064394e-01	-2.95222848000000e+02	1.69394047619047e+01
2680	01.59473342404564e+00	2.00000000000000e+00	1.09265999999978e+02	1.32763179880220e+00	-4.66484704561605e-01	-2.84343497000000e+02	1.65054380664652e+01
2681	01.07352013454422e+00	2.00000000000000e+00	1.04743599999979e+02	1.31961108575780e+00	-4.45883621670930e-01	-2.73303990000000e+02	1.61144000000000e+01
2682	0.81477621679017e+00	2.00000000000000e+00	1.00863599999980e+02	1.31411363871208e+00	-4.24292683905971e-01	-2.62247871000000e+02	1.57599375000000e+01
2683	0.25203497760481e+00	2.00000000000000e+00	9.73159999999806e+01	1.30569856186260e+00	-4.02705160076285e-01	-2.51235988000000e+02	1.54469841269841e+01
2684	0.67190329695592e+00	2.00000000000000e+00	9.39327999999812e+01	1.30165626323536e+00	-3.80655612682312e-01	-2.40125795000000e+02	1.51504516129032e+01
2685	05.82855111304171e-01	2.00000000000000e+00	9.05703999999819e+01	1.29692981575166e+00	-3.58483936728900e-01	-2.29165203000000e+02	1.48476065573770e+01
2686	03.63486267107919e-01	2.00000000000000e+00	8.73223999999826e+01	1.28875600914526e+00	-3.35445233989093e-01	-2.18374150000000e+02	1.45053820598006e+01
2687	02.49973349556314e-01	2.00000000000000e+00	8.45663999999831e+01	1.28232646570832e+00	-3.11907464228734e-01	-2.07447618000000e+02	1.42367676767676e+01
2688	0.13252796285494e+00	2.00000000000000e+00	8.18175999999836e+01	1.28001717789462e+00	-2.88399636160347e-01	-1.96479249000000e+02	1.39620477815699e+01
2689	03.02947383275627e+00	2.00000000000000e+00	7.91079999999842e+01	1.27276886991434e+00	-2.64105529761947e-01	-1.85590580000000e+02	1.36865051903114e+01
2690	02.85057151116861e+00	2.00000000000000e+00	7.65539999999847e+01	1.26979779720967e+00	-2.39028384128895e-01	-1.74629877000000e+02	1.33835664335664e+01
2691	0.29124772283727e-01	2.00000000000000e+00	7.40883999999852e+01	1.26592794653679e+00	-2.12846588245218e-01	-1.63602560000000e+02	1.31362411347517e+01
2692	0.67654601208770e-01	2.00000000000000e+00	7.19279999999856e+01	1.26044817747225e+00	-1.85905629160035e-01	-1.52516201000000e+02	1.28903225806451e+01
2693	0.03360738362354e+00	2.00000000000000e+00	6.98139999999860e+01	1.25697001529329e+00	-1.59204544230350e-01	-1.41673402000000e+02	1.26474637681159e+01
2694	0.43204806444191e+00	2.00000000000000e+00	6.77255999999865e+01	1.25240443662541e+00	-1.32191222561849e-01	-1.30962660000000e+02	1.24039560439560e+01
2695	01.87524108182739e+00	2.00000000000000e+00	6.57723999999868e+01	1.25142469844928e+00	-1.04842955881192e-01	-1.20388352000000e+02	1.21800740740740e+01
2696	01.29549794715339e+00	2.00000000000000e+00	6.38451999999872e+01	1.24646076568102e+00	-7.67463269395555e-02	-1.09872987000000e+02	1.19560299625468e+01
2697	08.68094740036238e-01	2.00000000000000e+00	6.20127999999876e+01	1.24514257605493e+00	-4.62569218032932e-02	-9.88525628000000e+01	1.17005283018867e+01
2698	08.95892057018799e-01	2.00000000000000e+00	6.07775999999878e+01	1.28865543129049e+00	9.18996101384722e-03	-7.89426083000000e+01	1.13815730337078e+01
