0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
1.64550000000000e+02    	-1.62893115183556e+02 	 -4.76450833634859e-01   1.76847456679846e-01 	-8.91796162839334e+00	 -1.14906761273729e+00	2.77744722715406e-01		9.05138321557175e+00
1.64580000000000e+02    	-1.62922690382499e+02 	 -4.80108149240701e-01   1.77776990068711e-01 	-8.87127366473582e+00	 -1.04499984236034e+00	2.81646130917945e-01		8.99282189572492e+00
1.64610000000000e+02    	-1.62952306575466e+02 	 -4.83390436781426e-01   1.78727939021144e-01 	-8.83997399120329e+00	 -9.14630368147264e-01	2.87101187742907e-01		8.94785538369341e+00
1.64640000000000e+02    	-1.62981966427681e+02 	 -4.86227756559547e-01   1.79701830229624e-01 	-8.82858835411285e+00	 -7.75448621884275e-01	2.92890909995101e-01		8.92362471066085e+00
1.64670000000000e+02    	-1.63011664861480e+02 	 -4.88613738713452e-01   1.80695577211159e-01 	-8.83926322548407e+00	 -6.47156333303134e-01	2.97997691686353e-01		8.92413515772704e+00
1.64700000000000e+02    	-1.63041392188890e+02 	 -4.90610669590265e-01   1.81703019891564e-01 	-8.87137225279225e+00	 -5.48663849419340e-01	3.01866797083245e-01		8.94949167441666e+00
1.64730000000000e+02    	-1.63071137600154e+02 	 -4.92341753258784e-01   1.82717042349750e-01 	-8.92132551717259e+00	 -4.95050597444248e-01	3.04380598265759e-01		8.99598641761898e+00
1.64760000000000e+02    	-1.63100891015184e+02 	 -4.93971937699161e-01   1.83731150036262e-01 	-8.98273409999804e+00	 -4.95126489082342e-01	3.05599893325742e-01		9.05693399811765e+00
1.64790000000000e+02    	-1.63130642725115e+02 	 -4.95681947390016e-01   1.84739891821520e-01 	-9.04708251859642e+00	 -5.50054152303078e-01	3.05472782701654e-01		9.12390131959626e+00
1.64820000000000e+02    	-1.63160381936517e+02 	 -4.97641262666363e-01   1.85738357993229e-01 	-9.10492473062867e+00	 -6.53196674651994e-01	3.03718780072652e-01		9.18795762634759e+00
1.64850000000000e+02    	-1.63190096039343e+02 	 -4.99984771126243e-01   1.86721556140077e-01 	-9.14741754196169e+00	 -7.91095492523687e-01	2.99970618441971e-01		9.24072844191454e+00
1.64880000000000e+02    	-1.63219771853425e+02 	 -5.02795838926455e-01   1.87684448586673e-01 	-9.16785578041936e+00	 -9.45328872573312e-01	2.94092861285994e-01		9.27522058492135e+00
1.64910000000000e+02    	-1.63249398863607e+02 	 -5.06096717673652e-01   1.88622952982608e-01 	-9.16284909633209e+00	 -1.09493848785721e+00	2.86492559351929e-01		9.28648328706346e+00
1.64940000000000e+02    	-1.63278973314697e+02 	 -5.09846028610796e-01   1.89535603447183e-01 	-9.13287818006842e+00	 -1.21910449111218e+00	2.78236177080138e-01		9.27216776069415e+00
1.64970000000000e+02    	-1.63308501465939e+02 	 -5.13942602620005e-01   1.90425141275940e-01 	-9.08213668110479e+00	 -1.29977871055152e+00	2.70874466478243e-01		9.23298458610551e+00
1.65000000000000e+02    	-1.63338000392680e+02 	 -5.18235063197053e-01   1.91299196461096e-01 	-9.01774199368219e+00	 -1.32403762320069e+00	2.66006774135912e-01		9.17297693751360e+00
1.65030000000000e+02    	-1.63367495389118e+02 	 -5.22536971192094e-01   1.92169450268803e-01 	-8.94853530923036e+00	 -1.28596490985193e+00	2.64737511758269e-01		9.09945470234590e+00
1.65060000000000e+02    	-1.63397014165504e+02 	 -5.26647676056303e-01   1.93049184160725e-01 	-8.88375923918154e+00	 -1.18788119733842e+00	2.67247927147941e-01		9.02239776408125e+00
1.65090000000000e+02    	-1.63426579458492e+02 	 -5.30378598180155e-01   1.93949815271101e-01 	-8.83188134667582e+00	 -1.04069165943341e+00	2.72692808723901e-01		8.95318538955294e+00
1.65120000000000e+02    	-1.63456202875383e+02 	 -5.33582909035719e-01   1.94877664030686e-01 	-8.79971816745715e+00	 -8.63071257696085e-01	2.79513924473917e-01		8.90269958251492e+00
1.65150000000000e+02    	-1.63485882853699e+02 	 -5.36183645356153e-01   1.95832395576664e-01 	-8.79184053087694e+00	 -6.79276835189299e-01	2.86058459738988e-01		8.87917261807560e+00
1.65180000000000e+02    	-1.63515607805525e+02 	 -5.38192814096097e-01   1.96807947231774e-01 	-8.81010976948651e+00	 -5.15675961652329e-01	2.91196508257881e-01		8.88643636415910e+00
1.65210000000000e+02    	-1.63545362460840e+02 	 -5.39714527951564e-01   1.97795424160822e-01 	-8.85323200659871e+00	 -3.96551645866957e-01	2.94596660782012e-01		8.92321451961386e+00
1.65240000000000e+02    	-1.63575133369850e+02 	 -5.40929701091431e-01   1.98786275773553e-01 	-8.91643379555880e+00	 -3.40099209391545e-01	2.96518686523951e-01		8.98367310370707e+00
1.65270000000000e+02    	-1.63604910404461e+02 	 -5.42066094436949e-01   1.99774024879722e-01 	-8.99157384428537e+00	 -3.55507124018111e-01	2.97297679296313e-01		9.05887252491056e+00
1.65300000000000e+02    	-1.63634684276015e+02 	 -5.43361670379938e-01   2.00753971069366e-01 	-9.06798966321788e+00	 -4.41632207578530e-01	2.96886274653192e-01		9.13846907304908e+00
1.65330000000000e+02    	-1.63664442896196e+02 	 -5.45029415714105e-01   2.01721683989953e-01 	-9.13410539610835e+00	 -5.87319627502488e-01	2.94756908458494e-01		9.21214998614055e+00
1.65360000000000e+02    	-1.63694169893192e+02 	 -5.47229217588868e-01   2.02671749674237e-01 	-9.17948109519237e+00	 -7.73110464617834e-01	2.90220119421325e-01		9.27064187018422e+00
1.65390000000000e+02    	-1.63723846960926e+02 	 -5.50049281665007e-01   2.03597889757851e-01 	-9.19677414930840e+00	 -9.73948789179832e-01	2.82967127364081e-01		9.30641184305212e+00
1.65420000000000e+02    	-1.63753459435949e+02 	 -5.53497297576964e-01   2.04494662738577e-01 	-9.18309742477649e+00	 -1.16246500669317e+00	2.73529169978584e-01		9.31425903717262e+00
1.65450000000000e+02    	-1.63783002839434e+02 	 -5.57500328618049e-01   2.05360058301525e-01 	-9.14045389943740e+00	 -1.31242263583575e+00	2.63392837577218e-01		9.29191726446600e+00
1.65480000000000e+02    	-1.63812487571731e+02 	 -5.61912076926385e-01   2.06197788824380e-01 	-9.07520153115372e+00	 -1.40197160276485e+00	2.54671151663986e-01		9.24065282334012e+00
1.65510000000000e+02    	-1.63841939402962e+02 	 -5.66526591368309e-01   2.07018076856615e-01 	-8.99675603025502e+00	 -1.41644584454662e+00	2.49425484277183e-01		9.16570515403318e+00
1.65540000000000e+02    	-1.63871394623650e+02 	 -5.71098381778686e-01   2.07836179856041e-01 	-8.91591005039861e+00	 -1.35052585628882e+00	2.48893486053463e-01		9.07630542030750e+00
1.65570000000000e+02    	-1.63900890564302e+02 	 -5.75369650200962e-01   2.08668687618020e-01 	-8.84320404213842e+00	 -1.20958385346465e+00	2.52954205465306e-01		8.98495056522396e+00
1.65600000000000e+02    	-1.63930454439729e+02 	 -5.79104839041204e-01   2.09528640336211e-01 	-8.78770461750586e+00	 -1.00991250748210e+00	2.60115122646840e-01		8.90569119127383e+00
1.65630000000000e+02    	-1.63960095270231e+02 	 -5.82129829723512e-01   2.10421415100523e-01 	-8.75631868694840e+00	 -7.77409042551778e-01	2.68107051623488e-01		8.85151756242811e+00
1.65660000000000e+02    	-1.63989803286528e+02 	 -5.84368237948300e-01   2.11343463295857e-01 	-8.75345815222022e+00	 -5.44384869675232e-01	2.74851680438204e-01		8.83147371366985e+00
1.65690000000000e+02    	-1.64019557519866e+02 	 -5.85863476753144e-01   2.12284754480007e-01 	-8.78067528008672e+00	 -3.44686861987540e-01	2.79289529032795e-01		8.84856316291974e+00
1.65720000000000e+02    	-1.64049336894451e+02 	 -5.86777049276138e-01   2.13233576732573e-01 	-8.83604786864413e+00	 -2.08072351255183e-01	2.81575670056221e-01		8.89934384650324e+00
1.65750000000000e+02    	-1.64079127599108e+02 	 -5.87361742047845e-01   2.14180798036711e-01 	-8.91356181386975e+00	 -1.55224295239389e-01	2.82544914985330e-01		8.97527216414598e+00
1.65780000000000e+02    	-1.64108922590182e+02 	 -5.87917787739093e-01   2.15121240598625e-01 	-9.00310325343300e+00	 -1.94544839923833e-01	2.82840740738260e-01		9.06497185717298e+00
1.65810000000000e+02    	-1.64138715109556e+02 	 -5.88744314388868e-01   2.16052003041238e-01 	-9.09155891490550e+00	 -3.21163891155572e-01	2.82298456791381e-01		9.15637931536733e+00
1.65840000000000e+02    	-1.64168491941926e+02 	 -5.90096398035263e-01   2.16969541581720e-01 	-9.16500367852966e+00	 -5.17985350948738e-01	2.79958087275438e-01		9.23818043674676e+00
1.65870000000000e+02    	-1.64198231522046e+02 	 -5.92153351421172e-01   2.17867794632678e-01 	-9.21141657526506e+00	 -7.58315914723111e-01	2.74670471884138e-01		9.30057429504842e+00
1.65900000000000e+02    	-1.64227908537352e+02 	 -5.94999875200903e-01   2.18738704339798e-01 	-9.22312138925742e+00	 -1.00955934137963e+00	2.65932990934593e-01		9.33573235372630e+00
1.65930000000000e+02    	-1.64257503090982e+02 	 -5.98619305214052e-01   2.19575026990136e-01 	-9.19825748551149e+00	 -1.23744611202215e+00	2.54496858536113e-01		9.33830725029604e+00
1.65960000000000e+02    	-1.64287010453043e+02 	 -6.02897046228371e-01   2.20374147929291e-01 	-9.14093344323093e+00	 -1.41028172346133e+00	2.42419178409250e-01		9.30614451914257e+00
1.65990000000000e+02    	-1.64316447194097e+02 	 -6.07632113742914e-01   2.21141123973862e-01 	-9.06012760051157e+00	 -1.50278841276236e+00	2.32491391736558e-01		9.24112208545672e+00
1.66020000000000e+02    	-1.64345850595964e+02 	 -6.12555521191930e-01   2.21889379833265e-01 	-8.96773516802963e+00	 -1.49927890849872e+00	2.27243404045064e-01		9.14984977221301e+00
1.66050000000000e+02    	-1.64375270222516e+02 	 -6.17355838627699e-01   2.22638222576125e-01 	-8.87635101173165e+00	 -1.39603285720643e+00	2.27913914480501e-01		9.04380781387371e+00
1.66080000000000e+02    	-1.64404753305400e+02 	 -6.21713640215968e-01   2.23407473474620e-01 	-8.79739886855369e+00	 -1.20271007161108e+00	2.33845398111721e-01		8.93842391246927e+00
1.66110000000000e+02    	-1.64434328958466e+02 	 -6.25345852320975e-01   2.24210915991022e-01 	-8.74004334346972e+00	 -9.42390035249817e-01	2.42663740411285e-01		8.85072552479049e+00
1.66140000000000e+02    	-1.64463998751675e+02 	 -6.28056306715650e-01   2.25051451663432e-01 	-8.71091946979798e+00	 -6.49574677301862e-01	2.51288549626888e-01		8.79574961023055e+00
1.66170000000000e+02    	-1.64493739823181e+02 	 -6.29780912314291e-01   2.25920784179992e-01 	-8.71419767072413e+00	 -3.65668903758635e-01	2.57337450996578e-01		8.78277731445556e+00
1.66200000000000e+02    	-1.64523519696583e+02 	 -6.30610704878009e-01   2.26804231603305e-01 	-8.75126102890437e+00	 -1.32341763556383e-01	2.60124921222699e-01		8.81304424776381e+00
1.66230000000000e+02    	-1.64553313351762e+02 	 -6.30780896113298e-01   2.27687873815882e-01 	-8.81969945897893e+00	 1.56800748393387e-02	2.60614479832126e-01		8.88004866645214e+00
1.66260000000000e+02    	-1.64583111136283e+02 	 -6.30628073590798e-01   2.28563564482653e-01 	-8.91219826483604e+00	 5.64187750180937e-02	2.60381199550525e-01		8.97208221980831e+00
1.66290000000000e+02    	-1.64612913521789e+02 	 -6.30530202488595e-01   2.29429107884882e-01 	-9.01639403138137e+00	 -1.62120485819587e-02	2.60321134868471e-01		9.07542788263496e+00
1.66320000000000e+02    	-1.64642718483203e+02 	 -6.30846427846244e-01   2.30284455745046e-01 	-9.11639404136028e+00	 -1.92086113746946e-01	2.59946602201604e-01		9.17677010872779e+00
1.66350000000000e+02    	-1.64672511227040e+02 	 -6.31867962356757e-01   2.31127125245439e-01 	-9.19576281963654e+00	 -4.46860974020128e-01	2.57647550518436e-01		9.26434675653930e+00
1.66380000000000e+02    	-1.64702262940573e+02 	 -6.33784591096914e-01   2.31949938474718e-01 	-9.24104529440952e+00	 -7.45661177962068e-01	2.51702169463716e-01		9.32825185700733e+00
1.66410000000000e+02    	-1.64731939264991e+02 	 -6.36667125207148e-01   2.32742422457918e-01 	-9.24468222770889e+00	 -1.04784408114010e+00	2.41447351825551e-01		9.36057816234663e+00
1.66440000000000e+02    	-1.64761514348903e+02 	 -6.40464047066360e-01   2.33495161174031e-01 	-9.20645423310879e+00	 -1.31221310754136e+00	2.27993072829715e-01		9.35589031718460e+00
1.66470000000000e+02    	-1.64790984287947e+02 	 -6.45009522625968e-01   2.34205027671943e-01 	-9.13314379332217e+00	 -1.50203827853499e+00	2.14118076500976e-01		9.31215770325912e+00
1.66500000000000e+02    	-1.64820374244153e+02 	 -6.50039872666555e-01   2.34878882374719e-01 	-9.03667356533746e+00	 -1.58939475939874e+00	2.03358170853652e-01		9.23195533856864e+00
1.66530000000000e+02    	-1.64849735573012e+02 	 -6.55216940528460e-01   2.35533851491108e-01 	-8.93138290592102e+00	 -1.55860119943462e+00	1.98633537797740e-01		9.12350226576370e+00
1.66560000000000e+02    	-1.64879132216668e+02 	 -6.60159390424918e-01   2.36193396300629e-01 	-8.83128361095859e+00	 -1.40872862038137e+00	2.00966673351822e-01		9.00091518385023e+00
1.66590000000000e+02    	-1.64908619539123e+02 	 -6.64485238536449e-01   2.36879904228167e-01 	-8.74809310195704e+00	 -1.15503418682886e+00	2.08885223701848e-01		8.88295389664568e+00
1.66620000000000e+02    	-1.64938223580400e+02 	 -6.67867708193821e-01   2.37606384944769e-01 	-8.69053165321333e+00	 -8.28720090378261e-01	2.18932128948670e-01		8.78976954651175e+00
1.66650000000000e+02    	-1.64967931945530e+02 	 -6.70098796496963e-01   2.38371348613367e-01 	-8.66471702295030e+00	 -4.74008126160408e-01	2.27233229850057e-01		8.73805697693823e+00
1.66680000000000e+02    	-1.64997704033998e+02 	 -6.71142835385852e-01   2.39160389302156e-01 	-8.67470369826248e+00	 -1.41897305672798e-01	2.31381149429386e-01		8.73636974574206e+00
1.66710000000000e+02    	-1.65027496040369e+02 	 -6.71156536523575e-01   2.39954245299776e-01 	-8.72200788975309e+00	 1.18542171101497e-01	2.31476773241246e-01		8.78299808560805e+00
1.66740000000000e+02    	-1.65057283959597e+02 	 -6.70462997043007e-01   2.40738356889852e-01 	-8.80389308310041e+00	 2.68902105096552e-01	2.29607252750745e-01		8.86755666749890e+00
1.66770000000000e+02    	-1.65087068974423e+02 	 -6.69488953043995e-01   2.41507778967156e-01 	-8.91159872550545e+00	 2.87654996740003e-01	2.28147163228145e-01		8.97504252745740e+00
1.66800000000000e+02    	-1.65116863950600e+02 	 -6.68688375794320e-01   2.42265081227037e-01 	-9.03016557898280e+00	 1.72754074187906e-01	2.28066418831958e-01		9.08987066164272e+00
1.66830000000000e+02    	-1.65146673049007e+02 	 -6.68472891041919e-01   2.43013826036385e-01 	-9.14063384365142e+00	 -5.90263205510920e-02	2.28284798832394e-01		9.19819466632456e+00
1.66860000000000e+02    	-1.65176478531277e+02 	 -6.69159178380692e-01   2.43752396285990e-01 	-9.22405145327358e+00	 -3.75165949996671e-01	2.26341902021608e-01		9.28843933926933e+00
1.66890000000000e+02    	-1.65206241956405e+02 	 -6.70935751249768e-01   2.44471839219366e-01 	-9.26587339589913e+00	 -7.32179764775020e-01	2.19899833386344e-01		9.35098138879020e+00
1.66920000000000e+02    	-1.65235918305970e+02 	 -6.73848180658471e-01   2.45158693685266e-01 	-9.25925067077159e+00	 -1.08146853473035e+00	2.08237281536025e-01		9.37798805401337e+00
1.66950000000000e+02    	-1.65265475887891e+02 	 -6.77800249025159e-01   2.45801220834192e-01 	-9.20623318248301e+00	 -1.37548291338419e+00	1.92983544412966e-01		9.36396952705834e+00
1.66980000000000e+02    	-1.65294913346400e+02 	 -6.82567298557893e-01   2.46396063803228e-01 	-9.11670754504223e+00	 -1.57341352260416e+00	1.77745256556727e-01		9.30707150242072e+00
1.67010000000000e+02    	-1.65324266740495e+02 	 -6.87817945866419e-01   2.46952324908676e-01 	-9.00561217175284e+00	 -1.64587552077566e+00	1.66771026616889e-01		9.21074206528607e+00
1.67040000000000e+02    	-1.65353602837153e+02 	 -6.93142440291005e-01   2.47490996584430e-01 	-8.88940764162887e+00	 -1.57847344666440e+00	1.63182394780312e-01		9.08514034755878e+00
1.67070000000000e+02    	-1.65382998739300e+02 	 -6.98089918095628e-01   2.48039167494611e-01 	-8.78291046762167e+00	 -1.37436261763043e+00	1.67494549546873e-01		8.94742663066461e+00
1.67100000000000e+02    	-1.65412513251951e+02 	 -7.02220049980182e-01   2.48620356001784e-01 	-8.69746218525152e+00	 -1.05565033381966e+00	1.77150589615823e-01		8.81995625967470e+00
1.67130000000000e+02    	-1.65442161956534e+02 	 -7.05172148896084e-01   2.49244685761155e-01 	-8.64090666129385e+00	 -6.62727298881605e-01	1.87522774964364e-01		8.72580312595956e+00
1.67160000000000e+02    	-1.65471911552286e+02 	 -7.06742500549064e-01   2.49904334110571e-01 	-8.61885015222986e+00	 -2.50072408420972e-01	1.94150052087693e-01		8.68244253645089e+00
1.67190000000000e+02    	-1.65501701389580e+02 	 -7.06943532384475e-01   2.50578168528691e-01 	-8.63559130587437e+00	 1.22122915520240e-01	1.95048117298964e-01		8.69634377061131e+00
1.67220000000000e+02    	-1.65531480523028e+02 	 -7.06014423841512e-01   2.51243627465548e-01 	-8.69313636604691e+00	 3.98840951761995e-01	1.91554917196476e-01		8.76164295493669e+00
1.67250000000000e+02    	-1.65561234181113e+02 	 -7.04373968111890e-01   2.51888057929830e-01 	-8.78845092089047e+00	 5.40100638667753e-01	1.87080636521279e-01		8.86360973042874e+00
1.67280000000000e+02    	-1.65590981931948e+02 	 -7.02536278262864e-01   2.52512182728793e-01 	-8.91102559176879e+00	 5.26933667576450e-01	1.84680940611336e-01		8.98432764523918e+00
1.67310000000000e+02    	-1.65620752766887e+02 	 -7.01020790531943e-01   2.53124718221790e-01 	-9.04294763583286e+00	 3.62951142641482e-01	1.85101996372998e-01		9.10718937024047e+00
1.67340000000000e+02    	-1.65650556853180e+02 	 -7.00277434765057e-01   2.53732985117445e-01 	-9.16207926199501e+00	 7.25255597809783e-02	1.86397680014894e-01		9.21866044797266e+00
1.67370000000000e+02    	-1.65680371327604e+02 	 -7.00633702700685e-01   2.54335637109434e-01 	-9.24722304679378e+00	 -3.03352860130241e-01	1.85143731800311e-01		9.30792325045325e+00
1.67400000000000e+02    	-1.65710146151345e+02 	 -7.02263572647927e-01   2.54921269900183e-01 	-9.28332633171354e+00	 -7.12900070539070e-01	1.78451505069949e-01		9.36590728287026e+00
1.67430000000000e+02    	-1.65739825257062e+02 	 -7.05176632261910e-01   2.55473142594309e-01 	-9.26492528001838e+00	 -1.10040312754939e+00	1.65705585551189e-01		9.38494463641246e+00
1.67460000000000e+02    	-1.65769372431168e+02 	 -7.09224462663839e-01   2.55977390003441e-01 	-9.19684564727682e+00	 -1.41321338224761e+00	1.49192149664607e-01		9.35956196737432e+00
1.67490000000000e+02    	-1.65798790947578e+02 	 -7.14119615603938e-01   2.56430864242083e-01 	-9.09222034154600e+00	 -1.60792490562861e+00	1.33350422960984e-01		9.28825471101366e+00
1.67520000000000e+02    	-1.65828129059142e+02 	 -7.19462442808290e-01   2.56845144804972e-01 	-8.96871941435948e+00	 -1.65521434588572e+00	1.22973547238977e-01		9.17566264406310e+00
1.67550000000000e+02    	-1.65857467850204e+02 	 -7.24774244175549e-01   2.57244667549692e-01 	-8.84430156038290e+00	 -1.54339756098063e+00	1.21084448711207e-01		9.03429065095606e+00
1.67580000000000e+02    	-1.65886893000949e+02 	 -7.29540835988181e-01   2.57658785338767e-01 	-8.73384089365142e+00	 -1.28097567488703e+00	1.27372760908204e-01		8.88465526936704e+00
1.67610000000000e+02    	-1.65916458906499e+02 	 -7.33274586000376e-01   2.58109934190349e-01 	-8.64772762443032e+00	 -8.97914726610576e-01	1.38022098664924e-01		8.75262783524578e+00
1.67640000000000e+02    	-1.65946162066511e+02 	 -7.35598012800905e-01   2.58602971165528e-01 	-8.59279079003284e+00	 -4.44296025814665e-01	1.47353729826281e-01		8.66343844218458e+00
1.67670000000000e+02    	-1.65975943429161e+02 	 -7.36333426219420e-01   2.59122420451263e-01 	-8.57445866513169e+00	 1.55753955620442e-02	1.50758056192617e-01		8.63390479357433e+00
1.67700000000000e+02    	-1.66005724872410e+02 	 -7.35561574123729e-01   2.59641195446271e-01 	-8.59775954535066e+00	 4.13960040714263e-01	1.47231030744853e-01		8.66686270177339e+00
1.67730000000000e+02    	-1.66035457249517e+02 	 -7.33614702465638e-01   2.60136096391312e-01 	-8.66537394705392e+00	 6.92466370408485e-01	1.39698329511514e-01		8.75144164921962e+00
1.67760000000000e+02    	-1.66065144921273e+02 	 -7.31004251844088e-01   2.60599458114926e-01 	-8.77370088136101e+00	 8.12250930697565e-01	1.32856263484611e-01		8.86877835537461e+00
1.67790000000000e+02    	-1.66094831718302e+02 	 -7.28317579597076e-01   2.61039668947721e-01 	-8.91003683011111e+00	 7.58997309831623e-01	1.30118667146885e-01		8.99898683729497e+00
1.67820000000000e+02    	-1.66124563522034e+02 	 -7.26120216697173e-01   2.61472024032906e-01 	-9.05330278811801e+00	 5.43122056615024e-01	1.31652415932579e-01		9.12549205798503e+00
1.67850000000000e+02    	-1.66154354290653e+02 	 -7.24880791897881e-01   2.61906966851921e-01 	-9.17842560250012e+00	 1.96824500511556e-01	1.34459270306692e-01		9.23581700338431e+00
1.67880000000000e+02    	-1.66184173728724e+02 	 -7.24920620129789e-01   2.62342561468916e-01 	-9.26260658709395e+00	 -2.30984911573093e-01	1.34189986401329e-01		9.32025974794164e+00
1.67910000000000e+02    	-1.66213959673549e+02 	 -7.26386151985744e-01   2.62764514899459e-01 	-9.29107921764407e+00	 -6.81408729512769e-01	1.27592167894066e-01		9.37041891520874e+00
1.67940000000000e+02    	-1.66243646546734e+02 	 -7.29242673562601e-01   2.63152999120033e-01 	-9.26039433163007e+00	 -1.09327492186631e+00	1.14345775670320e-01		9.37887137071843e+00
1.67970000000000e+02    	-1.66273196147269e+02 	 -7.33286101763591e-01   2.63492609643316e-01 	-9.17837560036618e+00	 -1.41073644564099e+00	9.74491186449574e-02		9.34035611265340e+00
1.68000000000000e+02    	-1.66302618137407e+02 	 -7.38167273630694e-01   2.63780882432278e-01 	-9.06113248438372e+00	 -1.58969303741580e+00	8.20296042465901e-02		9.25407881470301e+00
1.68030000000000e+02    	-1.66331972176763e+02 	 -7.43423339310619e-01   2.64031697583127e-01 	-8.92839698797441e+00	 -1.60259339343608e+00	7.31108230341412e-02		9.12633133038683e+00
1.68060000000000e+02    	-1.66361349152187e+02 	 -7.48515514472015e-01   2.64271744976399e-01 	-8.79878601419905e+00	 -1.44188070391294e+00	7.32464021181775e-02		8.97234753692726e+00
1.68090000000000e+02    	-1.66390835093832e+02 	 -7.52879677820515e-01   2.64530431686588e-01 	-8.68652826440470e+00	 -1.12245344227346e+00	8.10398055054607e-02		8.81602191855542e+00
1.68120000000000e+02    	-1.66420470085519e+02 	 -7.56000022902116e-01   2.64826421510073e-01 	-8.60079221867690e+00	 -6.82642585491459e-01	9.14387806500628e-02		8.68608017111208e+00
1.68150000000000e+02    	-1.66450224410776e+02 	 -7.57506694010332e-01   2.65157319005713e-01 	-8.54767132733263e+00	 -1.81792138693355e-01	9.81076654674273e-02		8.60844693401885e+00
1.68180000000000e+02    	-1.66480013783051e+02 	 -7.57272579936497e-01   2.65500075322167e-01 	-8.53299375697679e+00	 3.07728426484009e-01	9.69197754878664e-02		8.59744570694993e+00
1.68210000000000e+02    	-1.66509751594308e+02 	 -7.55462083166986e-01   2.65824164262294e-01 	-8.56285536754758e+00	 7.13633908195464e-01	8.83656907812947e-02		8.65098687409547e+00
1.68240000000000e+02    	-1.66539402601945e+02 	 -7.52499482218898e-01   2.66109368437330e-01 	-8.64036483397086e+00	 9.77584029668501e-01	7.70420105568578e-02		8.75314289101771e+00
1.68270000000000e+02    	-1.66568998433881e+02 	 -7.48972364622400e-01   2.66355717361084e-01 	-8.76074319926598e+00	 1.06468196431102e+00	6.85922855537777e-02		8.88194089094562e+00
1.68300000000000e+02    	-1.66598608508129e+02 	 -7.45516472161522e-01   2.66580009170457e-01 	-8.90866625950247e+00	 9.66870317692776e-01	6.63171421263146e-02		9.01684926666587e+00
1.68330000000000e+02    	-1.66628292350934e+02 	 -7.42717543756436e-01   2.66803282038764e-01 	-9.06003737062746e+00	 7.01745818939574e-01	6.95000498072124e-02		9.14229482178783e+00
1.68360000000000e+02    	-1.66658063964956e+02 	 -7.41040421882281e-01   2.67037775904466e-01 	-9.18757820451408e+00	 3.08685318556894e-01	7.40794620105895e-02		9.24728974654987e+00
1.68390000000000e+02    	-1.66687884298848e+02 	 -7.40783176110048e-01   2.67280114498986e-01 	-9.26790306480967e+00	 -1.56937736753130e-01	7.50016005640009e-02		9.32331925400031e+00
1.68420000000000e+02    	-1.66717680856744e+02 	 -7.42053949484931e-01   2.67513161390672e-01 	-9.28741886497389e+00	 -6.31163056154482e-01	6.89304037195930e-02		9.36265279594860e+00
1.68450000000000e+02    	-1.66747382198688e+02 	 -7.44769458960032e-01   2.67714763907565e-01 	-9.24511171392323e+00	 -1.04973230448627e+00	5.59971043886874e-02		9.35826715742303e+00
1.68480000000000e+02    	-1.66776951367644e+02 	 -7.48671760375999e-01   2.67868871192521e-01 	-9.15161488455411e+00	 -1.35598093113174e+00	3.98340857363811e-02		9.30549977353026e+00
1.68510000000000e+02    	-1.66806404954232e+02 	 -7.53356929848773e-01   2.67974038448984e-01 	-9.02530484898870e+00	 -1.50723315181696e+00	2.59513274778807e-02		9.20481139744389e+00
1.68540000000000e+02    	-1.66835810376685e+02 	 -7.58310249451478e-01   2.68045715811560e-01 	-8.88700857235786e+00	 -1.47941077781995e+00	1.91820549621035e-02		9.06465363739423e+00
1.68570000000000e+02    	-1.66865260303241e+02 	 -7.62948653737114e-01   2.68110912340136e-01 	-8.75512655663747e+00	 -1.27029885823570e+00	2.12531931425354e-02		8.90316527478808e+00
1.68600000000000e+02    	-1.66894830448076e+02 	 -7.66679333146131e-01   2.68196339750820e-01 	-8.64279911833682e+00	 -9.01802824998179e-01	2.95846619419388e-02		8.74711953658578e+00
1.68630000000000e+02    	-1.66924537451066e+02 	 -7.68985250777013e-01   2.68314380560858e-01 	-8.55815065407549e+00	 -4.20304777049076e-01	3.81894098162270e-02		8.62670604312475e+00
1.68660000000000e+02    	-1.66954323395372e+02 	 -7.69533078712629e-01   2.68454635232884e-01 	-8.50717591911233e+00	 1.07280748870539e-01	4.07242060330027e-02		8.56651677980963e+00
1.68690000000000e+02    	-1.66984086825731e+02 	 -7.68267808560941e-01   2.68588458848449e-01 	-8.49663400586493e+00	 6.03721930076257e-01	3.42172425363628e-02		8.57662173691729e+00
1.68720000000000e+02    	-1.67013746647866e+02 	 -7.65441560283010e-01   2.68685781721261e-01 	-8.53355021413751e+00	 9.96218768089018e-01	2.09204594458320e-02		8.64952997316748e+00
1.68750000000000e+02    	-1.67043292619967e+02 	 -7.61554896148953e-01   2.68732891042255e-01 	-8.62068686809032e+00	 1.23010120296287e+00	6.81112542213313e-03		8.76524029554382e+00
1.68780000000000e+02    	-1.67072786143016e+02 	 -7.57243014664133e-01   2.68738835941750e-01 	-8.75131097534937e+00	 1.27669794795648e+00	-2.10880147118301e-03		8.90030369620219e+00
1.68810000000000e+02    	-1.67102317485680e+02 	 -7.53158380930919e-01   2.68727891180392e-01 	-8.90733596902129e+00	 1.13496567886547e+00	-3.13729524222828e-03		9.03486530059217e+00
