0.00000000000000e+00    	0.00000000000000e+00 	 6.12323399570000e-17  	1.00000000000000e+00    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
1.51200000000000e+02    	-1.49774707954855e+02 	 6.53929630596205e-03   -6.80310025771557e-01 	-1.00283221572169e+01	 1.49514218606275e-01	-7.91156023735104e-01		1.01101695161053e+01
1.51230000000000e+02    	-1.49804464547381e+02 	 6.52056608852684e-03   -6.82670291791079e-01 	-9.91849194227775e+00	 -1.62561904524657e-01	-7.91050226170937e-01		1.00014333593819e+01
1.51260000000000e+02    	-1.49834201178973e+02 	 5.57383795910190e-03   -6.85053558206805e-01 	-9.81157959549748e+00	 -4.58655057134244e-01	-7.89663905654044e-01		9.90459629182886e+00
1.51290000000000e+02    	-1.49863896628249e+02 	 3.79860026658360e-03   -6.87448779409973e-01 	-9.72463193130365e+00	 -6.95435553761458e-01	-7.85125917917378e-01		9.83201502825091e+00
1.51320000000000e+02    	-1.49893549561997e+02 	 1.42762955828453e-03   -6.89838628972403e-01 	-9.67335317928529e+00	 -8.36555965829422e-01	-7.77191966036729e-01		9.79171154432287e+00
1.51350000000000e+02    	-1.49923181922922e+02 	 -1.20290319350869e-03   -6.92206324739869e-01 	-9.66805515998690e+00	 -8.58844177101630e-01	-7.67506693029746e-01		9.78764376246583e+00
1.51380000000000e+02    	-1.49952828198910e+02 	 -3.70622350155916e-03   -6.94541608542648e-01 	-9.71052192873305e+00	 -7.56518052352260e-01	-7.58742496540830e-01		9.82050130431218e+00
1.51410000000000e+02    	-1.49982516248057e+02 	 -5.70977870921722e-03   -6.96842599302988e-01 	-9.79329869603089e+00	 -5.42509026790843e-01	-7.53076825458924e-01		9.88787844276380e+00
1.51440000000000e+02    	-1.50012251694546e+02 	 -6.91779978413822e-03   -6.99112914551675e-01 	-9.90181305483820e+00	 -2.46572259478701e-01	-7.50928823341908e-01		9.98351610154630e+00
1.51470000000000e+02    	-1.50042015661008e+02 	 -7.15764928036089e-03   -7.01356471010248e-01 	-1.00183342493047e+01	 8.94912226889471e-02	-7.50726413772138e-01		1.00964657161833e+01
1.51500000000000e+02    	-1.50071776458641e+02 	 -6.40062096435269e-03   -7.03573565582868e-01 	-1.01260046790285e+01	 4.18482712428036e-01	-7.49812601372525e-01		1.02114307262736e+01
1.51530000000000e+02    	-1.50101507177955e+02 	 -4.75620666966019e-03   -7.05760543027875e-01 	-1.02114957661374e+01	 6.94845197752016e-01	-7.45905989161295e-01		1.03108598756529e+01
1.51560000000000e+02    	-1.50131199038082e+02 	 -2.44698742497471e-03   -7.07912844679890e-01 	-1.02658734034713e+01	 8.80736556787625e-01	-7.38280340605760e-01		1.03782903929253e+01
1.51590000000000e+02    	-1.50160864570786e+02 	 2.25538224984204e-04   -7.10029384031554e-01 	-1.02842027593516e+01	 9.50420443959695e-01	-7.28095896951186e-01		1.04018387341330e+01
1.51620000000000e+02    	-1.50190530559283e+02 	 2.91659618080160e-03   -7.12115838765488e-01 	-1.02647861259235e+01	 8.92942900165165e-01	-7.17803337815411e-01		1.03768214240048e+01
1.51650000000000e+02    	-1.50220224567143e+02 	 5.27302772686065e-03   -7.14185155152587e-01 	-1.02087711546369e+01	 7.13373736745745e-01	-7.09940420187918e-01		1.03068873078269e+01
1.51680000000000e+02    	-1.50249960591707e+02 	 6.96931675288601e-03   -7.16254640750204e-01 	-1.01204670683335e+01	 4.32763400227398e-01	-7.05850862935749e-01		1.02033995943757e+01
1.51710000000000e+02    	-1.50279729907657e+02 	 7.74713217932425e-03   -7.18340241050928e-01 	-1.00082237584246e+01	 8.66076758470499e-02	-7.04901585056816e-01		1.00831012061183e+01
1.51740000000000e+02    	-1.50309502460726e+02 	 7.45704679273978e-03   -7.20449971685623e-01 	-9.88521284541197e+00	 -2.78645463432514e-01	-7.04646749773318e-01		9.96451721536751e+00
1.51770000000000e+02    	-1.50339240664658e+02 	 6.09465634489008e-03   -7.22579596103699e-01 	-9.76906426546737e+00	 -6.11338895710852e-01	-7.02013669561560e-01		9.86413579896850e+00
1.51800000000000e+02    	-1.50368920492942e+02 	 3.81836495616768e-03   -7.24713400374053e-01 	-9.67944575908125e+00	 -8.62172359277917e-01	-6.95005927769225e-01		9.79377581016296e+00
1.51830000000000e+02    	-1.50398547895526e+02 	 9.37604226615147e-04   -7.26830513407740e-01 	-9.63362455967502e+00	 -9.92256330395809e-01	-6.83959577812709e-01		9.76007661271499e+00
1.51860000000000e+02    	-1.50428158604153e+02 	 -2.13107783506204e-03   -7.28913699390593e-01 	-9.64145707131724e+00	 -9.79876285017009e-01	-6.71498294156843e-01		9.76569311165611e+00
1.51890000000000e+02    	-1.50457799184619e+02 	 -4.93212620102064e-03   -7.30955621594467e-01 	-9.70208210416568e+00	 -8.24492204490059e-01	-6.61095327350930e-01		9.81056734256904e+00
1.51920000000000e+02    	-1.50487500440300e+02 	 -7.04857466160708e-03   -7.32959070877174e-01 	-9.80403758115619e+00	 -5.47168471854957e-01	-6.55069590988742e-01		9.89179773339271e+00
1.51950000000000e+02    	-1.50517260238719e+02 	 -8.17204037627146e-03   -7.34931602803228e-01 	-9.92880413667742e+00	 -1.87277962733226e-01	-6.53246596421551e-01		1.00021475561784e+01
1.51980000000000e+02    	-1.50547046312401e+02 	 -8.14935656677204e-03   -7.36878541378231e-01 	-1.00560221343387e+01	 2.03955018775506e-01	-6.53093920798858e-01		1.01287566110248e+01
1.52010000000000e+02    	-1.50576815820970e+02 	 -6.99665160199161e-03   -7.38798907433750e-01 	-1.01680147119240e+01	 5.71659640416527e-01	-6.51186285034205e-01		1.02537486561843e+01
1.52040000000000e+02    	-1.50606538546400e+02 	 -4.88286897115427e-03   -7.40686372681422e-01 	-1.02520993591568e+01	 8.65379969102923e-01	-6.45066002142537e-01		1.03571489275798e+01
1.52070000000000e+02    	-1.50636211018431e+02 	 -2.09421056555464e-03   -7.42534038058900e-01 	-1.03006717567201e+01	 1.04548290627604e+00	-6.34467803814949e-01		1.04211046699035e+01
1.52100000000000e+02    	-1.50665856376174e+02 	 1.00734739158727e-03   -7.44340030853102e-01 	-1.03100858512875e+01	 1.08737412505634e+00	-6.21380508895903e-01		1.04339046615156e+01
1.52130000000000e+02    	-1.50695512133985e+02 	 4.02385502694405e-03   -7.46111080213599e-01 	-1.02795245390795e+01	 9.83797732509458e-01	-6.09039497446311e-01		1.03926614414922e+01
1.52160000000000e+02    	-1.50725211765869e+02 	 6.55923090550516e-03   -7.47862386002870e-01 	-1.02106677100465e+01	 7.45695630192636e-01	-6.00349386880137e-01		1.03040873659050e+01
1.52190000000000e+02    	-1.50754967234824e+02 	 8.25922798539721e-03   -7.49613408136183e-01 	-1.01084110642620e+01	 4.01756241041776e-01	-5.96404994052240e-01		1.01831763825558e+01
1.52220000000000e+02    	-1.50784759957808e+02 	 8.85677134214336e-03   -7.51380627136182e-01 	-9.98228495513722e+00	 -3.75343322400666e-03	-5.95783957943067e-01		1.00499246533674e+01
1.52250000000000e+02    	-1.50814546476978e+02 	 8.21977773335684e-03   -7.53169986127559e-01 	-9.84757334647091e+00	 -4.15549761839093e-01	-5.95081639041111e-01		9.92479241978454e+00
1.52280000000000e+02    	-1.50844279658783e+02 	 6.38987266038589e-03   -7.54972929992910e-01 	-9.72470415734564e+00	 -7.74564150948149e-01	-5.90631086771641e-01		9.82439136295428e+00
1.52310000000000e+02    	-1.50873936345959e+02 	 3.59555770151682e-03   -7.56769131776644e-01 	-9.63586277601761e+00	 -1.02703427121735e+00	-5.80602172405134e-01		9.75918796391884e+00
1.52340000000000e+02    	-1.50903534501181e+02 	 2.28271730006002e-04   -7.58535416056954e-01 	-9.59926090463585e+00	 -1.13356003765054e+00	-5.66218312833903e-01		9.73403161346917e+00
1.52370000000000e+02    	-1.50933126273288e+02 	 -3.21750658359060e-03   -7.60256115754057e-01 	-9.62329588474907e+00	 -1.07601926239739e+00	-5.51206100871927e-01		9.75035739366086e+00
1.52400000000000e+02    	-1.50962768907850e+02 	 -6.22738417154885e-03   -7.61928729898169e-01 	-9.70349556493054e+00	 -8.60928187502907e-01	-5.39693188980815e-01		9.80766497495178e+00
1.52430000000000e+02    	-1.50992491586644e+02 	 -8.35537073083987e-03   -7.63561712106038e-01 	-9.82392839971847e+00	 -5.18651756085930e-01	-5.33812441243092e-01		9.90270289210537e+00
1.52460000000000e+02    	-1.51022279707322e+02 	 -9.29813766889569e-03   -7.65166369545220e-01 	-9.96238567042873e+00	 -9.84826706217029e-02	-5.32493429954274e-01		1.00270821446581e+01
1.52490000000000e+02    	-1.51052085687467e+02 	 -8.93813453942588e-03   -7.66748466823529e-01 	-1.00966951564782e+01	 3.39568023424192e-01	-5.32150148447219e-01		1.01657141070303e+01
1.52520000000000e+02    	-1.51081857233239e+02 	 -7.34756328983263e-03   -7.68304706467747e-01 	-1.02093236021946e+01	 7.34384883324273e-01	-5.28745912754260e-01		1.02980183439067e+01
1.52550000000000e+02    	-1.51111564693176e+02 	 -4.75952928669233e-03   -7.69825488080815e-01 	-1.02889551401867e+01	 1.03248405373198e+00	-5.19941408970856e-01		1.04018729211016e+01
1.52580000000000e+02    	-1.51141213646298e+02 	 -1.52257086075234e-03   -7.71301496119762e-01 	-1.03296257465802e+01	 1.19436211011008e+00	-5.06193414197478e-01		1.04586758572516e+01
1.52610000000000e+02    	-1.51170839712985e+02 	 1.94636700829308e-03   -7.72730258484205e-01 	-1.03289402803173e+01	 1.19825437428286e+00	-4.90421397296063e-01		1.04576925756486e+01
1.52640000000000e+02    	-1.51200490530841e+02 	 5.20420656957661e-03   -7.74119647080979e-01 	-1.02867601976256e+01	 1.04193105443740e+00	-4.76553476242469e-01		1.03985652328278e+01
1.52670000000000e+02    	-1.51230202740049e+02 	 7.82171943360483e-03   -7.75486829435123e-01 	-1.02051313636668e+01	 7.43140668951406e-01	-4.67621808351865e-01		1.02915321677188e+01
1.52700000000000e+02    	-1.51259982485520e+02 	 9.42747251390343e-03   -7.76852637305023e-01 	-1.00895503706154e+01	 3.38706876093226e-01	-4.64190547800296e-01		1.01552558753468e+01
1.52730000000000e+02    	-1.51289798234552e+02 	 9.75910080416144e-03   -7.78232937538774e-01 	-9.95095099101714e+00	 -1.18396210280450e-01	-4.63860983028238e-01		1.00125226741221e+01
1.52760000000000e+02    	-1.51319592646851e+02 	 8.71627938763163e-03   -7.79630528182241e-01 	-9.80701299116993e+00	 -5.64852973322468e-01	-4.62297390527137e-01		9.88485111510210e+00
1.52790000000000e+02    	-1.51349312107299e+02 	 6.39922696186186e-03   -7.81032210098097e-01 	-9.68099990930207e+00	 -9.35810964106264e-01	-4.55502725087798e-01		9.78800205031704e+00
1.52820000000000e+02    	-1.51378939602917e+02 	 3.11333716880540e-03   -7.82413964197492e-01 	-9.59712240809819e+00	 -1.17531743134522e+00	-4.42180819465386e-01		9.73044980756529e+00
1.52850000000000e+02    	-1.51408509254825e+02 	 -6.69790571925622e-04   -7.83752331213452e-01 	-9.57351623456746e+00	 -1.24592899170433e+00	-4.24683864090956e-01		9.71518957768274e+00
1.52880000000000e+02    	-1.51438089625522e+02 	 -4.38845917935125e-03   -7.85035495489297e-01 	-9.61595463105605e+00	 -1.13525903147434e+00	-4.07789717647250e-01		9.74277624647570e+00
1.52910000000000e+02    	-1.51467744253872e+02 	 -7.48685421506284e-03   -7.86267320100399e-01 	-9.71560351675129e+00	 -8.58298499065771e-01	-3.95958590840572e-01		9.81256394699515e+00
1.52940000000000e+02    	-1.51497494801035e+02 	 -9.51059745469047e-03   -7.87462135277785e-01 	-9.85210510332934e+00	 -4.55157825573972e-01	-3.90746329875519e-01		9.92087830323205e+00
1.52970000000000e+02    	-1.51527310642972e+02 	 -1.01810658662883e-02   -7.88634094640985e-01 	-1.00003586421808e+01	 1.55864851427578e-02	-3.89971131850906e-01		1.00578075838841e+01
1.53000000000000e+02    	-1.51557129711919e+02 	 -9.43080239354016e-03   -7.89788127628067e-01 	-1.01375079175623e+01	 4.86749091589099e-01	-3.89077316594104e-01		1.02057519377599e+01
1.53030000000000e+02    	-1.51586894476188e+02 	 -7.39472177883604e-03   -7.90917723104284e-01 	-1.02471097169928e+01	 8.93196825564216e-01	-3.83727789051697e-01		1.03415813654091e+01
1.53060000000000e+02    	-1.51616580645215e+02 	 -4.36887221879418e-03   -7.92009782561541e-01 	-1.03196849744725e+01	 1.18076653355873e+00	-3.72042762772063e-01		1.04416724424996e+01
1.53090000000000e+02    	-1.51646205719957e+02 	 -7.57108504669218e-04   -7.93052805460260e-01 	-1.03509217240334e+01	 1.31214922686505e+00	-3.55391704772217e-01		1.04875935940734e+01
1.53120000000000e+02    	-1.51675817706345e+02 	 2.97900460112951e-03   -7.94043976682468e-01 	-1.03394422061370e+01	 1.26998816781833e+00	-3.37588973748063e-01		1.04704776106748e+01
1.53150000000000e+02    	-1.51705471618586e+02 	 6.36335694463061e-03   -7.94992215276304e-01 	-1.02855559112210e+01	 1.05812837658757e+00	-3.23025399744371e-01		1.03931054778190e+01
1.53180000000000e+02    	-1.51735203062166e+02 	 8.94699499254448e-03   -7.95916019090393e-01 	-1.01916297566932e+01	 7.01639055763738e-01	-3.14541519722228e-01		1.02693987569729e+01
1.53210000000000e+02    	-1.51765008483813e+02 	 1.03561641990894e-02   -7.96836466892610e-01 	-1.00639631710262e+01	 2.45388420106805e-01	-3.11906907228391e-01		1.01213070353226e+01
1.53240000000000e+02    	-1.51794841894004e+02 	 1.03489855472849e-02   -7.97767559117717e-01 	-9.91523243453099e+00	 -2.49789748670308e-01	-3.11681915096092e-01		9.97353371506379e+00
1.53270000000000e+02    	-1.51824634387901e+02 	 8.87127154319677e-03   -7.98708221701290e-01 	-9.76569481024346e+00	 -7.14273994780893e-01	-3.08807191153062e-01		9.84755524725523e+00
1.53300000000000e+02    	-1.51854331438024e+02 	 6.09079634639352e-03   -7.99641078030030e-01 	-9.64111805654588e+00	 -1.07992706427666e+00	-2.99354865962642e-01		9.75740811794750e+00
1.53330000000000e+02    	-1.51883927837171e+02 	 2.38959446568398e-03   -8.00540231662887e-01 	-9.56675524342334e+00	 -1.29144494144246e+00	-2.82922260026436e-01		9.70930898311326e+00
1.53360000000000e+02    	-1.51913475667095e+02 	 -1.69121886358972e-03   -8.01384438952490e-01 	-9.55932548207939e+00	 -1.31591313110139e+00	-2.63069606818956e-01		9.70471723745567e+00
1.53390000000000e+02    	-1.51943056229205e+02 	 -5.54180175211832e-03   -8.02167776908959e-01 	-9.62089631623082e+00	 -1.14847265897418e+00	-2.45356951337198e-01		9.74375879266541e+00
1.53420000000000e+02    	-1.51972732443098e+02 	 -8.58858952293714e-03   -8.02901166220924e-01 	-9.73800518246844e+00	 -8.13295170424334e-01	-2.34121615155062e-01		9.82573187598260e+00
1.53450000000000e+02    	-1.52002512854503e+02 	 -1.03924651022914e-02   -8.03604054939838e-01 	-9.88655170067487e+00	 -3.59718063011463e-01	-2.29985883487223e-01		9.94616484488254e+00
1.53480000000000e+02    	-1.52032350071069e+02 	 -1.07182527285663e-02   -8.04291916768148e-01 	-1.00398059940529e+01	 1.46090380016978e-01	-2.29617467302830e-01		1.00931546594038e+01
1.53510000000000e+02    	-1.52062171686598e+02 	 -9.55856492357181e-03   -8.04967524378761e-01 	-1.01754459608733e+01	 6.32301279600312e-01	-2.27775606920522e-01		1.02465304927056e+01
1.53540000000000e+02    	-1.52091920953748e+02 	 -7.11117973075709e-03   -8.05620639375172e-01 	-1.02788222362250e+01	 1.03256717639606e+00	-2.20237191707671e-01		1.03811794107556e+01
1.53570000000000e+02    	-1.52121583333579e+02 	 -3.72738244953654e-03   -8.06234906052203e-01 	-1.03423986453364e+01	 1.29457213806785e+00	-2.05885779408623e-01		1.04729898173291e+01
1.53600000000000e+02    	-1.52151189129333e+02 	 1.45966976179923e-04   -8.06797151231338e-01 	-1.03632486380694e+01	 1.38513269640504e+00	-1.87057393542268e-01		1.05047848806902e+01
1.53630000000000e+02    	-1.52180796174840e+02 	 4.01705827875346e-03   -8.07304480821828e-01 	-1.03406882015351e+01	 1.29255812248375e+00	-1.68265929717732e-01		1.04703797640997e+01
1.53660000000000e+02    	-1.52210462187433e+02 	 7.39213851277260e-03   -8.07766554910133e-01 	-1.02753400103423e+01	 1.02738000835629e+00	-1.54021542686162e-01		1.03760225831155e+01
1.53690000000000e+02    	-1.52240216896389e+02 	 9.81891715388992e-03   -8.08202271309990e-01 	-1.01700522900391e+01	 6.21940982664903e-01	-1.46633973862568e-01		1.02390563867155e+01
1.53720000000000e+02    	-1.52270044268916e+02 	 1.09385267110153e-02   -8.08631652408971e-01 	-1.00323123089422e+01	 1.28335645858167e-01	-1.44906749029609e-01		1.00838860697682e+01
1.53750000000000e+02    	-1.52299885029634e+02 	 1.05459154450899e-02   -8.09065738989102e-01 	-9.87687841863048e+00	 -3.86472487051827e-01	-1.44472937096021e-01		9.93594286966314e+00
1.53780000000000e+02    	-1.52329664081459e+02 	 8.64475428075818e-03   -8.09499465829216e-01 	-9.72647955431379e+00	 -8.49174874101669e-01	-1.39933163291979e-01		9.81555315697891e+00
1.53810000000000e+02    	-1.52359332995765e+02 	 5.47298470590066e-03   -8.09912607843832e-01 	-9.60855402519203e+00	 -1.19149305717065e+00	-1.27885349963101e-01		9.73449129760025e+00
1.53840000000000e+02    	-1.52388902513288e+02 	 1.48032297918095e-03   -8.10279837431617e-01 	-9.54797404082255e+00	 -1.36179187107332e+00	-1.09061481264098e-01		9.69691599381154e+00
1.53870000000000e+02    	-1.52418440723139e+02 	 -2.74192304593231e-03   -8.10584585155460e-01 	-9.55862867194556e+00	 -1.33394350194061e+00	-8.80805733326710e-02		9.70332651939055e+00
1.53900000000000e+02    	-1.52448034503359e+02 	 -6.56151637147322e-03   -8.10828099130603e-01 	-9.63819138531710e+00	 -1.11171191271887e+00	-7.08238036815381e-02		9.75375069232599e+00
1.53930000000000e+02    	-1.52477738410206e+02 	 -9.41434470290863e-03   -8.11027935453346e-01 	-9.76897430397959e+00	 -7.28208046584505e-01	-6.10178170688238e-02		9.84717569077163e+00
1.53960000000000e+02    	-1.52507544586796e+02 	 -1.08998795134387e-02   -8.11206977100320e-01 	-9.92440875060798e+00	 -2.40416896870948e-01	-5.81401438119501e-02		9.97772867990345e+00
1.53990000000000e+02    	-1.52537391850959e+02 	 -1.08409361660575e-02   -8.11380154068473e-01 	-1.00776187216110e+01	 2.80559237047622e-01	-5.78930208176855e-02		1.01311630223542e+01
1.54020000000000e+02    	-1.52567204258907e+02 	 -9.29342285201440e-03   -8.11547021057125e-01 	-1.02078445287053e+01	 7.61413033950434e-01	-5.47931683702870e-02		1.02850786103845e+01
1.54050000000000e+02    	-1.52596932102076e+02 	 -6.51106577144735e-03   -8.11693637068478e-01 	-1.03025365046029e+01	 1.13757675172625e+00	-4.51534385951072e-02		1.04133749633710e+01
1.54080000000000e+02    	-1.52626573173085e+02 	 -2.88702318324576e-03   -8.11801088401762e-01 	-1.03558572692323e+01	 1.36092803951139e+00	-2.88024916395414e-02		1.04926991042803e+01
1.54110000000000e+02    	-1.52656168865941e+02 	 1.10501909453670e-03   -8.11855246148455e-01 	-1.03658446146273e+01	 1.40394941294983e+00	-8.92690921868354e-03		1.05081819654224e+01
1.54140000000000e+02    	-1.52685782092170e+02 	 4.96003938956824e-03   -8.11853364579063e-01 	-1.03322398916629e+01	 1.26139112560834e+00	9.59209910040864e-03		1.04568819807340e+01
1.54170000000000e+02    	-1.52715467590757e+02 	 8.18416821888027e-03   -8.11805368378138e-01 	-1.02560366062119e+01	 9.50532171713575e-01	2.25191568261580e-02		1.03484445879487e+01
1.54200000000000e+02    	-1.52745244997981e+02 	 1.03398813007808e-02   -8.11729475009260e-01 	-1.01409327829613e+01	 5.10284848163025e-01	2.83549736443541e-02		1.02029266555893e+01
1.54230000000000e+02    	-1.52775085284967e+02 	 1.11009226679508e-02   -8.11643405785761e-01 	-9.99606167888637e+00	 -1.63020466981140e-03	2.92759637934461e-02		1.00459996430283e+01
1.54260000000000e+02    	-1.52804920141627e+02 	 1.03133674723956e-02   -8.11554567473695e-01 	-9.83841362051688e+00	 -5.14669167189652e-01	3.02732701978740e-02		9.90253419034321e+00
1.54290000000000e+02    	-1.52834675778680e+02 	 8.04499032541371e-03   -8.11454508732247e-01 	-9.69263714072764e+00	 -9.55089297953919e-01	3.65939226660553e-02		9.79085029116752e+00
1.54320000000000e+02    	-1.52864316317523e+02 	 4.59838005499672e-03   -8.11322149532387e-01 	-9.58652285831848e+00	 -1.25782093314516e+00	5.07185922231603e-02		9.72039641107902e+00
1.54350000000000e+02    	-1.52893869294931e+02 	 4.73484859713568e-04   -8.11135305623955e-01 	-9.54294228880901e+00	 -1.37761368154314e+00	7.07489078955532e-02		9.69384198298500e+00
1.54380000000000e+02    	-1.52923412940363e+02 	 -3.71408640074942e-03   -8.10883927075191e-01 	-9.57181691664238e+00	 -1.29668088795568e+00	9.13814507002592e-02		9.71130325859732e+00
1.54410000000000e+02    	-1.52953030740654e+02 	 -7.33886497054018e-03   -8.10576590679923e-01 	-9.66637354927550e+00	 -1.02757108888256e+00	1.06968664047128e-01		9.77272337846152e+00
1.54440000000000e+02    	-1.52982762676382e+02 	 -9.87311571568275e-03   -8.10235951747053e-01 	-9.80575939904029e+00	 -6.11068995482225e-01	1.14785124559861e-01		9.87620870242862e+00
1.54470000000000e+02    	-1.53012584895804e+02 	 -1.09741499848115e-02   -8.09886031243814e-01 	-9.96254540409149e+00	 -1.09284779932336e-01	1.16487378154312e-01		1.00138815351980e+01
1.54500000000000e+02    	-1.53042428653840e+02 	 -1.05304206572292e-02   -8.09539417110882e-01 	-1.01110772293438e+01	 4.05036084881202e-01	1.16954893041805e-01		1.01691501815450e+01
1.54530000000000e+02    	-1.53072222122422e+02 	 -8.65684753091303e-03   -8.09191902890695e-01 	-1.02327830659811e+01	 8.60441490554002e-01	1.21415550059517e-01		1.03181854300983e+01
1.54560000000000e+02    	-1.53101927324698e+02 	 -5.65021609951393e-03   -8.08826436968965e-01 	-1.03171149767509e+01	 1.19688471099463e+00	1.32697009282586e-01		1.04351810214860e+01
1.54590000000000e+02    	-1.53131554322345e+02 	 -1.92853233397646e-03   -8.08422596880348e-01 	-1.03594820024901e+01	 1.37229195678600e+00	1.50016464632485e-01		1.04987883831534e+01
1.54620000000000e+02    	-1.53161151566609e+02 	 2.02576499279414e-03   -8.07966110032821e-01 	-1.03584857558678e+01	 1.36578853503634e+00	1.69605923947440e-01		1.04972554339880e+01
1.54650000000000e+02    	-1.53190781143323e+02 	 5.71251887369057e-03   -8.07454541706526e-01 	-1.03141983062109e+01	 1.17876780074417e+00	1.86621238795754e-01		1.04310597599038e+01
1.54680000000000e+02    	-1.53220489510139e+02 	 8.65590749114810e-03   -8.06897514785059e-01 	-1.02282485494995e+01	 8.34712256245198e-01	1.97461789126570e-01		1.03127495896696e+01
1.54710000000000e+02    	-1.53250283891410e+02 	 1.04511238999280e-02   -8.06311520954012e-01 	-1.01056571587737e+01	 3.77729751920153e-01	2.01584931299003e-01		1.01640357565628e+01
1.54740000000000e+02    	-1.53280124571428e+02 	 1.08202311995431e-02   -8.05711035357465e-01 	-9.95754194506599e+00	 -1.31126465445034e-01	2.01977249302291e-01		1.00105259875256e+01
1.54770000000000e+02    	-1.53309940802681e+02 	 9.66986800292995e-03   -8.05099740308796e-01 	-9.80290264238832e+00	 -6.20828958501527e-01	2.03813311179029e-01		9.87541739258001e+00
1.54800000000000e+02    	-1.53339667744163e+02 	 7.13073047318431e-03   -8.04467034735102e-01 	-9.66728391736612e+00	 -1.02062476465174e+00	2.11704152068328e-01		9.77460341380606e+00
1.54830000000000e+02    	-1.53369285853130e+02 	 3.55649370473950e-03   -8.03793221952276e-01 	-9.57724301710658e+00	 -1.27167576070159e+00	2.26987152526730e-01		9.71556823950534e+00
1.54860000000000e+02    	-1.53398836376272e+02 	 -5.26325590561630e-04   -8.03061387950082e-01 	-9.55220472299093e+00	 -1.33709397652133e+00	2.46801192231543e-01		9.70017248302661e+00
1.54890000000000e+02    	-1.53428399350631e+02 	 -4.50664576829925e-03   -8.02268804846665e-01 	-9.59756456931371e+00	 -1.20803791432332e+00	2.65674512998292e-01		9.72847286121750e+00
1.54920000000000e+02    	-1.53458046682911e+02 	 -7.79420373575191e-03   -8.01430345816554e-01 	-9.70273385711824e+00	 -9.05007176918796e-01	2.78702410205953e-01		9.79998761865532e+00
1.54950000000000e+02    	-1.53487801017770e+02 	 -9.92023293069848e-03   -8.00571421802587e-01 	-9.84517564743000e+00	 -4.74301660454850e-01	2.84348667166841e-01		9.91127134924569e+00
1.54980000000000e+02    	-1.53517626568719e+02 	 -1.06119620846270e-02   -7.99714778441272e-01 	-9.99816973892028e+00	 1.99604236209674e-02	2.85168236623867e-01		1.00521200485247e+01
1.55010000000000e+02    	-1.53547454698255e+02 	 -9.82312635849006e-03   -7.98869331469395e-01 	-1.01382567679349e+01	 5.06805128268202e-01	2.86135894773056e-01		1.02040666148793e+01
1.55040000000000e+02    	-1.53577224050386e+02 	 -7.71696606840805e-03   -7.98027214407173e-01 	-1.02492253034465e+01	 9.19628615749021e-01	2.91793922231336e-01		1.03429918207820e+01
1.55070000000000e+02    	-1.53606910328358e+02 	 -4.61685064373118e-03   -7.97169314908782e-01 	-1.03221685451051e+01	 1.20503129910318e+00	3.03958474734711e-01		1.04446950486713e+01
1.55100000000000e+02    	-1.53636533287317e+02 	 -9.47430013874820e-04   -7.96274917226856e-01 	-1.03532810075889e+01	 1.32816700616084e+00	3.21052597078562e-01		1.04908307577830e+01
1.55130000000000e+02    	-1.53666143142052e+02 	 2.81807427721557e-03   -7.95330382336512e-01 	-1.03414926566011e+01	 1.27515132595051e+00	3.39087442658311e-01		1.04731781978718e+01
1.55160000000000e+02    	-1.53695795547806e+02 	 6.20184527996032e-03   -7.94333660489515e-01 	-1.02873193323565e+01	 1.05363714238379e+00	3.53645559629561e-01		1.03953910679460e+01
1.55190000000000e+02    	-1.53725525104920e+02 	 8.76313941238735e-03   -7.93293505726610e-01 	-1.01934094570426e+01	 6.92185187059946e-01	3.62007054786335e-01		1.02720867305444e+01
1.55220000000000e+02    	-1.53755326923962e+02 	 1.01453858036218e-02   -7.92223850807093e-01 	-1.00665023097135e+01	 2.38158541921003e-01	3.64559210474082e-01		1.01254180980589e+01
1.55250000000000e+02    	-1.53785155287141e+02 	 1.01300382739044e-02   -7.91135455614064e-01 	-9.91972653626670e+00	 -2.46784070621347e-01	3.64776853637076e-01		9.97972640330262e+00
1.55280000000000e+02    	-1.53814944203394e+02 	 8.68685448483788e-03   -7.90028785775702e-01 	-9.77342719055350e+00	 -6.94332756864387e-01	3.67543469671196e-01		9.85581377809075e+00
1.55310000000000e+02    	-1.53844643344628e+02 	 6.00065262823530e-03   -7.88892683129162e-01 	-9.65271204091871e+00	 -1.03978296586607e+00	3.76481818371995e-01		9.76717650708571e+00
1.55340000000000e+02    	-1.53874249493948e+02 	 2.45668521707537e-03   -7.87710821503942e-01 	-9.58140309357026e+00	 -1.23276653523808e+00	3.91793908489083e-01		9.71990231631006e+00
1.55370000000000e+02    	-1.53903811535845e+02 	 -1.41817459542680e-03   -7.86472782789638e-01 	-9.57454662469591e+00	 -1.24574059141171e+00	4.10039084481495e-01		9.71555169511074e+00
1.55400000000000e+02    	-1.53933402986681e+02 	 -5.04494597141735e-03   -7.85182770900448e-01 	-9.63314947700734e+00	 -1.07841350237350e+00	4.26101964555010e-01		9.75408157709714e+00
1.55430000000000e+02    	-1.53963079042589e+02 	 -7.89224401349983e-03   -7.83859980738174e-01 	-9.74394169659372e+00	 -7.57544079771204e-01	4.36160119669063e-01		9.83404842724520e+00
