0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
1.47690000000000e+02    	-1.46299038663389e+02 	 -9.80416294890810e-04   3.56821019344455e-01 	-9.97605554192334e+00	 -9.19340350865098e-03	9.83560531198931e-01		1.00741828459057e+01
1.47720000000000e+02    	-1.46328745512740e+02 	 -9.38874839285197e-04   3.59754419955534e-01 	-9.94527627810421e+00	 3.70818916765486e-02	9.83551240589711e-01		1.00437676375640e+01
1.47750000000000e+02    	-1.46358450158041e+02 	 -7.61623833082512e-04   3.62696245996578e-01 	-9.91739561913503e+00	 8.03653010247364e-02	9.83460451095480e-01		1.00164059875245e+01
1.47780000000000e+02    	-1.46388152494219e+02 	 -4.66777984851052e-04   3.65644686069526e-01 	-9.89653535705572e+00	 1.14228622972411e-01	9.83220089875289e-01		9.99605832300385e+00
1.47810000000000e+02    	-1.46417853095358e+02 	 -9.09120463714916e-05   3.68596752598139e-01 	-9.88598063806382e+00	 1.33259719632016e-01	9.82836199206513e-01		9.98580684389197e+00
1.47840000000000e+02    	-1.46447553164326e+02 	 3.15308766209567e-04   3.71548850603869e-01 	-9.88763089638736e+00	 1.33938396844047e-01	9.82392366681666e-01		9.98740601955570e+00
1.47870000000000e+02    	-1.46477254174629e+02 	 6.94127460774821e-04   3.74497415121744e-01 	-9.90164175495116e+00	 1.15273318165185e-01	9.82008421588327e-01		1.00010068453803e+01
1.47900000000000e+02    	-1.46506957347275e+02 	 9.89246616266942e-04   3.77439435447231e-01 	-9.92634201392403e+00	 7.90739164499577e-02	9.81774550708736e-01		1.00250885148250e+01
1.47930000000000e+02    	-1.46536663216785e+02 	 1.15445114393428e-03   3.80372766183536e-01 	-9.95845275698053e+00	 2.97937811451250e-02	9.81697572419455e-01		1.00566097222723e+01
1.47960000000000e+02    	-1.46566371506678e+02 	 1.16079056313300e-03   3.83296241843212e-01 	-9.99356712737108e+00	 -2.60381464125846e-02	9.81691386681298e-01		1.00913715565836e+01
1.47990000000000e+02    	-1.46596081369156e+02 	 1.00115604009857e-03   3.86209691118776e-01 	-1.00267951165870e+01	 -8.07077765194916e-02	9.81619373208435e-01		1.01245597755686e+01
1.48020000000000e+02    	-1.46625791847742e+02 	 6.91664011810713e-04   3.89113945594710e-01 	-1.00534558238323e+01	 -1.26387105328675e-01	9.81367131462427e-01		1.01514052795096e+01
1.48050000000000e+02    	-1.46655502310439e+02 	 2.69847467618318e-04   3.92010867422905e-01 	-1.00697113299778e+01	 -1.56229567582080e-01	9.80906626903331e-01		1.01678744955656e+01
1.48080000000000e+02    	-1.46685212629031e+02 	 -2.09914336135779e-04   3.94903333308840e-01 	-1.00730681541559e+01	 -1.65344377455773e-01	9.80316696155255e-01		1.01712861343188e+01
1.48110000000000e+02    	-1.46714923020890e+02 	 -6.83081481627071e-04   3.97795063565706e-01 	-1.00627061444788e+01	 -1.51532402865259e-01	9.79747010111145e-01		1.01607539692225e+01
1.48140000000000e+02    	-1.46744633647818e+02 	 -1.08304459761442e-03   4.00690205315129e-01 	-1.00396176907548e+01	 -1.15697406467835e-01	9.79341411685559e-01		1.01373773169900e+01
1.48170000000000e+02    	-1.46774344201671e+02 	 -1.34988002659293e-03   4.03592665140414e-01 	-1.00065490800122e+01	 -6.18753522820665e-02	9.79158401053474e-01		1.01041379753182e+01
1.48200000000000e+02    	-1.46804053738743e+02 	 -1.43892572617077e-03   4.06505307524955e-01 	-9.96773640799637e+00	 3.14700290997711e-03	9.79131113865394e-01		1.00655092638705e+01
1.48230000000000e+02    	-1.46833760926708e+02 	 -1.32814516543472e-03   4.09429240601010e-01 	-9.92843223414130e+00	 7.06171686549305e-02	9.79092678328359e-01		1.00268327943175e+01
1.48260000000000e+02    	-1.46863464658993e+02 	 -1.02306284086560e-03   4.12363442561825e-01 	-9.89423856058783e+00	 1.30948027748726e-01	9.78860348505845e-01		9.99356151037613e+00
1.48290000000000e+02    	-1.46893164756501e+02 	 -5.58058798472192e-04   4.15304900624985e-01 	-9.87030312734687e+00	 1.75072463762720e-01	9.78337619073884e-01		9.97049039366553e+00
1.48320000000000e+02    	-1.46922862352702e+02 	 6.81944757176957e-06   4.18249251052391e-01 	-9.86049198041156e+00	 1.95832840155662e-01	9.77577186921139e-01		9.96108978743956e+00
1.48350000000000e+02    	-1.46952559662948e+02 	 5.93580871462446e-04   4.21191703316124e-01 	-9.86669754254544e+00	 1.89173624221079e-01	9.76763274065137e-01		9.96702430767256e+00
1.48380000000000e+02    	-1.46982259163010e+02 	 1.11756634756826e-03   4.24127920580317e-01 	-9.88844621710980e+00	 1.54910467331957e-01	9.76115798430882e-01		9.98790107547670e+00
1.48410000000000e+02    	-1.47011962565697e+02 	 1.50035550627664e-03   4.27054587440739e-01 	-9.92291431742736e+00	 9.69131275249197e-02	9.75766799048358e-01		1.00212644686894e+01
1.48440000000000e+02    	-1.47041670139988e+02 	 1.68192231796605e-03   4.29969592336002e-01 	-9.96535867645940e+00	 2.26506086256655e-02	9.75680088491592e-01		1.00628444405960e+01
1.48470000000000e+02    	-1.47071380739979e+02 	 1.62985725527026e-03   4.32871959809789e-01 	-1.00098607688601e+01	 -5.78274768644071e-02	9.75662787455437e-01		1.01070556792703e+01
1.48500000000000e+02    	-1.47101092509525e+02 	 1.34424006521540e-03   4.35761756942050e-01 	-1.00502170178582e+01	 -1.33297256279413e-01	9.75465126081085e-01		1.01477171066589e+01
1.48530000000000e+02    	-1.47130803860513e+02 	 8.57748123885614e-04   4.38640127372993e-01 	-1.00808049842465e+01	 -1.92926773836570e-01	9.74914973347066e-01		1.01789149262448e+01
1.48560000000000e+02    	-1.47160514199642e+02 	 2.31440977122597e-04   4.41509439464088e-01 	-1.00973024769076e+01	 -2.27776622160772e-01	9.74014743954737e-01		1.01958866324224e+01
1.48590000000000e+02    	-1.47190224037341e+02 	 -4.52861279495074e-04   4.44373382782033e-01 	-1.00972005793520e+01	 -2.32049595607120e-01	9.72948520586408e-01		1.01957802731424e+01
1.48620000000000e+02    	-1.47219934437737e+02 	 -1.10258699123372e-03   4.47236793611361e-01 	-1.00801004456669e+01	 -2.03955778714781e-01	9.71992990842367e-01		1.01781527463805e+01
1.48650000000000e+02    	-1.47249646097992e+02 	 -1.62587772843175e-03   4.50105060789158e-01 	-1.00478023119301e+01	 -1.46103715529286e-01	9.71373945745877e-01		1.01451094098483e+01
1.48680000000000e+02    	-1.47279358547644e+02 	 -1.94361262987914e-03   4.52983131287896e-01 	-1.00041864542668e+01	 -6.53602096656602e-02	9.71139438872431e-01		1.01010460041758e+01
1.48710000000000e+02    	-1.47309069952107e+02 	 -2.00092091521518e-03   4.55874339891470e-01 	-9.95486574354796e+00	 2.78488831106080e-02	9.71118119324393e-01		1.00520245689132e+01
1.48740000000000e+02    	-1.47338777758081e+02 	 -1.77674106643297e-03   4.58779443975255e-01 	-9.90658110041326e+00	 1.20778782539586e-01	9.70994358155050e-01		1.00048871386411e+01
1.48770000000000e+02    	-1.47368479984969e+02 	 -1.28963778255422e-03   4.61696259451574e-01 	-9.86633761204621e+00	 2.00053522382401e-01	9.70472246898184e-01		9.96626588390532e+00
1.48800000000000e+02    	-1.47398176528771e+02 	 -5.98111352060903e-04   4.64620110971478e-01 	-9.84035075829978e+00	 2.53607406153393e-01	9.69445568373395e-01		9.94166205786868e+00
1.48830000000000e+02    	-1.47427869686765e+02 	 2.05681646282230e-04   4.67544973633747e-01 	-9.83297129091485e+00	 2.72588699062829e-01	9.68074832404550e-01		9.93472686529164e+00
1.48860000000000e+02    	-1.47457563438385e+02 	 1.00853071999339e-03   4.70464862570552e-01 	-9.84583374069109e+00	 2.52883315441508e-01	9.66715386623812e-01		9.94680504781787e+00
1.48890000000000e+02    	-1.47487261729066e+02 	 1.69320788553025e-03   4.73374926401787e-01 	-9.87746824138865e+00	 1.95948654237739e-01	9.65725995320176e-01		9.97674302729984e+00
1.48920000000000e+02    	-1.47516966659370e+02 	 2.15677340006529e-03   4.76271906339860e-01 	-9.92350425026804e+00	 1.08769279306178e-01	9.65263733258974e-01		1.00209531201355e+01
1.48950000000000e+02    	-1.47546677600313e+02 	 2.32659908329982e-03   4.79154008853361e-01 	-9.97741786388145e+00	 2.92557377607661e-03	9.65185649442206e-01		1.00737509958988e+01
1.48980000000000e+02    	-1.47576391722135e+02 	 2.17122444416218e-03   4.82020550089954e-01 	-1.00316175300933e+01	 -1.07052380547514e-01	9.65117300745712e-01		1.01279939714859e+01
1.49010000000000e+02    	-1.47606105601006e+02 	 1.70457707591213e-03   4.84871773057770e-01 	-1.00786001915304e+01	 -2.05747528582440e-01	9.64651509256688e-01		1.01760044418497e+01
1.49040000000000e+02    	-1.47635816994900e+02 	 9.83639486211380e-04   4.87709019996255e-01 	-1.01119554016492e+01	 -2.78998250426384e-01	9.63568411516714e-01		1.02106780456714e+01
1.49070000000000e+02    	-1.47665525857484e+02 	 1.00740024170692e-04   4.90535131062114e-01 	-1.01271026290946e+01	 -3.15824899078272e-01	9.61959472281353e-01		1.02265986062525e+01
1.49100000000000e+02    	-1.47695234107030e+02 	 -8.27972282042625e-04   4.93354724980035e-01 	-1.01217508653302e+01	 -3.09927988241304e-01	9.60190766630876e-01		1.02209521203277e+01
1.49130000000000e+02    	-1.47724944290820e+02 	 -1.67648737744588e-03   4.96173995599462e-01 	-1.00961250602512e+01	 -2.60625596239626e-01	9.58721440967593e-01		1.01940577659251e+01
1.49160000000000e+02    	-1.47754657806534e+02 	 -2.32428147111815e-03   4.98999825327723e-01 	-1.00530012025897e+01	 -1.73148358407950e-01	9.57863669312625e-01		1.01493998020710e+01
1.49190000000000e+02    	-1.47784373591397e+02 	 -2.67209087317700e-03   5.01838306856040e-01 	-9.99754780506635e+00	 -5.82348702572313e-02	9.57603004336795e-01		1.00931341479550e+01
1.49220000000000e+02    	-1.47814088072475e+02 	 -2.65678373965044e-03   5.04693080723856e-01 	-9.93691750399004e+00	 6.90046694076871e-02	9.57578656310686e-01		1.00331474627121e+01
1.49250000000000e+02    	-1.47843796649193e+02 	 -2.26329654273663e-03   5.07564106785665e-01 	-9.87950823978072e+00	 1.90928229875019e-01	9.57252547381575e-01		9.97784892090108e+00
1.49280000000000e+02    	-1.47873496161779e+02 	 -1.53100976637450e-03   5.10447446460285e-01 	-9.83385823044338e+00	 2.89760721311362e-01	9.56196385822320e-01		9.93494038735681e+00
1.49310000000000e+02    	-1.47903187060499e+02 	 -5.52067609670144e-04   5.13336267228658e-01 	-9.80726731970123e+00	 3.50252534760378e-01	9.54345822259046e-01		9.91039580776919e+00
1.49340000000000e+02    	-1.47932873877695e+02 	 5.39602623964028e-04   5.16222711970897e-01 	-9.80440854968303e+00	 3.62162555058652e-01	9.52066765138746e-01		9.90777572670405e+00
1.49370000000000e+02    	-1.47962563427323e+02 	 1.58762233620172e-03   5.19099826429857e-01 	-9.82630962884601e+00	 3.22084505589893e-01	9.49974059560623e-01		9.92786734724689e+00
1.49400000000000e+02    	-1.47992261550397e+02 	 2.43753465433637e-03   5.21962733122721e-01 	-9.87004372072806e+00	 2.34222166563400e-01	9.48591522108961e-01		9.96857306479770e+00
1.49430000000000e+02    	-1.48021970241878e+02 	 2.96135877372169e-03   5.24808723570241e-01 	-9.92925454050273e+00	 1.09925822041973e-01	9.48048410683591e-01		1.00250174665905e+01
1.49460000000000e+02    	-1.48051686837186e+02 	 3.07739623864233e-03   5.27636594575069e-01 	-9.99535210581630e+00	 -3.39313558525482e-02	9.47993318991008e-01		1.00899408516110e+01
1.49490000000000e+02    	-1.48081405680244e+02 	 2.76180526507947e-03   5.30445935141416e-01 	-1.00590094215039e+01	 -1.77416866445254e-01	9.47777785523076e-01		1.01544783232392e+01
1.49520000000000e+02    	-1.48111121240049e+02 	 2.05078250961154e-03   5.33236957554254e-01 	-1.01115674354205e+01	 -3.00383253819798e-01	9.46804738649371e-01		1.02093322657930e+01
1.49550000000000e+02    	-1.48140830933753e+02 	 1.03437893868941e-03   5.36010998598788e-01 	-1.01460949546326e+01	 -3.85232370541444e-01	9.44849938495565e-01		1.02461889604872e+01
1.49580000000000e+02    	-1.48170536234146e+02 	 -1.55807774302116e-04   5.38771329659119e-01 	-1.01580439706951e+01	 -4.19245277637717e-01	9.42188891192279e-01		1.02591102840394e+01
1.49610000000000e+02    	-1.48200241599412e+02 	 -1.36277599497273e-03   5.41523671556429e-01 	-1.01455820397377e+01	 -3.96265012644898e-01	9.39467267317494e-01		1.02456068454561e+01
1.49640000000000e+02    	-1.48229951787364e+02 	 -2.42248282028004e-03   5.44275881675127e-01 	-1.01097244170351e+01	 -3.17625251402961e-01	9.37377299484669e-01		1.02071587520873e+01
1.49670000000000e+02    	-1.48259668829041e+02 	 -3.18347160557011e-03   5.47036598961789e-01 	-1.00543395560220e+01	 -1.92259740802648e-01	9.36293353484367e-01		1.01490567522062e+01
1.49700000000000e+02    	-1.48289390176583e+02 	 -3.52685486079633e-03   5.49813085188907e-01 	-9.98600076265778e+00	 -3.59275425976340e-02	9.36047085188225e-01		1.00795677568936e+01
1.49730000000000e+02    	-1.48319109199957e+02 	 -3.38497120924330e-03   5.52608952732105e-01 	-9.91355472905232e+00	 1.30496162462687e-01	9.35973076034767e-01		1.00085784311957e+01
1.49760000000000e+02    	-1.48348818216068e+02 	 -2.75578165157493e-03   5.55422724350224e-01 	-9.84723740830500e+00	 2.83625342386264e-01	9.35233972578165e-01		9.94601379919762e+00
1.49790000000000e+02    	-1.48378512803653e+02 	 -1.70918166889822e-03   5.58248003340160e-01 	-9.79725328326377e+00	 4.00841572505587e-01	9.33279183536019e-01		9.90039675452924e+00
1.49820000000000e+02    	-1.48408195023084e+02 	 -3.81860887455505e-04   5.61075364660564e-01 	-9.77196226166142e+00	 4.63790566645521e-01	9.30185603419236e-01		9.87783343602496e+00
1.49850000000000e+02    	-1.48437873312081e+02 	 1.04044091653296e-03   5.63895184478892e-01 	-9.77610059242304e+00	 4.61469118799220e-01	9.26660512462061e-01		9.88148755229373e+00
1.49880000000000e+02    	-1.48467558621868e+02 	 2.35106982801941e-03   5.66700080237317e-01 	-9.80961614499540e+00	 3.92263175782904e-01	9.23670902356828e-01		9.91138775586398e+00
1.49910000000000e+02    	-1.48497258810452e+02 	 3.35562845756849e-03   5.69485883701548e-01 	-9.86757066527800e+00	 2.64475883662160e-01	9.21897962760197e-01		9.96437625649670e+00
1.49940000000000e+02    	-1.48526974613856e+02 	 3.90321001207608e-03   5.72251001770359e-01 	-9.94117271012989e+00	 9.52025691355285e-02	9.21338631664287e-01		1.00341837364082e+01
1.49970000000000e+02    	-1.48556699583613e+02 	 3.90931142730676e-03   5.74994988451952e-01 	-1.00195677890273e+01	 -9.22251416730774e-02	9.21293329900787e-01		1.01118260247786e+01
1.50000000000000e+02    	-1.48586423882300e+02 	 3.36662477489175e-03   5.77717496020398e-01 	-1.00917821909575e+01	 -2.71702842216797e-01	9.20744489767572e-01		1.01865431152886e+01
1.50030000000000e+02    	-1.48616139603342e+02 	 2.34339415153205e-03   5.80418338021770e-01 	-1.01482997903716e+01	 -4.18067358164225e-01	9.18904937759960e-01		1.02472998997716e+01
1.50060000000000e+02    	-1.48645844708345e+02 	 9.71861763386353e-04   5.83098579035167e-01 	-1.01820418906607e+01	 -5.10473738489254e-01	9.15636828057289e-01		1.02845977705378e+01
1.50090000000000e+02    	-1.48675543730121e+02 	 -5.69590004957435e-04   5.85761914872879e-01 	-1.01888158397817e+01	 -5.35052779458072e-01	9.11531756823260e-01		1.02921882919761e+01
1.50120000000000e+02    	-1.48705245098892e+02 	 -2.07763698760596e-03   5.88415416327508e-01 	-1.01674547747372e+01	 -4.86678005879574e-01	9.07621447121070e-01		1.02682894762958e+01
1.50150000000000e+02    	-1.48734956409689e+02 	 -3.34699481757405e-03   5.91068953556194e-01 	-1.01198626050404e+01	 -3.69788174406593e-01	9.04858797073066e-01		1.02160232909614e+01
1.50180000000000e+02    	-1.48764679791621e+02 	 -4.19462285487569e-03   5.93733137930143e-01 	-1.00510527352084e+01	 -1.98216672070757e-01	9.03611647466213e-01		1.01429514907872e+01
1.50210000000000e+02    	-1.48794409682376e+02 	 -4.48438825678068e-03   5.96416267028818e-01 	-9.96908942328637e+00	 6.06677033375491e-03	9.03421129903693e-01		1.00597689075415e+01
1.50240000000000e+02    	-1.48824134592999e+02 	 -4.14992612277222e-03   5.99121366350782e-01 	-9.88467752655886e+00	 2.15391876510564e-01	9.03180083281280e-01		9.97842561366072e+00
1.50270000000000e+02    	-1.48853842705958e+02 	 -3.21137645929028e-03   6.01844694083231e-01 	-9.81009681768453e+00	 3.99945749323511e-01	9.01692250323497e-01		9.91014657253058e+00
1.50300000000000e+02    	-1.48883528799190e+02 	 -1.78054918002895e-03   6.04576668467355e-01 	-9.75734397050713e+00	 5.32102780936638e-01	8.98346475803400e-01		9.86386948001953e+00
1.50330000000000e+02    	-1.48913198432351e+02 	 -5.02836438110296e-05   6.07305044710762e-01 	-9.73573797392163e+00	 5.90845773677292e-01	8.93518481161310e-01		9.84540846797677e+00
1.50360000000000e+02    	-1.48942866220171e+02 	 1.73250494872552e-03   6.10018875576894e-01 	-9.74967999144030e+00	 5.65412174892173e-01	8.88421238759757e-01		9.85724318257834e+00
1.50390000000000e+02    	-1.48972548502039e+02 	 3.30582617531022e-03   6.12711267423779e-01 	-9.79742228231037e+00	 4.57373138626830e-01	8.84445004668807e-01		9.89853102900287e+00
1.50420000000000e+02    	-1.49002254575698e+02 	 4.43563301809097e-03   6.15379696179700e-01 	-9.87139304775047e+00	 2.80661530797948e-01	8.82361243253195e-01		9.96502548725499e+00
1.50450000000000e+02    	-1.49031981862425e+02 	 4.95350734127495e-03   6.18024205505206e-01 	-9.95997087894211e+00	 5.95076182413376e-02	8.81869613413839e-01		1.00489927396265e+01
1.50480000000000e+02    	-1.49061717832493e+02 	 4.78128052241881e-03   6.20645059620745e-01 	-1.00499994154759e+01	 -1.75290999972681e-01	8.81757935681871e-01		1.01395617382052e+01
1.50510000000000e+02    	-1.49091447207765e+02 	 3.93895403758345e-03   6.23241528432059e-01 	-1.01291461930424e+01	 -3.90981141575772e-01	8.80568303645157e-01		1.02238871957039e+01
1.50540000000000e+02    	-1.49121160061214e+02 	 2.53717687979558e-03   6.25812521284183e-01 	-1.01874957871565e+01	 -5.57461749767206e-01	8.77378804626382e-01		1.02891023701095e+01
1.50570000000000e+02    	-1.49150856557849e+02 	 7.58910942282593e-04   6.28358556320976e-01 	-1.02182658377919e+01	 -6.51191605224280e-01	8.72283565994950e-01		1.03246252163458e+01
1.50600000000000e+02    	-1.49180546369935e+02 	 -1.16456689997261e-03   6.30883818564575e-01 	-1.02179218339452e+01	 -6.58041924885103e-01	8.66348498366711e-01		1.03242193651696e+01
1.50630000000000e+02    	-1.49210243410063e+02 	 -2.97996101079133e-03   6.33397041611607e-01 	-1.01860912176604e+01	 -5.75019634375804e-01	8.61084458878578e-01		1.02873013137430e+01
1.50660000000000e+02    	-1.49239958332138e+02 	 -4.43952426031638e-03   6.35910440699804e-01 	-1.01255750897168e+01	 -4.10882859180337e-01	8.57686937563534e-01		1.02191840429815e+01
1.50690000000000e+02    	-1.49269692103261e+02 	 -5.33008235627080e-03   6.38436679068606e-01 	-1.00425251808948e+01	 -1.85598954242801e-01	8.56391310803917e-01		1.01301611565632e+01
1.50720000000000e+02    	-1.49299433895650e+02 	 -5.50289230586536e-03   6.40984719735295e-01 	-9.94657604191862e+00	 7.15183016597473e-02	8.56270271271799e-01		1.00335780558386e+01
1.50750000000000e+02    	-1.49329165242480e+02 	 -4.90104309823997e-03   6.43556194327513e-01 	-9.85048757897494e+00	 3.25146178405934e-01	8.55636975988938e-01		9.94333647301302e+00
1.50780000000000e+02    	-1.49358869504568e+02 	 -3.57802543081626e-03   6.46144153884788e-01 	-9.76881295672621e+00	 5.38666117723138e-01	8.52923473576943e-01		9.87154224129458e+00
1.50810000000000e+02    	-1.49388542061790e+02 	 -1.70001372732046e-03   6.48735247024686e-01 	-9.71542226232681e+00	 6.79694908341719e-01	8.47592862515939e-01		9.82699488980884e+00
1.50840000000000e+02    	-1.49418194835288e+02 	 4.72896769603873e-04   6.51314581569595e-01 	-9.70035603296797e+00	 7.25444395054067e-01	8.40533095950261e-01		9.81476808804167e+00
1.50870000000000e+02    	-1.49447851225686e+02 	 2.62543729346389e-03   6.53870825108844e-01 	-9.72709898234122e+00	 6.66782894640813e-01	8.33627744485085e-01		9.83646223279612e+00
1.50900000000000e+02    	-1.49477533633999e+02 	 4.43868953334362e-03   6.56398846691126e-01 	-9.79145866029770e+00	 5.10099152069832e-01	8.28703187200419e-01		9.89037981139942e+00
1.50930000000000e+02    	-1.49507251084013e+02 	 5.64325103971982e-03   6.58898767684259e-01 	-9.88260975040328e+00	 2.76529494355498e-01	8.26472667870489e-01		9.97123368048064e+00
1.50960000000000e+02    	-1.49536994668458e+02 	 6.06228236388926e-03   6.61372588992119e-01 	-9.98585986627365e+00	 -1.33286976377570e-03	8.26120186474098e-01		1.00697504243103e+01
1.50990000000000e+02    	-1.49566743279047e+02 	 5.63566016201096e-03   6.63820933661623e-01 	-1.00859533871123e+01	 -2.84554981830939e-01	8.25762934655282e-01		1.01729696592951e+01
1.51020000000000e+02    	-1.49596475542821e+02 	 4.42246099842438e-03   6.66242016705503e-01 	-1.01697088447469e+01	 -5.33704059661235e-01	8.23490455437725e-01		1.02657661448340e+01
1.51050000000000e+02    	-1.49626180850765e+02 	 2.58549033243791e-03   6.68633273610365e-01 	-1.02273922680147e+01	 -7.14280360016476e-01	8.18375518160958e-01		1.03334160627199e+01
1.51080000000000e+02    	-1.49655864042616e+02 	 3.65161816078379e-04   6.70994464387702e-01 	-1.02529649409719e+01	 -8.00989315029810e-01	8.10937906613596e-01		1.03644823436568e+01
1.51110000000000e+02    	-1.49685542290692e+02 	 -1.95066109105661e-03   6.73330414673971e-01 	-1.02437701572880e+01	 -7.80608233764541e-01	8.02876426425037e-01		1.03532017659309e+01
1.51140000000000e+02    	-1.49715236173984e+02 	 -4.05765231159453e-03   6.75651845442188e-01 	-1.02002459353483e+01	 -6.53528891003451e-01	7.96229873189004e-01		1.03007814831654e+01
1.51170000000000e+02    	-1.49744958849164e+02 	 -5.66695557847643e-03   6.77973531742195e-01 	-1.01260116550586e+01	 -4.34076914931889e-01	7.92350772435696e-01		1.02153000226639e+01
1.51200000000000e+02    	-1.49774707954855e+02 	 -6.53929630518576e-03   6.80310025771568e-01 	-1.00283221572169e+01	 -1.49514218602865e-01	7.91156023735179e-01		1.01101695161053e+01
1.51230000000000e+02    	-1.49804464547381e+02 	 -6.52056608774023e-03   6.82670291791090e-01 	-9.91849194227775e+00	 1.62561904528093e-01	7.91050226171012e-01		1.00014333593819e+01
1.51260000000000e+02    	-1.49834201178973e+02 	 -5.57383795830544e-03   6.85053558206817e-01 	-9.81157959549754e+00	 4.58655057137283e-01	7.89663905654098e-01		9.90459629182907e+00
1.51290000000000e+02    	-1.49863896628249e+02 	 -3.79860026577905e-03   6.87448779409984e-01 	-9.72463193130390e+00	 6.95435553763720e-01	7.85125917917399e-01		9.83201502825131e+00
1.51320000000000e+02    	-1.49893549561997e+02 	 -1.42762955747477e-03   6.89838628972414e-01 	-9.67335317928583e+00	 8.36555965830620e-01	7.77191966036725e-01		9.79171154432350e+00
1.51350000000000e+02    	-1.49923181922923e+02 	 1.20290319432013e-03   6.92206324739880e-01 	-9.66805515998777e+00	 8.58844177101636e-01	7.67506693029734e-01		9.78764376246669e+00
1.51380000000000e+02    	-1.49952828198910e+02 	 3.70622350236857e-03   6.94541608542659e-01 	-9.71052192873424e+00	 7.56518052351111e-01	7.58742496540833e-01		9.82050130431327e+00
1.51410000000000e+02    	-1.49982516248057e+02 	 5.70977871002142e-03   6.96842599302998e-01 	-9.79329869603231e+00	 5.42509026788773e-01	7.53076825458953e-01		9.88787844276510e+00
1.51440000000000e+02    	-1.50012251694546e+02 	 6.91779978493503e-03   6.99112914551686e-01 	-9.90181305483972e+00	 2.46572259476055e-01	7.50928823341959e-01		9.98351610154775e+00
1.51470000000000e+02    	-1.50042015661008e+02 	 7.15764928114943e-03   7.01356471010259e-01 	-1.00183342493062e+01	 -8.94912226917382e-02	7.50726413772195e-01		1.00964657161848e+01
1.51500000000000e+02    	-1.50071776458641e+02 	 6.40062096513344e-03   7.03573565582878e-01 	-1.01260046790299e+01	 -4.18482712430521e-01	7.49812601372566e-01		1.02114307262751e+01
1.51530000000000e+02    	-1.50101507177955e+02 	 4.75620667043486e-03   7.05760543027885e-01 	-1.02114957661387e+01	 -6.94845197753789e-01	7.45905989161310e-01		1.03108598756542e+01
1.51560000000000e+02    	-1.50131199038082e+02 	 2.44698742574591e-03   7.07912844679900e-01 	-1.02658734034723e+01	 -8.80736556788384e-01	7.38280340605753e-01		1.03782903929264e+01
1.51590000000000e+02    	-1.50160864570786e+02 	 -2.25538224213266e-04   7.10029384031563e-01 	-1.02842027593524e+01	 -9.50420443959270e-01	7.28095896951174e-01		1.04018387341337e+01
1.51620000000000e+02    	-1.50190530559283e+02 	 -2.91659618002757e-03   7.12115838765497e-01 	-1.02647861259241e+01	 -8.92942900163559e-01	7.17803337815415e-01		1.03768214240053e+01
1.51650000000000e+02    	-1.50220224567143e+02 	 -5.27302772608030e-03   7.14185155152596e-01 	-1.02087711546373e+01	 -7.13373736743081e-01	7.09940420187954e-01		1.03068873078270e+01
1.51680000000000e+02    	-1.50249960591707e+02 	 -6.96931675209662e-03   7.16254640750213e-01 	-1.01204670683337e+01	 -4.32763400223955e-01	7.05850862935819e-01		1.02033995943757e+01
1.51710000000000e+02    	-1.50279729907657e+02 	 -7.74713217852401e-03   7.18340241050938e-01 	-1.00082237584246e+01	 -8.66076758432294e-02	7.04901585056904e-01		1.00831012061183e+01
1.51740000000000e+02    	-1.50309502460726e+02 	 -7.45704679192813e-03   7.20449971685632e-01 	-9.88521284541194e+00	 2.78645463436238e-01	7.04646749773398e-01		9.96451721536759e+00
1.51770000000000e+02    	-1.50339240664658e+02 	 -6.09465634406794e-03   7.22579596103709e-01 	-9.76906426546744e+00	 6.11338895713993e-01	7.02013669561610e-01		9.86413579896876e+00
1.51800000000000e+02    	-1.50368920492942e+02 	 -3.81836495533746e-03   7.24713400374062e-01 	-9.67944575908154e+00	 8.62172359280073e-01	6.95005927769236e-01		9.79377581016344e+00
1.51830000000000e+02    	-1.50398547895526e+02 	 -9.37604225780395e-04   7.26830513407749e-01 	-9.63362455967566e+00	 9.92256330396699e-01	6.83959577812693e-01		9.76007661271571e+00
1.51860000000000e+02    	-1.50428158604153e+02 	 2.13107783589720e-03   7.28913699390602e-01 	-9.64145707131825e+00	 9.79876285016552e-01	6.71498294156827e-01		9.76569311165706e+00
1.51890000000000e+02    	-1.50457799184619e+02 	 4.93212620185211e-03   7.30955621594477e-01 	-9.70208210416702e+00	 8.24492204488345e-01	6.61095327350939e-01		9.81056734257021e+00
1.51920000000000e+02    	-1.50487500440300e+02 	 7.04857466243149e-03   7.32959070877183e-01 	-9.80403758115775e+00	 5.47168471852280e-01	6.55069590988785e-01		9.89179773339411e+00
1.51950000000000e+02    	-1.50517260238719e+02 	 8.17204037708669e-03   7.34931602803237e-01 	-9.92880413667906e+00	 1.87277962730008e-01	6.53246596421618e-01		1.00021475561799e+01
1.51980000000000e+02    	-1.50547046312401e+02 	 8.14935656757751e-03   7.36878541378240e-01 	-1.00560221343403e+01	 -2.03955018778751e-01	6.53093920798925e-01		1.01287566110264e+01
