0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+00  	-2.44929359830000e-16    -1.00000000000000e+01	 0.00000000000000e+00	0.00000000000000e+00		1.00498756211209e+01
1.18860000000000e+02    	-1.17718655945898e+02 	 -3.22564215048017e-01   5.65251787582198e-02 	-9.40245481648945e+00	 8.94590083599338e-01	-2.20612044796245e-01		9.50026934713480e+00
1.18890000000000e+02    	-1.17748341791733e+02 	 -3.19687788061486e-01   5.58248578959267e-02 	-9.38766339362856e+00	 9.26569492095597e-01	-2.22719928874650e-01		9.48874908417721e+00
1.18920000000000e+02    	-1.17778016675317e+02 	 -3.16704735905639e-01   5.51166954205666e-02 	-9.38171961890851e+00	 9.59881559037870e-01	-2.25189123651890e-01		9.48623981125319e+00
1.18950000000000e+02    	-1.17807681158082e+02 	 -3.13621028729860e-01   5.44007570276234e-02 	-9.38511323889252e+00	 9.89930676548910e-01	-2.27674996963000e-01		9.49274191977483e+00
1.18980000000000e+02    	-1.17837337319775e+02 	 -3.10456244481728e-01   5.36782185131209e-02 	-9.39704080164408e+00	 1.01283567005338e+00	-2.29812827446527e-01		9.50699878289437e+00
1.19010000000000e+02    	-1.17866988441173e+02 	 -3.07239931199431e-01   5.29512238159844e-02 	-9.41555720153060e+00	 1.02592987641055e+00	-2.31286618956940e-01		9.52673832047018e+00
1.19040000000000e+02    	-1.17896638436734e+02 	 -3.04006762454334e-01   5.22225445402125e-02 	-9.43788216492397e+00	 1.02805070706297e+00	-2.31893217421031e-01		9.54904615548425e+00
1.19070000000000e+02    	-1.17926291170500e+02 	 -3.00791363768212e-01   5.14951094304713e-02 	-9.46081518285983e+00	 1.01959491388223e+00	-2.31580649605532e-01		9.57080076638926e+00
1.19100000000000e+02    	-1.17955949824072e+02 	 -2.97623615179677e-01   5.07715160479408e-02 	-9.48119585700431e+00	 1.00235548348854e+00	-2.30449636376231e-01		9.58910310868859e+00
1.19130000000000e+02    	-1.17985616454674e+02 	 -2.94525024800184e-01   5.00536367466210e-02 	-9.49634094738618e+00	 9.79185096346786e-01	-2.28721146839487e-01		9.60164611954235e+00
1.19160000000000e+02    	-1.18015291807858e+02 	 -2.91506513103539e-01   4.93423923956057e-02 	-9.50439578157433e+00	 9.53547176263221e-01	-2.26683739463103e-01		9.60698583885208e+00
1.19190000000000e+02    	-1.18044975371160e+02 	 -2.88567717564921e-01   4.86377118526482e-02 	-9.50455402830845e+00	 9.29020729861347e-01	-2.24638118266929e-01		9.60469099334929e+00
1.19220000000000e+02    	-1.18074665601965e+02 	 -2.85697750959301e-01   4.79386469131702e-02 	-9.49712204194882e+00	 9.08822795289949e-01	-2.22852729417154e-01		9.59536082135099e+00
1.19250000000000e+02    	-1.18104360246599e+02 	 -2.82877219273279e-01   4.72435866982718e-02 	-9.48342755521865e+00	 8.95405044428809e-01	-2.21536381457595e-01		9.58051286502859e+00
1.19280000000000e+02    	-1.18134056682305e+02 	 -2.80081206740378e-01   4.65505151009069e-02 	-9.46559373692766e+00	 8.90170179197858e-01	-2.20825998116545e-01		9.56235493285736e+00
1.19310000000000e+02    	-1.18163752243264e+02 	 -2.77282849437293e-01   4.58572722086095e-02 	-9.44621607429879e+00	 8.93339385592906e-01	-2.20783164249323e-01		9.54346889688484e+00
1.19340000000000e+02    	-1.18193444517868e+02 	 -2.74457044891948e-01   4.51618020892997e-02 	-9.42798988773722e+00	 9.03984083165269e-01	-2.21393512699556e-01		9.52644716740490e+00
1.19370000000000e+02    	-1.18223131614170e+02 	 -2.71583802733932e-01   4.44623820878912e-02 	-9.41334013117542e+00	 9.20214021943767e-01	-2.22567143166108e-01		9.51353259334285e+00
1.19400000000000e+02    	-1.18252812381477e+02 	 -2.68650761862063e-01   4.37578265950610e-02 	-9.40410265934354e+00	 9.39491492233993e-01	-2.24143175384042e-01		9.50631533531913e+00
1.19430000000000e+02    	-1.18282486558239e+02 	 -2.65654507841294e-01   4.30476448949556e-02 	-9.40129790352285e+00	 9.59021921708534e-01	-2.25903867283292e-01		9.50553301369020e+00
1.19460000000000e+02    	-1.18312154806401e+02 	 -2.62600518428166e-01   4.23321201359074e-02 	-9.40502472015887e+00	 9.76159256342101e-01	-2.27601674514354e-01		9.51100307027516e+00
1.19490000000000e+02    	-1.18341818603453e+02 	 -2.59501807279155e-01   4.16122775685345e-02 	-9.41448531315938e+00	 9.88763986197871e-01	-2.28997110176526e-01		9.52169247605513e+00
1.19520000000000e+02    	-1.18371479995790e+02 	 -2.56376562989755e-01   4.08897300486784e-02 	-9.42813352090977e+00	 9.95463089655466e-01	-2.29899427377563e-01		9.53590594530364e+00
1.19550000000000e+02    	-1.18401141256781e+02 	 -2.53245231964480e-01   4.01664207728373e-02 	-9.44392111038410e+00	 9.95781382758057e-01	-2.30199391136152e-01		9.55155580317078e+00
1.19580000000000e+02    	-1.18430804521033e+02 	 -2.50127537720293e-01   3.94443128902465e-02 	-9.45960307901533e+00	 9.90137212159465e-01	-2.29885287643905e-01		9.56646796664758e+00
1.19610000000000e+02    	-1.18460471470180e+02 	 -2.47039873401165e-01   3.87250896975409e-02 	-9.47305583292498e+00	 9.79716575698813e-01	-2.29038784653964e-01		9.57867893539024e+00
1.19640000000000e+02    	-1.18490143125402e+02 	 -2.43993383863818e-01   3.80099226336759e-02 	-9.48256259232467e+00	 9.66255028579074e-01	-2.27813551361231e-01		9.58668561661398e+00
1.19670000000000e+02    	-1.18519819769097e+02 	 -2.40992911079307e-01   3.72993420312571e-02 	-9.48702786721914e+00	 9.51765089683192e-01	-2.26403930631557e-01		9.58962008002077e+00
1.19700000000000e+02    	-1.18549500986341e+02 	 -2.38036843793930e-01   3.65932179273002e-02 	-9.48609540178399e+00	 9.38249071958434e-01	-2.25012046679305e-01		9.58733266940962e+00
1.19730000000000e+02    	-1.18579185796245e+02 	 -2.35117804343576e-01   3.58908353430639e-02 	-9.48015905988985e+00	 9.27434783578220e-01	-2.23819840216149e-01		9.58037819710040e+00
1.19760000000000e+02    	-1.18608872836599e+02 	 -2.32224023249402e-01   3.51910360842351e-02 	-9.47027127679605e+00	 9.20565690953790e-01	-2.22969136721494e-01		9.56991089213478e+00
1.19790000000000e+02    	-1.18638560569359e+02 	 -2.29341190841501e-01   3.44923975242003e-02 	-9.45796699422025e+00	 9.18268748993207e-01	-2.22549736159655e-01		9.55750414827019e+00
1.19820000000000e+02    	-1.18668247483177e+02 	 -2.26454531590053e-01   3.37934240352160e-02 	-9.44503107662243e+00	 9.20512713601071e-01	-2.22593900122462e-01		9.54492031075359e+00
1.19850000000000e+02    	-1.18697932276558e+02 	 -2.23550824095902e-01   3.30927331968660e-02 	-9.43324322571826e+00	 9.26657928694995e-01	-2.23075764112064e-01		9.53386256817807e+00
1.19880000000000e+02    	-1.18727614008214e+02 	 -2.20620096262198e-01   3.23892224180248e-02 	-9.42413591552413e+00	 9.35586326868770e-01	-2.23915417382693e-01		9.52574394173165e+00
1.19910000000000e+02    	-1.18757292200698e+02 	 -2.17656769692757e-01   3.16822012358478e-02 	-9.41879777888954e+00	 9.45889305570838e-01	-2.24988462555938e-01		9.52150607762716e+00
1.19940000000000e+02    	-1.18786966883262e+02 	 -2.14660111362964e-01   3.09714729075368e-02 	-9.41774753887359e+00	 9.56083239567103e-01	-2.26141777144960e-01		9.52151269338602e+00
1.19970000000000e+02    	-1.18816638564225e+02 	 -2.11633963204630e-01   3.02573503092049e-02 	-9.42089288059364e+00	 9.64819449096086e-01	-2.27214724927030e-01		9.52553020929531e+00
1.20000000000000e+02    	-1.18846308133637e+02 	 -2.08585838811273e-01   2.95405986665198e-02 	-9.42757606587156e+00	 9.71058268361136e-01	-2.28062912920690e-01		9.53279378412209e+00
1.20030000000000e+02    	-1.18875976711125e+02 	 -2.05525573936615e-01   2.88223107585878e-02 	-9.43669552361292e+00	 9.74184805270143e-01	-2.28579965172088e-01		9.54214374449858e+00
1.20060000000000e+02    	-1.18905645466185e+02 	 -2.02463772657465e-01   2.81037348154627e-02 	-9.44688214296561e+00	 9.74055090837642e-01	-2.28712657595100e-01		9.55220786116034e+00
1.20090000000000e+02    	-1.18935315443871e+02 	 -1.99410296340637e-01   2.73860858387591e-02 	-9.45670224419323e+00	 9.70973021599061e-01	-2.28466305085311e-01		9.56160043071043e+00
1.20120000000000e+02    	-1.18964987425593e+02 	 -1.96373004707608e-01   2.66703736090111e-02 	-9.46485712528639e+00	 9.65608516808296e-01	-2.27899853207784e-01		9.56910960084110e+00
1.20150000000000e+02    	-1.18994661844466e+02 	 -1.93356893418595e-01   2.59572747609469e-02 	-9.47035164952575e+00	 9.58874241324323e-01	-2.27112639180213e-01		9.57384877294528e+00
1.20180000000000e+02    	-1.19024338761511e+02 	 -1.90363698504520e-01   2.52470647946979e-02 	-9.47261068487078e+00	 9.51781674531775e-01	-2.26226360790923e-01		9.57535481898291e+00
1.20210000000000e+02    	-1.19054017897167e+02 	 -1.87391968375830e-01   2.45396129969170e-02 	-9.47153096065644e+00	 9.45297546265217e-01	-2.25366084030098e-01		9.57362397744342e+00
1.20240000000000e+02    	-1.19083698704944e+02 	 -1.84437546575841e-01   2.38344326589940e-02 	-9.46746557061519e+00	 9.40219353562213e-01	-2.24643363432664e-01		9.56908466909616e+00
1.20270000000000e+02    	-1.19113380470868e+02 	 -1.81494365474341e-01   2.31307725692073e-02 	-9.46114756874680e+00	 9.37084495401311e-01	-2.24143314364919e-01		9.56251436048592e+00
1.20300000000000e+02    	-1.19143062422783e+02 	 -1.78555422924490e-01   2.24277334181031e-02 	-9.45356679604004e+00	 9.36122119774213e-01	-2.23916345586577e-01		9.55491435441167e+00
1.20330000000000e+02    	-1.19172743835623e+02 	 -1.75613800708857e-01   2.17243931148284e-02 	-9.44581945754120e+00	 9.37250632327395e-01	-2.23974572157952e-01		9.54736134129401e+00
1.20360000000000e+02    	-1.19202424121279e+02 	 -1.72663586374115e-01   2.10199264615230e-02 	-9.43895253729029e+00	 9.40117585601630e-01	-2.24292687480291e-01		9.54085705194420e+00
1.20390000000000e+02    	-1.19232102894015e+02 	 -1.69700579813307e-01   2.03137062206668e-02 	-9.43382467587702e+00	 9.44173078244593e-01	-2.24813029918313e-01		9.53619692095801e+00
1.20420000000000e+02    	-1.19261780004933e+02 	 -1.66722701934390e-01   1.96053743872002e-02 	-9.43100175286792e+00	 9.48763628929840e-01	-2.25454426483056e-01		9.53387519241775e+00
1.20450000000000e+02    	-1.19291455542322e+02 	 -1.63730070799226e-01   1.88948752002803e-02 	-9.43069960299136e+00	 9.53231428803307e-01	-2.26123970913702e-01		9.53403782292380e+00
1.20480000000000e+02    	-1.19321129799155e+02 	 -1.60724762949580e-01   1.81824458177828e-02 	-9.43277891885922e+00	 9.57004272968823e-01	-2.26730281827817e-01		9.53648687574482e+00
1.20510000000000e+02    	-1.19350803213931e+02 	 -1.57710324477733e-01   1.74685665767375e-02 	-9.43678960706829e+00	 9.59664191511935e-01	-2.27196269392480e-01		9.54073223570226e+00
1.20540000000000e+02    	-1.19380476295391e+02 	 -1.54691128871158e-01   1.67538792930752e-02 	-9.44205490857084e+00	 9.60987213786846e-01	-2.27469320211039e-01		9.54607980341490e+00
1.20570000000000e+02    	-1.19410149543975e+02 	 -1.51671691570963e-01   1.60390873997652e-02 	-9.44778054092479e+00	 9.60951851905139e-01	-2.27527234568217e-01		9.55174090172191e+00
1.20600000000000e+02    	-1.19439823382598e+02 	 -1.48656044355994e-01   1.53248543350545e-02 	-9.45317164961203e+00	 9.59718779348314e-01	-2.27379121230819e-01		9.55694593671190e+00
1.20630000000000e+02    	-1.19469498106460e+02 	 -1.45647250322933e-01   1.46117158004614e-02 	-9.45754063820514e+00	 9.57588018648881e-01	-2.27061491179755e-01		9.56104631604399e+00
1.20660000000000e+02    	-1.19499173857204e+02 	 -1.42647109004395e-01   1.39000177505684e-02 	-9.46039166551262e+00	 9.54942301174457e-01	-2.26630671690071e-01		9.56359172721336e+00
1.20690000000000e+02    	-1.19528850622011e+02 	 -1.39656067812590e-01   1.31898865037419e-02 	-9.46147208250974e+00	 9.52186038996385e-01	-2.26153166398026e-01		9.56437439018583e+00
1.20720000000000e+02    	-1.19558528254274e+02 	 -1.36673325826333e-01   1.24812316501408e-02 	-9.46078649396933e+00	 9.49688730468497e-01	-2.25695664122162e-01		9.56343705484879e+00
1.20750000000000e+02    	-1.19588206509888e+02 	 -1.33697092267551e-01   1.17737776457282e-02 	-9.45857462643397e+00	 9.47739926042705e-01	-2.25316144010109e-01		9.56104661090968e+00
1.20780000000000e+02    	-1.19617885092045e+02 	 -1.30724946423529e-01   1.10671167092376e-02 	-9.45525903168585e+00	 9.46520478311252e-01	-2.25057099770540e-01		9.55763961814299e+00
1.20810000000000e+02    	-1.19647563697429e+02 	 -1.27754238701835e-01   1.03607739385885e-02 	-9.45137228769180e+00	 9.46092062956692e-01	-2.24941458475974e-01		9.55374936723166e+00
1.20840000000000e+02    	-1.19677242057573e+02 	 -1.24782473711970e-01   9.65427518188012e-03 	-9.44747540608907e+00	 9.46404244598846e-01	-2.24971381129619e-01		9.54992589841303e+00
1.20870000000000e+02    	-1.19706919970555e+02 	 -1.21807624965004e-01   8.94720882975710e-03 	-9.44407945450746e+00	 9.47316009301725e-01	-2.25129815208413e-01		9.54666055740043e+00
1.20900000000000e+02    	-1.19736597319905e+02 	 -1.18828345529506e-01   8.23927413214680e-03 	-9.44158101184132e+00	 9.48626982969658e-01	-2.25384399373878e-01		9.54432518743268e+00
1.20930000000000e+02    	-1.19766274079582e+02 	 -1.15844057556613e-01   7.53031077379226e-03 	-9.44021927549083e+00	 9.50112704788627e-01	-2.25693079267534e-01		9.54313321122463e+00
1.20960000000000e+02    	-1.19795950305840e+02 	 -1.12854923087379e-01   6.82030715118754e-03 	-9.44005890906696e+00	 9.51558399691454e-01	-2.26010595812813e-01		9.54312613267254e+00
1.20990000000000e+02    	-1.19825626118579e+02 	 -1.09861715837502e-01   6.10938782887643e-03 	-9.44099866732521e+00	 9.52786609853627e-01	-2.26294899564282e-01		9.54418501192855e+00
1.21020000000000e+02    	-1.19855301676108e+02 	 -1.06865626002670e-01   5.39778359487685e-03 	-9.44280210425742e+00	 9.53675573542142e-01	-2.26512575639827e-01		9.54606288616738e+00
1.21050000000000e+02    	-1.19884977147836e+02 	 -1.03868035898901e-01   4.68578987202027e-03 	-9.44514381761724e+00	 9.54167057051274e-01	-2.26642553030627e-01		9.54843146045880e+00
1.21080000000000e+02    	-1.19914652689226e+02 	 -1.00870303223672e-01   3.97372053496528e-03 	-9.44766308039456e+00	 9.54264110353802e-01	-2.26677690767107e-01		9.55093400921874e+00
1.21110000000000e+02    	-1.19944328422408e+02 	 -9.78735820154969e-02   3.26186422002170e-03 	-9.45001648663931e+00	 9.54020644124971e-01	-2.26624211093562e-01		9.55323638984324e+00
1.21140000000000e+02    	-1.19974004424516e+02 	 -9.48787010241923e-02   2.55044908168199e-03 	-9.45192228397388e+00	 9.53525635888908e-01	-2.26499300635201e-01		9.55506922705261e+00
1.21170000000000e+02    	-1.20003680724284e+02 	 -9.18861075091725e-02   1.83961998270622e-03 	-9.45319107556502e+00	 9.52885108353866e-01	-2.26327453680080e-01		9.55625636204649e+00
1.21200000000000e+02    	-1.20033357306054e+02 	 -8.88958735572928e-02   1.12942976826594e-03 	-9.45374013568122e+00	 9.52204831372866e-01	-2.26136251100278e-01		9.55672716979728e+00
1.21230000000000e+02    	-1.20063034119429e+02 	 -8.59077533915582e-02   4.19844022073212e-04 	-9.45359125212605e+00	 9.51576101256401e-01	-2.25952255803153e-01		9.55651291322619e+00
1.21260000000000e+02    	-1.20092711092186e+02 	 -8.29212746887223e-02   -2.89243124018156e-04 	-9.45285438449105e+00	 9.51066105434793e-01	-2.25797589721831e-01		9.55572955366688e+00
1.21290000000000e+02    	-1.20122388144055e+02 	 -7.99358448697287e-02   -9.97985761566913e-04 	-9.45170119935778e+00	 9.50713451557287e-01	-2.25687578332527e-01		9.55455108897989e+00
1.21320000000000e+02    	-1.20152065199202e+02 	 -7.69508543957742e-02   -1.70655971967256e-03 	-9.45033352259968e+00	 9.50528577128368e-01	-2.25629645056858e-01		9.55317837167492e+00
1.21350000000000e+02    	-1.20181742195846e+02 	 -7.39657626450316e-02   -2.41513687066316e-03 	-9.44895187672785e+00	 9.50498076276089e-01	-2.25623440379516e-01		9.55180842032397e+00
1.21380000000000e+02    	-1.20211419092093e+02 	 -7.09801570686881e-02   -3.12386362948150e-03 	-9.44772861754388e+00	 9.50591559415570e-01	-2.25662021568900e-01		9.55060855084995e+00
1.21410000000000e+02    	-1.20241095867818e+02 	 -6.79937820273732e-02   -3.83284601530910e-03 	-9.44678892833591e+00	 9.50769526222163e-01	-2.25733774816954e-01		9.54969839762575e+00
1.21440000000000e+02    	-1.20270772523038e+02 	 -6.50065390194228e-02   -4.54214240138625e-03 	-9.44620132728769e+00	 9.50990860949621e-01	-2.25824703673311e-01		9.54914131899044e+00
1.21470000000000e+02    	-1.20300449073673e+02 	 -6.20184641363240e-02   -5.25176382144776e-03 	-9.44597768289934e+00	 9.51218889378736e-01	-2.25920701078992e-01		9.54894506867221e+00
1.21500000000000e+02    	-1.20330125545866e+02 	 -5.90296910206221e-02   -5.96168061656897e-03 	-9.44608128432886e+00	 9.51425380039941e-01	-2.26009474169034e-01		9.54907022522854e+00
1.21530000000000e+02    	-1.20359801970008e+02 	 -5.60404082209084e-02   -6.67183344634363e-03 	-9.44644048784230e+00	 9.51592333220579e-01	-2.26081888999678e-01		9.54944390420322e+00
1.21560000000000e+02    	-1.20389478375478e+02 	 -5.30508188482347e-02   -7.38214634065434e-03 	-9.44696497263764e+00	 9.51711796047154e-01	-2.26132626202445e-01		9.54997583775012e+00
1.21590000000000e+02    	-1.20419154786751e+02 	 -5.00611083104760e-02   -8.09253954022209e-03 	-9.44756169979471e+00	 9.51784213485892e-01	-2.26160164209986e-01		9.55057399742782e+00
1.21620000000000e+02    	-1.20448831221186e+02 	 -4.70714232360367e-02   -8.80294029647354e-03 	-9.44814819219818e+00	 9.51815949587407e-01	-2.26166211736230e-01		9.55115747011627e+00
1.21650000000000e+02    	-1.20478507688450e+02 	 -4.40818620838101e-02   -9.51329044992943e-03 	-9.44866158728047e+00	 9.51816598884415e-01	-2.26154779685667e-01		9.55166512254465e+00
1.21680000000000e+02    	-1.20508184191263e+02 	 -4.10924758347576e-02   -1.02235503340634e-02 	-9.44906287169570e+00	 9.51796587067190e-01	-2.26131107772418e-01		9.55205952527062e+00
1.21710000000000e+02    	-1.20537860727011e+02 	 -3.81032758429625e-02   -1.09336992202190e-02 	-9.44933660514397e+00	 9.51765378730039e-01	-2.26100645169161e-01		9.55232647658196e+00
1.21740000000000e+02    	-1.20567537289718e+02 	 -3.51142454566550e-02   -1.16437330241463e-02 	-9.44948713276721e+00	 9.51730415743813e-01	-2.26068236994018e-01		9.55247113077881e+00
1.21770000000000e+02    	-1.20597213871957e+02 	 -3.21253522927014e-02   -1.23536602784569e-02 	-9.44953268192413e+00	 9.51696742591268e-01	-2.26037603076447e-01		9.55251210910594e+00
1.21800000000000e+02    	-1.20626890466383e+02 	 -2.91365588327292e-02   -1.30634974294240e-02 	-9.44949881544312e+00	 9.51667160796825e-01	-2.26011126939733e-01		9.55247503412077e+00
1.21830000000000e+02    	-1.20656567066742e+02 	 -2.61478300264938e-02   -1.37732643752104e-02 	-9.44941250740747e+00	 9.51642703046951e-01	-2.25989914305941e-01		9.55238671802912e+00
1.21860000000000e+02    	-1.20686243668355e+02 	 -2.31591375748253e-02   -1.44829808897185e-02 	-9.44929770472826e+00	 9.51623223278399e-01	-2.25974040940300e-01		9.55227083676150e+00
1.21890000000000e+02    	-1.20715920268152e+02 	 -2.01704613238226e-02   -1.51926642495587e-02 	-9.44917274999685e+00	 9.51607945444188e-01	-2.25962893653949e-01		9.55214544332444e+00
1.21920000000000e+02    	-1.20745596864424e+02 	 -1.71817886328036e-02   -1.59023280760917e-02 	-9.44904958168024e+00	 9.51595879166598e-01	-2.25955514942915e-01		9.55202222615879e+00
1.21950000000000e+02    	-1.20775273456444e+02 	 -1.41931126789033e-02   -1.66119821779332e-02 	-9.44893428848412e+00	 9.51586074196606e-01	-2.25950885730195e-01		9.55190708955327e+00
1.21980000000000e+02    	-1.20804950044074e+02 	 -1.12044305085445e-02   -1.73216330626461e-02 	-9.44882842924406e+00	 9.51577732403719e-01	-2.25948113693187e-01		9.55180147491450e+00
1.22010000000000e+02    	-1.20834626627453e+02 	 -8.21574136141540e-03   -1.80312847803438e-02 	-9.44873054573592e+00	 9.51570219270449e-01	-2.25946527460280e-01		9.55170386064166e+00
1.22040000000000e+02    	-1.20864303206773e+02 	 -5.22704549985813e-03   -1.87409398407325e-02 	-9.44863745786081e+00	 9.51563018492281e-01	-2.25945701492897e-01		9.55161103941506e+00
1.22070000000000e+02    	-1.20893979782154e+02 	 -2.23834356668081e-03   -1.94506000655520e-02 	-9.44854517196890e+00	 9.51555661547103e-01	-2.25945447598622e-01		9.55151900951098e+00
1.22100000000000e+02    	-1.20923656353589e+02 	 7.50363595635222e-04   -2.01602673525129e-02 	-9.44844947353712e+00	 9.51547649818958e-01	-2.25945805519789e-01		9.55142355310934e+00
1.22130000000000e+02    	-1.20953332920952e+02 	 3.73907472105503e-03   -2.08699443948933e-02 	-9.44834644165696e+00	 9.51538379306165e-01	-2.25947049641935e-01		9.55132073789307e+00
1.22160000000000e+02    	-1.20983009484062e+02 	 6.72778749825422e-03   -2.15796354014848e-02 	-9.44823316592743e+00	 9.51527081549546e-01	-2.25949707406931e-01		9.55120762076349e+00
1.22190000000000e+02    	-1.21012686042828e+02 	 9.71649754285610e-03   -2.22893467966551e-02 	-9.44810885354903e+00	 9.51512807261734e-01	-2.25954564898155e-01		9.55108334150074e+00
1.22220000000000e+02    	-1.21042362597461e+02 	 1.27051970324327e-02   -2.29990877747841e-02 	-9.44797631194188e+00	 9.51494493582026e-01	-2.25962623367844e-01		9.55095059507121e+00
1.22250000000000e+02    	-1.21072039148776e+02 	 1.56938732560194e-02   -2.37088704782429e-02 	-9.44784353928117e+00	 9.51471161187450e-01	-2.25974972140044e-01		9.55081722164873e+00
1.22280000000000e+02    	-1.21101715698506e+02 	 1.86825075779526e-02   -2.44187095096855e-02 	-9.44772493009782e+00	 9.51442273723804e-01	-2.25992559806337e-01		9.55069742961782e+00
1.22310000000000e+02    	-1.21131392249557e+02 	 2.16710755390554e-02   -2.51286205164594e-02 	-9.44764148365463e+00	 9.51408254113139e-01	-2.26015874344979e-01		9.55061204557710e+00
1.22340000000000e+02    	-1.21161068806073e+02 	 2.46595489009456e-02   -2.58386177169544e-02 	-9.44761944750208e+00	 9.51371093097806e-01	-2.26044577437451e-01		9.55058722448995e+00
1.22370000000000e+02    	-1.21190745373188e+02 	 2.76479002758145e-02   -2.65487104680523e-02 	-9.44768705963309e+00	 9.51334916702188e-01	-2.26077170038203e-01		9.55065127555748e+00
1.22400000000000e+02    	-1.21220421956372e+02 	 3.06361105177696e-02   -2.72588992625744e-02 	-9.44786944686934e+00	 9.51306320365485e-01	-2.26110785774211e-01		9.55082964394706e+00
1.22430000000000e+02    	-1.21250098560348e+02 	 3.36241783070961e-02   -2.79691718342261e-02 	-9.44818222642844e+00	 9.51294250944856e-01	-2.26141208211995e-01		9.55113856991566e+00
1.22460000000000e+02    	-1.21279775187690e+02 	 3.66121304555775e-02   -2.86795002601950e-02 	-9.44862483944801e+00	 9.51309243752743e-01	-2.26163183318025e-01		9.55157842554684e+00
1.22490000000000e+02    	-1.21309451837310e+02 	 3.96000306051726e-02   -2.93898400164226e-02 	-9.44917500174617e+00	 9.51361911495302e-01	-2.26171050599294e-01		9.55212808982364e+00
1.22520000000000e+02    	-1.21339128503184e+02 	 4.25879834391405e-02   -3.01001318066537e-02 	-9.44978577998722e+00	 9.51460732298953e-01	-2.26159652072630e-01		9.55274185775902e+00
1.22550000000000e+02    	-1.21368805173689e+02 	 4.55761315207256e-02   -3.08103066390603e-02 	-9.45038661752533e+00	 9.51609374755565e-01	-2.26125408729105e-01		9.55335021462615e+00
1.22580000000000e+02    	-1.21398481831937e+02 	 4.85646425898284e-02   -3.15202940939955e-02 	-9.45088912630414e+00	 9.51803993035569e-01	-2.26067393583988e-01		9.55386532170587e+00
1.22610000000000e+02    	-1.21428158457356e+02 	 5.15536866153394e-02   -3.22300330878842e-02 	-9.45119767905145e+00	 9.52031078286326e-01	-2.25988192735382e-01		9.55419130046004e+00
1.22640000000000e+02    	-1.21457835028565e+02 	 5.45434039786999e-02   -3.29394837994973e-02 	-9.45122389414656e+00	 9.52266516339836e-01	-2.25894342272215e-01		9.55423847668141e+00
1.22670000000000e+02    	-1.21487511527328e+02 	 5.75338685372358e-02   -3.36486389093622e-02 	-9.45090316724329e+00	 9.52476438677200e-01	-2.25796165515839e-01		9.55393981304080e+00
1.22700000000000e+02    	-1.21517187943066e+02 	 6.05250515334167e-02   -3.43575320287663e-02 	-9.45021065383240e+00	 9.52620246282596e-01	-2.25706911699895e-01		9.55326699854160e+00
1.22730000000000e+02    	-1.21546864277157e+02 	 6.35167938650887e-02   -3.50662412539982e-02 	-9.44917371837155e+00	 9.52655844490794e-01	-2.25641206585104e-01		9.55224324816507e+00
1.22760000000000e+02    	-1.21576540546095e+02 	 6.65087946279023e-02   -3.57748862237184e-02 	-9.44787796603555e+00	 9.52546691110023e-01	-2.25612953563001e-01		9.55094992472792e+00
1.22790000000000e+02    	-1.21606216782581e+02 	 6.95006227281705e-02   -3.64836178756160e-02 	-9.44646461716405e+00	 9.52269797024948e-01	-2.25632950272484e-01		9.54952468753848e+00
1.22820000000000e+02    	-1.21635893033805e+02 	 7.24917556054603e-02   -3.71926012186159e-02 	-9.44511813608676e+00	 9.51823414453269e-01	-2.25706586184239e-01		9.54814997159049e+00
1.22850000000000e+02    	-1.21665569356565e+02 	 7.54816448569930e-02   -3.79019927132496e-02 	-9.44404455379895e+00	 9.51232896281348e-01	-2.25832036125509e-01		9.54703208676120e+00
1.22880000000000e+02    	-1.21695245809438e+02 	 7.84698033152802e-02   -3.86119150763099e-02 	-9.44344261104551e+00	 9.50553194600214e-01	-2.25999343731732e-01		9.54637289378756e+00
1.22910000000000e+02    	-1.21724922442806e+02 	 8.14559027181446e-02   -3.93224332511304e-02 	-9.44347141764079e+00	 9.49866744343622e-01	-2.26190689567047e-01		9.54633759490284e+00
1.22940000000000e+02    	-1.21754599288163e+02 	 8.44398665882535e-02   -4.00335356783058e-02 	-9.44421947814473e+00	 9.49276059525349e-01	-2.26381970209521e-01		9.54702337825734e+00
1.22970000000000e+02    	-1.21784276348510e+02 	 8.74219404329200e-02   -4.07451247034268e-02 	-9.44568040781765e+00	 9.48891205773219e-01	-2.26545603381383e-01		9.54843420658253e+00
1.23000000000000e+02    	-1.21813953591815e+02 	 9.04027218227483e-02   -4.14570189368436e-02 	-9.44774027784577e+00	 9.48813290501875e-01	-2.26654258569932e-01		9.55046675146248e+00
1.23030000000000e+02    	-1.21843630949268e+02 	 9.33831367921717e-02   -4.21689687567144e-02 	-9.45018024202786e+00	 9.49116065099742e-01	-2.26685032535626e-01		9.55291128482934e+00
1.23060000000000e+02    	-1.21873308319525e+02 	 9.63643561501770e-02   -4.28806841725157e-02 	-9.45269602692487e+00	 9.49828470494926e-01	-2.26623475406629e-01		9.55546935008477e+00
1.23090000000000e+02    	-1.21902985579277e+02 	 9.93476548087009e-02   -4.35918722612527e-02 	-9.45493328875505e+00	 9.50921301000331e-01	-2.26466840940515e-01		9.55778750786761e+00
1.23120000000000e+02    	-1.21932662599477e+02 	 1.02334227665906e-01   -4.43022796618155e-02 	-9.45653514473968e+00	 9.52300989073271e-01	-2.26225984955677e-01		9.55950376922128e+00
