0.00000000000000e+00    	0.00000000000000e+00 	 1.00000000000000e+00  	-2.44929359830000e-16    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
1.54020000000000e+02    	7.83671038213474e+01 	 -1.26640794761157e+00   -1.34695508571333e+00 	1.09675521867684e+03	 1.68939072817123e+00	-2.13172505480014e+00		1.09675904736985e+03
1.54050000000000e+02    	7.83971037166699e+01 	 -1.26636173690819e+00   -1.34701337258350e+00 	1.09727706813496e+03	 1.69021348279168e+00	-2.13106551697539e+00		1.09728089499303e+03
1.54080000000000e+02    	7.84271036120924e+01 	 -1.26631552569494e+00   -1.34707161371201e+00 	1.09779889682084e+03	 1.69103566678160e+00	-2.13040591338198e+00		1.09780272184580e+03
1.54110000000000e+02    	7.84571035076145e+01 	 -1.26626931398700e+00   -1.34712980914164e+00 	1.09832070472916e+03	 1.69185728056813e+00	-2.12974624427995e+00		1.09832452792282e+03
1.54140000000000e+02    	7.84871034032364e+01 	 -1.26622310179953e+00   -1.34718795891512e+00 	1.09884249185456e+03	 1.69267832457800e+00	-2.12908650992893e+00		1.09884631321874e+03
1.54170000000000e+02    	7.85171032989577e+01 	 -1.26617688914767e+00   -1.34724606307513e+00 	1.09936425819174e+03	 1.69349879923747e+00	-2.12842671058803e+00		1.09936807772826e+03
1.54200000000000e+02    	7.85471031947782e+01 	 -1.26613067604651e+00   -1.34730412166428e+00 	1.09988600373538e+03	 1.69431870497238e+00	-2.12776684651595e+00		1.09988982144605e+03
1.54230000000000e+02    	7.85771030906980e+01 	 -1.26608446251111e+00   -1.34736213472512e+00 	1.10040772848019e+03	 1.69513804220815e+00	-2.12710691797091e+00		1.10041154436681e+03
1.54260000000000e+02    	7.86071029867167e+01 	 -1.26603824855650e+00   -1.34742010230017e+00 	1.10092943242089e+03	 1.69595681136974e+00	-2.12644692521067e+00		1.10093324648527e+03
1.54290000000000e+02    	7.86371028828344e+01 	 -1.26599203419767e+00   -1.34747802443187e+00 	1.10145111555220e+03	 1.69677501288170e+00	-2.12578686849255e+00		1.10145492779615e+03
1.54320000000000e+02    	7.86671027790508e+01 	 -1.26594581944958e+00   -1.34753590116261e+00 	1.10197277786886e+03	 1.69759264716814e+00	-2.12512674807341e+00		1.10197658829419e+03
1.54350000000000e+02    	7.86971026753658e+01 	 -1.26589960432717e+00   -1.34759373253473e+00 	1.10249441936563e+03	 1.69840971465274e+00	-2.12446656420964e+00		1.10249822797413e+03
1.54380000000000e+02    	7.87271025717792e+01 	 -1.26585338884532e+00   -1.34765151859051e+00 	1.10301604003728e+03	 1.69922621575875e+00	-2.12380631715720e+00		1.10301984683074e+03
1.54410000000000e+02    	7.87571024682910e+01 	 -1.26580717301890e+00   -1.34770925937217e+00 	1.10353763987857e+03	 1.70004215090898e+00	-2.12314600717158e+00		1.10354144485880e+03
1.54440000000000e+02    	7.87871023649008e+01 	 -1.26576095686274e+00   -1.34776695492190e+00 	1.10405921888431e+03	 1.70085752052583e+00	-2.12248563450784e+00		1.10406302205309e+03
1.54470000000000e+02    	7.88171022616087e+01 	 -1.26571474039164e+00   -1.34782460528180e+00 	1.10458077704929e+03	 1.70167232503125e+00	-2.12182519942056e+00		1.10458457840842e+03
1.54500000000000e+02    	7.88471021584145e+01 	 -1.26566852362036e+00   -1.34788221049393e+00 	1.10510231436834e+03	 1.70248656484677e+00	-2.12116470216390e+00		1.10510611391959e+03
1.54530000000000e+02    	7.88771020553180e+01 	 -1.26562230656363e+00   -1.34793977060030e+00 	1.10562383083626e+03	 1.70330024039349e+00	-2.12050414299155e+00		1.10562762858142e+03
1.54560000000000e+02    	7.89071019523191e+01 	 -1.26557608923615e+00   -1.34799728564287e+00 	1.10614532644791e+03	 1.70411335209210e+00	-2.11984352215676e+00		1.10614912238876e+03
1.54590000000000e+02    	7.89371018494176e+01 	 -1.26552987165259e+00   -1.34805475566352e+00 	1.10666680119813e+03	 1.70492590036284e+00	-2.11918283991234e+00		1.10667059533646e+03
1.54620000000000e+02    	7.89671017466135e+01 	 -1.26548365382758e+00   -1.34811218070410e+00 	1.10718825508179e+03	 1.70573788562553e+00	-2.11852209651063e+00		1.10719204741936e+03
1.54650000000000e+02    	7.89971016439065e+01 	 -1.26543743577573e+00   -1.34816956080640e+00 	1.10770968809376e+03	 1.70654930829957e+00	-2.11786129220357e+00		1.10771347863235e+03
1.54680000000000e+02    	7.90271015412965e+01 	 -1.26539121751160e+00   -1.34822689601215e+00 	1.10823110022893e+03	 1.70736016880394e+00	-2.11720042724260e+00		1.10823488897031e+03
1.54710000000000e+02    	7.90571014387834e+01 	 -1.26534499904974e+00   -1.34828418636303e+00 	1.10875249148220e+03	 1.70817046755718e+00	-2.11653950187877e+00		1.10875627842813e+03
1.54740000000000e+02    	7.90871013363671e+01 	 -1.26529878040464e+00   -1.34834143190066e+00 	1.10927386184848e+03	 1.70898020497741e+00	-2.11587851636264e+00		1.10927764700073e+03
1.54770000000000e+02    	7.91171012340473e+01 	 -1.26525256159079e+00   -1.34839863266661e+00 	1.10979521132268e+03	 1.70978938148234e+00	-2.11521747094436e+00		1.10979899468301e+03
1.54800000000000e+02    	7.91471011318240e+01 	 -1.26520634262263e+00   -1.34845578870240e+00 	1.11031653989975e+03	 1.71059799748924e+00	-2.11455636587363e+00		1.11032032146993e+03
1.54830000000000e+02    	7.91771010296970e+01 	 -1.26516012351456e+00   -1.34851290004948e+00 	1.11083784757463e+03	 1.71140605341498e+00	-2.11389520139971e+00		1.11084162735641e+03
1.54860000000000e+02    	7.92071009276662e+01 	 -1.26511390428096e+00   -1.34856996674928e+00 	1.11135913434228e+03	 1.71221354967598e+00	-2.11323397777142e+00		1.11136291233742e+03
1.54890000000000e+02    	7.92371008257315e+01 	 -1.26506768493619e+00   -1.34862698884314e+00 	1.11188040019768e+03	 1.71302048668825e+00	-2.11257269523715e+00		1.11188417640792e+03
1.54920000000000e+02    	7.92671007238926e+01 	 -1.26502146549455e+00   -1.34868396637235e+00 	1.11240164513579e+03	 1.71382686486740e+00	-2.11191135404482e+00		1.11240541956290e+03
1.54950000000000e+02    	7.92971006221495e+01 	 -1.26497524597033e+00   -1.34874089937818e+00 	1.11292286915163e+03	 1.71463268462859e+00	-2.11124995444196e+00		1.11292664179734e+03
1.54980000000000e+02    	7.93271005205021e+01 	 -1.26492902637778e+00   -1.34879778790181e+00 	1.11344407224018e+03	 1.71543794638659e+00	-2.11058849667564e+00		1.11344784310625e+03
1.55010000000000e+02    	7.93571004189501e+01 	 -1.26488280673112e+00   -1.34885463198437e+00 	1.11396525439648e+03	 1.71624265055571e+00	-2.10992698099249e+00		1.11396902348464e+03
1.55040000000000e+02    	7.93871003174934e+01 	 -1.26483658704455e+00   -1.34891143166697e+00 	1.11448641561555e+03	 1.71704679754988e+00	-2.10926540763872e+00		1.11449018292754e+03
1.55070000000000e+02    	7.94171002161320e+01 	 -1.26479036733221e+00   -1.34896818699063e+00 	1.11500755589243e+03	 1.71785038778260e+00	-2.10860377686009e+00		1.11501132142999e+03
1.55100000000000e+02    	7.94471001148656e+01 	 -1.26474414760825e+00   -1.34902489799633e+00 	1.11552867522217e+03	 1.71865342166696e+00	-2.10794208890195e+00		1.11553243898704e+03
1.55130000000000e+02    	7.94771000136942e+01 	 -1.26469792788674e+00   -1.34908156472499e+00 	1.11604977359984e+03	 1.71945589961561e+00	-2.10728034400921e+00		1.11605353559375e+03
1.55160000000000e+02    	7.95070999126175e+01 	 -1.26465170818177e+00   -1.34913818721750e+00 	1.11657085102052e+03	 1.72025782204080e+00	-2.10661854242633e+00		1.11657461124519e+03
1.55190000000000e+02    	7.95370998116356e+01 	 -1.26460548850735e+00   -1.34919476551467e+00 	1.11709190747929e+03	 1.72105918935438e+00	-2.10595668439737e+00		1.11709566593646e+03
1.55220000000000e+02    	7.95670997107481e+01 	 -1.26455926887751e+00   -1.34925129965727e+00 	1.11761294297126e+03	 1.72186000196776e+00	-2.10529477016594e+00		1.11761669966264e+03
1.55250000000000e+02    	7.95970996099550e+01 	 -1.26451304930620e+00   -1.34930778968602e+00 	1.11813395749153e+03	 1.72266026029194e+00	-2.10463279997522e+00		1.11813771241886e+03
1.55280000000000e+02    	7.96270995092562e+01 	 -1.26446682980736e+00   -1.34936423564158e+00 	1.11865495103523e+03	 1.72345996473752e+00	-2.10397077406799e+00		1.11865870420022e+03
1.55310000000000e+02    	7.96570994086515e+01 	 -1.26442061039492e+00   -1.34942063756456e+00 	1.11917592359750e+03	 1.72425911571468e+00	-2.10330869268658e+00		1.11917967500186e+03
1.55340000000000e+02    	7.96870993081407e+01 	 -1.26437439108275e+00   -1.34947699549552e+00 	1.11969687517347e+03	 1.72505771363317e+00	-2.10264655607290e+00		1.11970062481892e+03
1.55370000000000e+02    	7.97170992077239e+01 	 -1.26432817188470e+00   -1.34953330947496e+00 	1.12021780575831e+03	 1.72585575890236e+00	-2.10198436446842e+00		1.12022155364657e+03
1.55400000000000e+02    	7.97470991074007e+01 	 -1.26428195281459e+00   -1.34958957954334e+00 	1.12073871534718e+03	 1.72665325193119e+00	-2.10132211811421e+00		1.12074246147995e+03
1.55430000000000e+02    	7.97770990071711e+01 	 -1.26423573388620e+00   -1.34964580574105e+00 	1.12125960393527e+03	 1.72745019312818e+00	-2.10065981725092e+00		1.12126334831427e+03
1.55460000000000e+02    	7.98070989070349e+01 	 -1.26418951511330e+00   -1.34970198810846e+00 	1.12178047151778e+03	 1.72824658290146e+00	-2.09999746211874e+00		1.12178421414470e+03
1.55490000000000e+02    	7.98370988069921e+01 	 -1.26414329650962e+00   -1.34975812668585e+00 	1.12230131808989e+03	 1.72904242165874e+00	-2.09933505295748e+00		1.12230505896644e+03
1.55520000000000e+02    	7.98670987070424e+01 	 -1.26409707808885e+00   -1.34981422151346e+00 	1.12282214364684e+03	 1.72983770980731e+00	-2.09867259000651e+00		1.12282588277472e+03
1.55550000000000e+02    	7.98970986071857e+01 	 -1.26405085986466e+00   -1.34987027263151e+00 	1.12334294818384e+03	 1.73063244775408e+00	-2.09801007350478e+00		1.12334668556474e+03
1.55580000000000e+02    	7.99270985074220e+01 	 -1.26400464185069e+00   -1.34992628008011e+00 	1.12386373169613e+03	 1.73142663590553e+00	-2.09734750369083e+00		1.12386746733176e+03
1.55610000000000e+02    	7.99570984077510e+01 	 -1.26395842406054e+00   -1.34998224389937e+00 	1.12438449417897e+03	 1.73222027466773e+00	-2.09668488080276e+00		1.12438822807101e+03
1.55640000000000e+02    	7.99870983081727e+01 	 -1.26391220650781e+00   -1.35003816412932e+00 	1.12490523562761e+03	 1.73301336444635e+00	-2.09602220507828e+00		1.12490896777775e+03
1.55670000000000e+02    	8.00170982086868e+01 	 -1.26386598920602e+00   -1.35009404080996e+00 	1.12542595603733e+03	 1.73380590564666e+00	-2.09535947675466e+00		1.12542968644726e+03
1.55700000000000e+02    	8.00470981092933e+01 	 -1.26381977216870e+00   -1.35014987398121e+00 	1.12594665540341e+03	 1.73459789867351e+00	-2.09469669606878e+00		1.12595038407482e+03
1.55730000000000e+02    	8.00770980099921e+01 	 -1.26377355540935e+00   -1.35020566368296e+00 	1.12646733372114e+03	 1.73538934393135e+00	-2.09403386325707e+00		1.12647106065572e+03
1.55760000000000e+02    	8.01070979107830e+01 	 -1.26372733894141e+00   -1.35026140995504e+00 	1.12698799098584e+03	 1.73618024182423e+00	-2.09337097855559e+00		1.12699171618525e+03
1.55790000000000e+02    	8.01370978116659e+01 	 -1.26368112277832e+00   -1.35031711283723e+00 	1.12750862719282e+03	 1.73697059275579e+00	-2.09270804219994e+00		1.12751235065875e+03
1.55820000000000e+02    	8.01670977126406e+01 	 -1.26363490693348e+00   -1.35037277236928e+00 	1.12802924233740e+03	 1.73776039712927e+00	-2.09204505442533e+00		1.12803296407153e+03
1.55850000000000e+02    	8.01970976137071e+01 	 -1.26358869142026e+00   -1.35042838859085e+00 	1.12854983641494e+03	 1.73854965534751e+00	-2.09138201546657e+00		1.12855355641893e+03
1.55880000000000e+02    	8.02270975148651e+01 	 -1.26354247625200e+00   -1.35048396154157e+00 	1.12907040942077e+03	 1.73933836781293e+00	-2.09071892555803e+00		1.12907412769631e+03
1.55910000000000e+02    	8.02570974161146e+01 	 -1.26349626144201e+00   -1.35053949126103e+00 	1.12959096135027e+03	 1.74012653492756e+00	-2.09005578493370e+00		1.12959467789901e+03
1.55940000000000e+02    	8.02870973174554e+01 	 -1.26345004700358e+00   -1.35059497778875e+00 	1.13011149219881e+03	 1.74091415709304e+00	-2.08939259382714e+00		1.13011520702242e+03
1.55970000000000e+02    	8.03170972188874e+01 	 -1.26340383294995e+00   -1.35065042116420e+00 	1.13063200196176e+03	 1.74170123471058e+00	-2.08872935247150e+00		1.13063571506191e+03
1.56000000000000e+02    	8.03470971204104e+01 	 -1.26335761929436e+00   -1.35070582142682e+00 	1.13115249063454e+03	 1.74248776818102e+00	-2.08806606109954e+00		1.13115620201289e+03
1.56030000000000e+02    	8.03770970220244e+01 	 -1.26331140605000e+00   -1.35076117861599e+00 	1.13167295821254e+03	 1.74327375790477e+00	-2.08740271994360e+00		1.13167666787075e+03
1.56060000000000e+02    	8.04070969237292e+01 	 -1.26326519323003e+00   -1.35081649277102e+00 	1.13219340469119e+03	 1.74405920428187e+00	-2.08673932923561e+00		1.13219711263091e+03
1.56090000000000e+02    	8.04370968255247e+01 	 -1.26321898084759e+00   -1.35087176393119e+00 	1.13271383006591e+03	 1.74484410771194e+00	-2.08607588920709e+00		1.13271753628880e+03
1.56120000000000e+02    	8.04670967274107e+01 	 -1.26317276891579e+00   -1.35092699213572e+00 	1.13323423433215e+03	 1.74562846859420e+00	-2.08541240008919e+00		1.13323793883985e+03
1.56150000000000e+02    	8.04970966293871e+01 	 -1.26312655744771e+00   -1.35098217742380e+00 	1.13375461748535e+03	 1.74641228732749e+00	-2.08474886211261e+00		1.13375832027952e+03
1.56180000000000e+02    	8.05270965314539e+01 	 -1.26308034645640e+00   -1.35103731983455e+00 	1.13427497952098e+03	 1.74719556431025e+00	-2.08408527550767e+00		1.13427868060327e+03
1.56210000000000e+02    	8.05570964336108e+01 	 -1.26303413595488e+00   -1.35109241940704e+00 	1.13479532043451e+03	 1.74797829994050e+00	-2.08342164050429e+00		1.13479901980656e+03
1.56240000000000e+02    	8.05870963358577e+01 	 -1.26298792595615e+00   -1.35114747618030e+00 	1.13531564022143e+03	 1.74876049461588e+00	-2.08275795733198e+00		1.13531933788489e+03
1.56270000000000e+02    	8.06170962381945e+01 	 -1.26294171647318e+00   -1.35120249019330e+00 	1.13583593887724e+03	 1.74954214873364e+00	-2.08209422621985e+00		1.13583963483373e+03
1.56300000000000e+02    	8.06470961406211e+01 	 -1.26289550751889e+00   -1.35125746148498e+00 	1.13635621639743e+03	 1.75032326269062e+00	-2.08143044739662e+00		1.13635991064861e+03
1.56330000000000e+02    	8.06770960431374e+01 	 -1.26284929910620e+00   -1.35131239009420e+00 	1.13687647277754e+03	 1.75110383688328e+00	-2.08076662109058e+00		1.13688016532503e+03
1.56360000000000e+02    	8.07070959457432e+01 	 -1.26280309124799e+00   -1.35136727605979e+00 	1.13739670801308e+03	 1.75188387170767e+00	-2.08010274752967e+00		1.13740039885852e+03
1.56390000000000e+02    	8.07370958484383e+01 	 -1.26275688395711e+00   -1.35142211942054e+00 	1.13791692209960e+03	 1.75266336755946e+00	-2.07943882694139e+00		1.13792061124462e+03
1.56420000000000e+02    	8.07670957512228e+01 	 -1.26271067724639e+00   -1.35147692021516e+00 	1.13843711503264e+03	 1.75344232483392e+00	-2.07877485955286e+00		1.13844080247887e+03
1.56450000000000e+02    	8.07970956540964e+01 	 -1.26266447112861e+00   -1.35153167848234e+00 	1.13895728680777e+03	 1.75422074392592e+00	-2.07811084559080e+00		1.13896097255684e+03
1.56480000000000e+02    	8.08270955570590e+01 	 -1.26261826561655e+00   -1.35158639426071e+00 	1.13947743742057e+03	 1.75499862522996e+00	-2.07744678528154e+00		1.13948112147410e+03
1.56510000000000e+02    	8.08570954601105e+01 	 -1.26257206072295e+00   -1.35164106758885e+00 	1.13999756686661e+03	 1.75577596914012e+00	-2.07678267885101e+00		1.14000124922622e+03
1.56540000000000e+02    	8.08870953632508e+01 	 -1.26252585646051e+00   -1.35169569850529e+00 	1.14051767514149e+03	 1.75655277605010e+00	-2.07611852652474e+00		1.14052135580879e+03
1.56570000000000e+02    	8.09170952664797e+01 	 -1.26247965284193e+00   -1.35175028704851e+00 	1.14103776224081e+03	 1.75732904635323e+00	-2.07545432852788e+00		1.14104144121743e+03
1.56600000000000e+02    	8.09470951697971e+01 	 -1.26243344987985e+00   -1.35180483325695e+00 	1.14155782816019e+03	 1.75810478044241e+00	-2.07479008508518e+00		1.14156150544774e+03
1.56630000000000e+02    	8.09770950732029e+01 	 -1.26238724758692e+00   -1.35185933716899e+00 	1.14207787289525e+03	 1.75887997871019e+00	-2.07412579642099e+00		1.14208154849535e+03
1.56660000000000e+02    	8.10070949766970e+01 	 -1.26234104597571e+00   -1.35191379882297e+00 	1.14259789644164e+03	 1.75965464154870e+00	-2.07346146275929e+00		1.14260157035589e+03
1.56690000000000e+02    	8.10370948802792e+01 	 -1.26229484505882e+00   -1.35196821825717e+00 	1.14311789879499e+03	 1.76042876934970e+00	-2.07279708432365e+00		1.14312157102501e+03
1.56720000000000e+02    	8.10670947839495e+01 	 -1.26224864484878e+00   -1.35202259550984e+00 	1.14363787995098e+03	 1.76120236250454e+00	-2.07213266133725e+00		1.14364155049836e+03
1.56750000000000e+02    	8.10970946877076e+01 	 -1.26220244535811e+00   -1.35207693061917e+00 	1.14415783990526e+03	 1.76197542140422e+00	-2.07146819402290e+00		1.14416150877162e+03
1.56780000000000e+02    	8.11270945915535e+01 	 -1.26215624659930e+00   -1.35213122362329e+00 	1.14467777865353e+03	 1.76274794643931e+00	-2.07080368260300e+00		1.14468144584045e+03
1.56810000000000e+02    	8.11570944954871e+01 	 -1.26211004858482e+00   -1.35218547456031e+00 	1.14519769619146e+03	 1.76351993800003e+00	-2.07013912729958e+00		1.14520136170055e+03
1.56840000000000e+02    	8.11870943995081e+01 	 -1.26206385132710e+00   -1.35223968346826e+00 	1.14571759251476e+03	 1.76429139647619e+00	-2.06947452833427e+00		1.14572125634762e+03
1.56870000000000e+02    	8.12170943036166e+01 	 -1.26201765483855e+00   -1.35229385038516e+00 	1.14623746761914e+03	 1.76506232225722e+00	-2.06880988592832e+00		1.14624112977736e+03
1.56900000000000e+02    	8.12470942078124e+01 	 -1.26197145913155e+00   -1.35234797534893e+00 	1.14675732150033e+03	 1.76583271573217e+00	-2.06814520030259e+00		1.14676098198550e+03
1.56930000000000e+02    	8.12770941120953e+01 	 -1.26192526421846e+00   -1.35240205839750e+00 	1.14727715415405e+03	 1.76660257728970e+00	-2.06748047167757e+00		1.14728081296777e+03
1.56960000000000e+02    	8.13070940164653e+01 	 -1.26187907011159e+00   -1.35245609956871e+00 	1.14779696557606e+03	 1.76737190731808e+00	-2.06681570027335e+00		1.14780062271990e+03
1.56990000000000e+02    	8.13370939209221e+01 	 -1.26183287682326e+00   -1.35251009890037e+00 	1.14831675576210e+03	 1.76814070620522e+00	-2.06615088630964e+00		1.14832041123766e+03
1.57020000000000e+02    	8.13670938254658e+01 	 -1.26178668436573e+00   -1.35256405643024e+00 	1.14883652470794e+03	 1.76890897433862e+00	-2.06548603000578e+00		1.14884017851680e+03
1.57050000000000e+02    	8.13970937300961e+01 	 -1.26174049275125e+00   -1.35261797219602e+00 	1.14935627240936e+03	 1.76967671210540e+00	-2.06482113158071e+00		1.14935992455310e+03
1.57080000000000e+02    	8.14270936348130e+01 	 -1.26169430199205e+00   -1.35267184623539e+00 	1.14987599886214e+03	 1.77044391989233e+00	-2.06415619125299e+00		1.14987964934234e+03
1.57110000000000e+02    	8.14570935396163e+01 	 -1.26164811210030e+00   -1.35272567858595e+00 	1.15039570406208e+03	 1.77121059808575e+00	-2.06349120924082e+00		1.15039935288031e+03
1.57140000000000e+02    	8.14870934445059e+01 	 -1.26160192308818e+00   -1.35277946928528e+00 	1.15091538800498e+03	 1.77197674707166e+00	-2.06282618576200e+00		1.15091903516282e+03
1.57170000000000e+02    	8.15170933494817e+01 	 -1.26155573496783e+00   -1.35283321837090e+00 	1.15143505068667e+03	 1.77274236723565e+00	-2.06216112103397e+00		1.15143869618569e+03
1.57200000000000e+02    	8.15470932545436e+01 	 -1.26150954775136e+00   -1.35288692588027e+00 	1.15195469210296e+03	 1.77350745896295e+00	-2.06149601527377e+00		1.15195833594474e+03
1.57230000000000e+02    	8.15770931596914e+01 	 -1.26146336145086e+00   -1.35294059185084e+00 	1.15247431224971e+03	 1.77427202263840e+00	-2.06083086869807e+00		1.15247795443580e+03
1.57260000000000e+02    	8.16070930649250e+01 	 -1.26141717607837e+00   -1.35299421631997e+00 	1.15299391112275e+03	 1.77503605864647e+00	-2.06016568152318e+00		1.15299755165472e+03
1.57290000000000e+02    	8.16370929702443e+01 	 -1.26137099164595e+00   -1.35304779932500e+00 	1.15351348871795e+03	 1.77579956737123e+00	-2.05950045396502e+00		1.15351712759737e+03
1.57320000000000e+02    	8.16670928756492e+01 	 -1.26132480816560e+00   -1.35310134090322e+00 	1.15403304503117e+03	 1.77656254919640e+00	-2.05883518623912e+00		1.15403668225960e+03
1.57350000000000e+02    	8.16970927811396e+01 	 -1.26127862564929e+00   -1.35315484109186e+00 	1.15455258005830e+03	 1.77732500450529e+00	-2.05816987856067e+00		1.15455621563729e+03
1.57380000000000e+02    	8.17270926867153e+01 	 -1.26123244410897e+00   -1.35320829992812e+00 	1.15507209379523e+03	 1.77808693368088e+00	-2.05750453114445e+00		1.15507572772634e+03
1.57410000000000e+02    	8.17570925923763e+01 	 -1.26118626355659e+00   -1.35326171744914e+00 	1.15559158623785e+03	 1.77884833710572e+00	-2.05683914420490e+00		1.15559521852263e+03
1.57440000000000e+02    	8.17870924981223e+01 	 -1.26114008400404e+00   -1.35331509369203e+00 	1.15611105738207e+03	 1.77960921516202e+00	-2.05617371795607e+00		1.15611468802209e+03
1.57470000000000e+02    	8.18170924039534e+01 	 -1.26109390546319e+00   -1.35336842869382e+00 	1.15663050722382e+03	 1.78036956823160e+00	-2.05550825261163e+00		1.15663413622062e+03
1.57500000000000e+02    	8.18470923098693e+01 	 -1.26104772794590e+00   -1.35342172249153e+00 	1.15714993575904e+03	 1.78112939669591e+00	-2.05484274838489e+00		1.15715356311416e+03
1.57530000000000e+02    	8.18770922158700e+01 	 -1.26100155146399e+00   -1.35347497512212e+00 	1.15766934298365e+03	 1.78188870093602e+00	-2.05417720548880e+00		1.15767296869864e+03
1.57560000000000e+02    	8.19070921219553e+01 	 -1.26095537602925e+00   -1.35352818662251e+00 	1.15818872889361e+03	 1.78264748133263e+00	-2.05351162413592e+00		1.15819235297002e+03
1.57590000000000e+02    	8.19370920281252e+01 	 -1.26090920165347e+00   -1.35358135702955e+00 	1.15870809348489e+03	 1.78340573826607e+00	-2.05284600453846e+00		1.15871171592425e+03
1.57620000000000e+02    	8.19670919343794e+01 	 -1.26086302834838e+00   -1.35363448638007e+00 	1.15922743675345e+03	 1.78416347211628e+00	-2.05218034690824e+00		1.15923105755731e+03
1.57650000000000e+02    	8.19970918407180e+01 	 -1.26081685612571e+00   -1.35368757471084e+00 	1.15974675869528e+03	 1.78492068326284e+00	-2.05151465145673e+00		1.15975037786517e+03
1.57680000000000e+02    	8.20270917471407e+01 	 -1.26077068499715e+00   -1.35374062205859e+00 	1.16026605930637e+03	 1.78567737208496e+00	-2.05084891839504e+00		1.16026967684383e+03
1.57710000000000e+02    	8.20570916536474e+01 	 -1.26072451497438e+00   -1.35379362846001e+00 	1.16078533858272e+03	 1.78643353896148e+00	-2.05018314793388e+00		1.16078895448928e+03
1.57740000000000e+02    	8.20870915602381e+01 	 -1.26067834606903e+00   -1.35384659395173e+00 	1.16130459652035e+03	 1.78718918427086e+00	-2.04951734028363e+00		1.16130821079754e+03
1.57770000000000e+02    	8.21170914669126e+01 	 -1.26063217829273e+00   -1.35389951857035e+00 	1.16182383311527e+03	 1.78794430839119e+00	-2.04885149565429e+00		1.16182744576463e+03
1.57800000000000e+02    	8.21470913736708e+01 	 -1.26058601165706e+00   -1.35395240235240e+00 	1.16234304836353e+03	 1.78869891170018e+00	-2.04818561425550e+00		1.16234665938658e+03
1.57830000000000e+02    	8.21770912805126e+01 	 -1.26053984617360e+00   -1.35400524533439e+00 	1.16286224226117e+03	 1.78945299457521e+00	-2.04751969629652e+00		1.16286585165942e+03
1.57860000000000e+02    	8.22070911874379e+01 	 -1.26049368185388e+00   -1.35405804755277e+00 	1.16338141480423e+03	 1.79020655739323e+00	-2.04685374198628e+00		1.16338502257922e+03
1.57890000000000e+02    	8.22370910944465e+01 	 -1.26044751870943e+00   -1.35411080904395e+00 	1.16390056598878e+03	 1.79095960053088e+00	-2.04618775153333e+00		1.16390417214202e+03
1.57920000000000e+02    	8.22670910015383e+01 	 -1.26040135675174e+00   -1.35416352984429e+00 	1.16441969581090e+03	 1.79171212436439e+00	-2.04552172514584e+00		1.16442330034391e+03
1.57950000000000e+02    	8.22970909087133e+01 	 -1.26035519599227e+00   -1.35421620999011e+00 	1.16493880426666e+03	 1.79246412926964e+00	-2.04485566303165e+00		1.16494240718097e+03
1.57980000000000e+02    	8.23270908159713e+01 	 -1.26030903644246e+00   -1.35426884951769e+00 	1.16545789135217e+03	 1.79321561562215e+00	-2.04418956539823e+00		1.16546149264927e+03
1.58010000000000e+02    	8.23570907233122e+01 	 -1.26026287811374e+00   -1.35432144846325e+00 	1.16597695706352e+03	 1.79396658379704e+00	-2.04352343245268e+00		1.16598055674493e+03
1.58040000000000e+02    	8.23870906307359e+01 	 -1.26021672101749e+00   -1.35437400686298e+00 	1.16649600139682e+03	 1.79471703416911e+00	-2.04285726440175e+00		1.16649959946406e+03
1.58070000000000e+02    	8.24170905382422e+01 	 -1.26017056516508e+00   -1.35442652475300e+00 	1.16701502434821e+03	 1.79546696711275e+00	-2.04219106145184e+00		1.16701862080278e+03
1.58100000000000e+02    	8.24470904458311e+01 	 -1.26012441056785e+00   -1.35447900216942e+00 	1.16753402591381e+03	 1.79621638300201e+00	-2.04152482380898e+00		1.16753762075721e+03
1.58130000000000e+02    	8.24770903535025e+01 	 -1.26007825723713e+00   -1.35453143914828e+00 	1.16805300608977e+03	 1.79696528221058e+00	-2.04085855167884e+00		1.16805659932351e+03
1.58160000000000e+02    	8.25070902612561e+01 	 -1.26003210518419e+00   -1.35458383572559e+00 	1.16857196487223e+03	 1.79771366511176e+00	-2.04019224526676e+00		1.16857555649781e+03
1.58190000000000e+02    	8.25370901690920e+01 	 -1.25998595442031e+00   -1.35463619193729e+00 	1.16909090225737e+03	 1.79846153207850e+00	-2.03952590477769e+00		1.16909449227629e+03
1.58220000000000e+02    	8.25670900770099e+01 	 -1.25993980495674e+00   -1.35468850781932e+00 	1.16960981824135e+03	 1.79920888348340e+00	-2.03885953041625e+00		1.16961340665511e+03
1.58250000000000e+02    	8.25970899850099e+01 	 -1.25989365680469e+00   -1.35474078340752e+00 	1.17012871282036e+03	 1.79995571969867e+00	-2.03819312238669e+00		1.17013229963045e+03
1.58280000000000e+02    	8.26270898930917e+01 	 -1.25984750997535e+00   -1.35479301873774e+00 	1.17064758599059e+03	 1.80070204109617e+00	-2.03752668089292e+00		1.17065117119850e+03
1.58310000000000e+02    	8.26570898012553e+01 	 -1.25980136447989e+00   -1.35484521384574e+00 	1.17116643774824e+03	 1.80144784804741e+00	-2.03686020613850e+00		1.17117002135547e+03
