0.00000000000000e+00    	0.00000000000000e+00 	 -1.00000000000000e+00  	1.22464679910000e-16    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
1.45650000000000e+02    	6.99971375512429e+01 	 1.27921526927909e+00   1.32873377397940e+00 	9.50370952372704e+02	 -1.43586890521864e+00	2.31208223933782e+00		9.50375375605657e+02
1.45680000000000e+02    	7.00271374116948e+01 	 1.27916994074570e+00   1.32880672809664e+00 	9.50898336976898e+02	 -1.43686931174453e+00	2.31145316013505e+00		9.50902757738435e+02
1.45710000000000e+02    	7.00571372723019e+01 	 1.27912460580279e+00   1.32887962192077e+00 	9.51425702874541e+02	 -1.43786900900353e+00	2.31082392069642e+00		9.51430121167495e+02
1.45740000000000e+02    	7.00871371330640e+01 	 1.27907926447892e+00   1.32895245551497e+00 	9.51953050055817e+02	 -1.43886799757165e+00	2.31019452145505e+00		9.51957465883016e+02
1.45770000000000e+02    	7.01171369939809e+01 	 1.27903391680258e+00   1.32902522894237e+00 	9.52480378510928e+02	 -1.43986627802426e+00	2.30956496284322e+00		9.52484791875197e+02
1.45800000000000e+02    	7.01471368550523e+01 	 1.27898856280221e+00   1.32909794226599e+00 	9.53007688230100e+02	 -1.44086385093607e+00	2.30893524529240e+00		9.53012099134257e+02
1.45830000000000e+02    	7.01771367162779e+01 	 1.27894320250616e+00   1.32917059554875e+00 	9.53534979203577e+02	 -1.44186071688116e+00	2.30830536923323e+00		9.53539387650437e+02
1.45860000000000e+02    	7.02071365776575e+01 	 1.27889783594273e+00   1.32924318885350e+00 	9.54062251421623e+02	 -1.44285687643296e+00	2.30767533509556e+00		9.54066657413995e+02
1.45890000000000e+02    	7.02371364391907e+01 	 1.27885246314016e+00   1.32931572224296e+00 	9.54589504874523e+02	 -1.44385233016423e+00	2.30704514330841e+00		9.54593908415213e+02
1.45920000000000e+02    	7.02671363008774e+01 	 1.27880708412660e+00   1.32938819577979e+00 	9.55116739552584e+02	 -1.44484707864713e+00	2.30641479429998e+00		9.55121140644391e+02
1.45950000000000e+02    	7.02971361627173e+01 	 1.27876169893016e+00   1.32946060952654e+00 	9.55643955446129e+02	 -1.44584112245314e+00	2.30578428849769e+00		9.55648354091849e+02
1.45980000000000e+02    	7.03271360247101e+01 	 1.27871630757887e+00   1.32953296354567e+00 	9.56171152545505e+02	 -1.44683446215312e+00	2.30515362632812e+00		9.56175548747928e+02
1.46010000000000e+02    	7.03571358868556e+01 	 1.27867091010070e+00   1.32960525789955e+00 	9.56698330841077e+02	 -1.44782709831728e+00	2.30452280821707e+00		9.56702724602989e+02
1.46040000000000e+02    	7.03871357491535e+01 	 1.27862550652356e+00   1.32967749265046e+00 	9.57225490323231e+02	 -1.44881903151517e+00	2.30389183458951e+00		9.57229881647414e+02
1.46070000000000e+02    	7.04171356116035e+01 	 1.27858009687528e+00   1.32974966786058e+00 	9.57752630982373e+02	 -1.44981026231575e+00	2.30326070586963e+00		9.57757019871603e+02
1.46100000000000e+02    	7.04471354742055e+01 	 1.27853468118365e+00   1.32982178359200e+00 	9.58279752808929e+02	 -1.45080079128729e+00	2.30262942248081e+00		9.58284139265977e+02
1.46130000000000e+02    	7.04771353369590e+01 	 1.27848925947637e+00   1.32989383990672e+00 	9.58806855793343e+02	 -1.45179061899745e+00	2.30199798484564e+00		9.58811239820978e+02
1.46160000000000e+02    	7.05071351998639e+01 	 1.27844383178108e+00   1.32996583686664e+00 	9.59333939926083e+02	 -1.45277974601326e+00	2.30136639338590e+00		9.59338321527066e+02
1.46190000000000e+02    	7.05371350629200e+01 	 1.27839839812538e+00   1.33003777453359e+00 	9.59861005197633e+02	 -1.45376817290109e+00	2.30073464852258e+00		9.59865384374722e+02
1.46220000000000e+02    	7.05671349261269e+01 	 1.27835295853677e+00   1.33010965296929e+00 	9.60388051598498e+02	 -1.45475590022669e+00	2.30010275067588e+00		9.60392428354448e+02
1.46250000000000e+02    	7.05971347894844e+01 	 1.27830751304272e+00   1.33018147223537e+00 	9.60915079119205e+02	 -1.45574292855519e+00	2.29947070026520e+00		9.60919453456763e+02
1.46280000000000e+02    	7.06271346529923e+01 	 1.27826206167061e+00   1.33025323239337e+00 	9.61442087750297e+02	 -1.45672925845105e+00	2.29883849770915e+00		9.61446459672207e+02
1.46310000000000e+02    	7.06571345166502e+01 	 1.27821660444778e+00   1.33032493350474e+00 	9.61969077482339e+02	 -1.45771489047813e+00	2.29820614342557e+00		9.61973446991341e+02
1.46340000000000e+02    	7.06871343804581e+01 	 1.27817114140148e+00   1.33039657563085e+00 	9.62496048305917e+02	 -1.45869982519966e+00	2.29757363783149e+00		9.62500415404745e+02
1.46370000000000e+02    	7.07171342444155e+01 	 1.27812567255892e+00   1.33046815883297e+00 	9.63023000211633e+02	 -1.45968406317821e+00	2.29694098134316e+00		9.63027364903018e+02
1.46400000000000e+02    	7.07471341085223e+01 	 1.27808019794724e+00   1.33053968317227e+00 	9.63549933190111e+02	 -1.46066760497577e+00	2.29630817437606e+00		9.63554295476779e+02
1.46430000000000e+02    	7.07771339727782e+01 	 1.27803471759352e+00   1.33061114870984e+00 	9.64076847231995e+02	 -1.46165045115364e+00	2.29567521734487e+00		9.64081207116666e+02
1.46460000000000e+02    	7.08071338371830e+01 	 1.27798923152476e+00   1.33068255550669e+00 	9.64603742327947e+02	 -1.46263260227256e+00	2.29504211066351e+00		9.64608099813339e+02
1.46490000000000e+02    	7.08371337017363e+01 	 1.27794373976791e+00   1.33075390362371e+00 	9.65130618468650e+02	 -1.46361405889258e+00	2.29440885474511e+00		9.65134973557474e+02
1.46520000000000e+02    	7.08671335664380e+01 	 1.27789824234988e+00   1.33082519312174e+00 	9.65657475644806e+02	 -1.46459482157318e+00	2.29377545000201e+00		9.65661828339769e+02
1.46550000000000e+02    	7.08971334312878e+01 	 1.27785273929747e+00   1.33089642406151e+00 	9.66184313847135e+02	 -1.46557489087319e+00	2.29314189684581e+00		9.66188664150940e+02
1.46580000000000e+02    	7.09271332962855e+01 	 1.27780723063746e+00   1.33096759650364e+00 	9.66711133066378e+02	 -1.46655426735080e+00	2.29250819568729e+00		9.66715480981725e+02
1.46610000000000e+02    	7.09571331614308e+01 	 1.27776171639655e+00   1.33103871050870e+00 	9.67237933293296e+02	 -1.46753295156361e+00	2.29187434693651e+00		9.67242278822877e+02
1.46640000000000e+02    	7.09871330267234e+01 	 1.27771619660137e+00   1.33110976613715e+00 	9.67764714518667e+02	 -1.46851094406859e+00	2.29124035100272e+00		9.67769057665173e+02
1.46670000000000e+02    	7.10171328921632e+01 	 1.27767067127852e+00   1.33118076344936e+00 	9.68291476733290e+02	 -1.46948824542207e+00	2.29060620829442e+00		9.68295817499405e+02
1.46700000000000e+02    	7.10471327577498e+01 	 1.27762514045450e+00   1.33125170250562e+00 	9.68818219927984e+02	 -1.47046485617978e+00	2.28997191921935e+00		9.68822558316388e+02
1.46730000000000e+02    	7.10771326234830e+01 	 1.27757960415577e+00   1.33132258336613e+00 	9.69344944093584e+02	 -1.47144077689684e+00	2.28933748418446e+00		9.69349280106954e+02
1.46760000000000e+02    	7.11071324893626e+01 	 1.27753406240874e+00   1.33139340609098e+00 	9.69871649220949e+02	 -1.47241600812772e+00	2.28870290359595e+00		9.69875982861956e+02
1.46790000000000e+02    	7.11371323553883e+01 	 1.27748851523972e+00   1.33146417074022e+00 	9.70398335300952e+02	 -1.47339055042630e+00	2.28806817785927e+00		9.70402666572264e+02
1.46820000000000e+02    	7.11671322215600e+01 	 1.27744296267500e+00   1.33153487737375e+00 	9.70925002324489e+02	 -1.47436440434585e+00	2.28743330737910e+00		9.70929331228767e+02
1.46850000000000e+02    	7.11971320878773e+01 	 1.27739740474080e+00   1.33160552605144e+00 	9.71451650282473e+02	 -1.47533757043898e+00	2.28679829255936e+00		9.71455976822376e+02
1.46880000000000e+02    	7.12271319543400e+01 	 1.27735184146326e+00   1.33167611683304e+00 	9.71978279165837e+02	 -1.47631004925775e+00	2.28616313380322e+00		9.71982603344019e+02
1.46910000000000e+02    	7.12571318209478e+01 	 1.27730627286847e+00   1.33174664977822e+00 	9.72504888965532e+02	 -1.47728184135356e+00	2.28552783151308e+00		9.72509210784643e+02
1.46940000000000e+02    	7.12871316877006e+01 	 1.27726069898248e+00   1.33181712494656e+00 	9.73031479672530e+02	 -1.47825294727721e+00	2.28489238609060e+00		9.73035799135215e+02
1.46970000000000e+02    	7.13171315545980e+01 	 1.27721511983124e+00   1.33188754239756e+00 	9.73558051277820e+02	 -1.47922336757890e+00	2.28425679793668e+00		9.73562368386719e+02
1.47000000000000e+02    	7.13471314216400e+01 	 1.27716953544069e+00   1.33195790219062e+00 	9.74084603772411e+02	 -1.48019310280820e+00	2.28362106745148e+00		9.74088918530160e+02
1.47030000000000e+02    	7.13771312888260e+01 	 1.27712394583666e+00   1.33202820438507e+00 	9.74611137147330e+02	 -1.48116215351409e+00	2.28298519503442e+00		9.74615449556561e+02
1.47060000000000e+02    	7.14071311561561e+01 	 1.27707835104495e+00   1.33209844904014e+00 	9.75137651393622e+02	 -1.48213052024493e+00	2.28234918108413e+00		9.75141961456963e+02
1.47090000000000e+02    	7.14371310236299e+01 	 1.27703275109131e+00   1.33216863621499e+00 	9.75664146502355e+02	 -1.48309820354848e+00	2.28171302599855e+00		9.75668454222429e+02
1.47120000000000e+02    	7.14671308912472e+01 	 1.27698714600139e+00   1.33223876596867e+00 	9.76190622464611e+02	 -1.48406520397189e+00	2.28107673017484e+00		9.76194927844036e+02
1.47150000000000e+02    	7.14971307590077e+01 	 1.27694153580082e+00   1.33230883836016e+00 	9.76717079271493e+02	 -1.48503152206169e+00	2.28044029400942e+00		9.76721382312884e+02
1.47180000000000e+02    	7.15271306269112e+01 	 1.27689592051516e+00   1.33237885344835e+00 	9.77243516914122e+02	 -1.48599715836383e+00	2.27980371789799e+00		9.77247817620090e+02
1.47210000000000e+02    	7.15571304949575e+01 	 1.27685030016990e+00   1.33244881129205e+00 	9.77769935383638e+02	 -1.48696211342364e+00	2.27916700223549e+00		9.77774233756788e+02
1.47240000000000e+02    	7.15871303631464e+01 	 1.27680467479049e+00   1.33251871194997e+00 	9.78296334671200e+02	 -1.48792638778586e+00	2.27853014741613e+00		9.78300630714135e+02
1.47270000000000e+02    	7.16171302314775e+01 	 1.27675904440230e+00   1.33258855548076e+00 	9.78822714767986e+02	 -1.48888998199460e+00	2.27789315383339e+00		9.78827008483301e+02
1.47300000000000e+02    	7.16471300999508e+01 	 1.27671340903066e+00   1.33265834194295e+00 	9.79349075665190e+02	 -1.48985289659340e+00	2.27725602188001e+00		9.79353367055479e+02
1.47330000000000e+02    	7.16771299685658e+01 	 1.27666776870084e+00   1.33272807139501e+00 	9.79875417354026e+02	 -1.49081513212519e+00	2.27661875194800e+00		9.79879706421879e+02
1.47360000000000e+02    	7.17071298373225e+01 	 1.27662212343804e+00   1.33279774389533e+00 	9.80401739825729e+02	 -1.49177668913229e+00	2.27598134442863e+00		9.80406026573729e+02
1.47390000000000e+02    	7.17371297062205e+01 	 1.27657647326740e+00   1.33286735950219e+00 	9.80928043071550e+02	 -1.49273756815643e+00	2.27534379971245e+00		9.80932327502277e+02
1.47420000000000e+02    	7.17671295752596e+01 	 1.27653081821403e+00   1.33293691827380e+00 	9.81454327082757e+02	 -1.49369776973875e+00	2.27470611818929e+00		9.81458609198787e+02
1.47450000000000e+02    	7.17971294444397e+01 	 1.27648515830296e+00   1.33300642026829e+00 	9.81980591850639e+02	 -1.49465729441977e+00	2.27406830024823e+00		9.81984871654545e+02
1.47480000000000e+02    	7.18271293137604e+01 	 1.27643949355916e+00   1.33307586554370e+00 	9.82506837366502e+02	 -1.49561614273944e+00	2.27343034627763e+00		9.82511114860851e+02
1.47510000000000e+02    	7.18571291832215e+01 	 1.27639382400754e+00   1.33314525415798e+00 	9.83033063621671e+02	 -1.49657431523710e+00	2.27279225666516e+00		9.83037338809026e+02
1.47540000000000e+02    	7.18871290528229e+01 	 1.27634814967299e+00   1.33321458616901e+00 	9.83559270607490e+02	 -1.49753181245150e+00	2.27215403179773e+00		9.83563543490410e+02
1.47570000000000e+02    	7.19171289225642e+01 	 1.27630247058029e+00   1.33328386163458e+00 	9.84085458315320e+02	 -1.49848863492078e+00	2.27151567206154e+00		9.84089728896360e+02
1.47600000000000e+02    	7.19471287924453e+01 	 1.27625678675419e+00   1.33335308061239e+00 	9.84611626736540e+02	 -1.49944478318253e+00	2.27087717784207e+00		9.84615895018251e+02
1.47630000000000e+02    	7.19771286624658e+01 	 1.27621109821940e+00   1.33342224316007e+00 	9.85137775862548e+02	 -1.50040025777370e+00	2.27023854952410e+00		9.85142041847476e+02
1.47660000000000e+02    	7.20071285326257e+01 	 1.27616540500053e+00   1.33349134933514e+00 	9.85663905684760e+02	 -1.50135505923067e+00	2.26959978749168e+00		9.85668169375447e+02
1.47690000000000e+02    	7.20371284029246e+01 	 1.27611970712218e+00   1.33356039919507e+00 	9.86190016194610e+02	 -1.50230918808925e+00	2.26896089212814e+00		9.86194277593595e+02
1.47720000000000e+02    	7.20671282733623e+01 	 1.27607400460886e+00   1.33362939279723e+00 	9.86716107383550e+02	 -1.50326264488462e+00	2.26832186381610e+00		9.86720366493366e+02
1.47750000000000e+02    	7.20971281439387e+01 	 1.27602829748505e+00   1.33369833019891e+00 	9.87242179243051e+02	 -1.50421543015141e+00	2.26768270293749e+00		9.87246436066229e+02
1.47780000000000e+02    	7.21271280146534e+01 	 1.27598258577514e+00   1.33376721145732e+00 	9.87768231764600e+02	 -1.50516754442364e+00	2.26704340987350e+00		9.87772486303665e+02
1.47810000000000e+02    	7.21571278855063e+01 	 1.27593686950349e+00   1.33383603662957e+00 	9.88294264939704e+02	 -1.50611898823474e+00	2.26640398500463e+00		9.88298517197178e+02
1.47840000000000e+02    	7.21871277564971e+01 	 1.27589114869441e+00   1.33390480577271e+00 	9.88820278759888e+02	 -1.50706976211758e+00	2.26576442871067e+00		9.88824528738288e+02
1.47870000000000e+02    	7.22171276276255e+01 	 1.27584542337214e+00   1.33397351894370e+00 	9.89346273216692e+02	 -1.50801986660442e+00	2.26512474137070e+00		9.89350520918532e+02
1.47900000000000e+02    	7.22471274988915e+01 	 1.27579969356085e+00   1.33404217619942e+00 	9.89872248301678e+02	 -1.50896930222695e+00	2.26448492336312e+00		9.89876493729466e+02
1.47930000000000e+02    	7.22771273702947e+01 	 1.27575395928469e+00   1.33411077759666e+00 	9.90398204006423e+02	 -1.50991806951627e+00	2.26384497506558e+00		9.90402447162665e+02
1.47960000000000e+02    	7.23071272418349e+01 	 1.27570822056774e+00   1.33417932319214e+00 	9.90924140322523e+02	 -1.51086616900290e+00	2.26320489685508e+00		9.90928381209720e+02
1.47990000000000e+02    	7.23371271135120e+01 	 1.27566247743400e+00   1.33424781304249e+00 	9.91450057241591e+02	 -1.51181360121678e+00	2.26256468910789e+00		9.91454295862241e+02
1.48020000000000e+02    	7.23671269853256e+01 	 1.27561672990746e+00   1.33431624720426e+00 	9.91975954755259e+02	 -1.51276036668726e+00	2.26192435219959e+00		9.91980191111854e+02
1.48050000000000e+02    	7.23971268572755e+01 	 1.27557097801202e+00   1.33438462573392e+00 	9.92501832855176e+02	 -1.51370646594314e+00	2.26128388650507e+00		9.92506066950204e+02
1.48080000000000e+02    	7.24271267293616e+01 	 1.27552522177154e+00   1.33445294868786e+00 	9.93027691533008e+02	 -1.51465189951260e+00	2.26064329239852e+00		9.93031923368955e+02
1.48110000000000e+02    	7.24571266015836e+01 	 1.27547946120983e+00   1.33452121612238e+00 	9.93553530780440e+02	 -1.51559666792327e+00	2.26000257025344e+00		9.93557760359787e+02
1.48140000000000e+02    	7.24871264739413e+01 	 1.27543369635063e+00   1.33458942809372e+00 	9.94079350589174e+02	 -1.51654077170220e+00	2.25936172044263e+00		9.94083577914398e+02
1.48170000000000e+02    	7.25171263464344e+01 	 1.27538792721764e+00   1.33465758465802e+00 	9.94605150950930e+02	 -1.51748421137585e+00	2.25872074333820e+00		9.94609376024502e+02
1.48200000000000e+02    	7.25471262190628e+01 	 1.27534215383449e+00   1.33472568587134e+00 	9.95130931857444e+02	 -1.51842698747012e+00	2.25807963931160e+00		9.95135154681835e+02
1.48230000000000e+02    	7.25771260918263e+01 	 1.27529637622479e+00   1.33479373178967e+00 	9.95656693300473e+02	 -1.51936910051033e+00	2.25743840873355e+00		9.95660913878146e+02
1.48260000000000e+02    	7.26071259647245e+01 	 1.27525059441204e+00   1.33486172246892e+00 	9.96182435271787e+02	 -1.52031055102123e+00	2.25679705197410e+00		9.96186653605203e+02
1.48290000000000e+02    	7.26371258377574e+01 	 1.27520480841975e+00   1.33492965796490e+00 	9.96708157763177e+02	 -1.52125133952698e+00	2.25615556940264e+00		9.96712373854793e+02
1.48320000000000e+02    	7.26671257109246e+01 	 1.27515901827133e+00   1.33499753833337e+00 	9.97233860766449e+02	 -1.52219146655118e+00	2.25551396138784e+00		9.97238074618719e+02
1.48350000000000e+02    	7.26971255842259e+01 	 1.27511322399016e+00   1.33506536363000e+00 	9.97759544273430e+02	 -1.52313093261687e+00	2.25487222829771e+00		9.97763755888801e+02
1.48380000000000e+02    	7.27271254576612e+01 	 1.27506742559955e+00   1.33513313391036e+00 	9.98285208275960e+02	 -1.52406973824651e+00	2.25423037049957e+00		9.98289417656877e+02
1.48410000000000e+02    	7.27571253312302e+01 	 1.27502162312277e+00   1.33520084922996e+00 	9.98810852765899e+02	 -1.52500788396198e+00	2.25358838836008e+00		9.98815059914803e+02
1.48440000000000e+02    	7.27871252049327e+01 	 1.27497581658304e+00   1.33526850964423e+00 	9.99336477735123e+02	 -1.52594537028461e+00	2.25294628224519e+00		9.99340682654452e+02
1.48470000000000e+02    	7.28171250787685e+01 	 1.27493000600350e+00   1.33533611520852e+00 	9.99862083175527e+02	 -1.52688219773515e+00	2.25230405252021e+00		9.99866285867713e+02
1.48500000000000e+02    	7.28471249527374e+01 	 1.27488419140728e+00   1.33540366597810e+00 	1.00038766907902e+03	 -1.52781836683379e+00	2.25166169954975e+00		1.00039186954649e+03
1.48530000000000e+02    	7.28771248268392e+01 	 1.27483837281743e+00   1.33547116200816e+00 	1.00091323543754e+03	 -1.52875387810014e+00	2.25101922369775e+00		1.00091743368272e+03
1.48560000000000e+02    	7.29071247010735e+01 	 1.27479255025694e+00   1.33553860335381e+00 	1.00143878224302e+03	 -1.52968873205326e+00	2.25037662532750e+00		1.00144297826833e+03
1.48590000000000e+02    	7.29371245754403e+01 	 1.27474672374877e+00   1.33560599007007e+00 	1.00196430948742e+03	 -1.53062292921164e+00	2.24973390480159e+00		1.00196850329529e+03
1.48620000000000e+02    	7.29671244499394e+01 	 1.27470089331582e+00   1.33567332221192e+00 	1.00248981716274e+03	 -1.53155647009321e+00	2.24909106248197e+00		1.00249400875557e+03
1.48650000000000e+02    	7.29971243245704e+01 	 1.27465505898093e+00   1.33574059983422e+00 	1.00301530526096e+03	 -1.53248935521532e+00	2.24844809872989e+00		1.00301949464116e+03
1.48680000000000e+02    	7.30271241993332e+01 	 1.27460922076689e+00   1.33580782299177e+00 	1.00354077377410e+03	 -1.53342158509479e+00	2.24780501390596e+00		1.00354496094408e+03
1.48710000000000e+02    	7.30571240742276e+01 	 1.27456337869645e+00   1.33587499173929e+00 	1.00406622269418e+03	 -1.53435316024784e+00	2.24716180837012e+00		1.00407040765635e+03
1.48740000000000e+02    	7.30871239492533e+01 	 1.27451753279229e+00   1.33594210613143e+00 	1.00459165201327e+03	 -1.53528408119017e+00	2.24651848248165e+00		1.00459583477001e+03
1.48770000000000e+02    	7.31171238244102e+01 	 1.27447168307706e+00   1.33600916622274e+00 	1.00511706172342e+03	 -1.53621434843689e+00	2.24587503659915e+00		1.00512124227713e+03
1.48800000000000e+02    	7.31471236996980e+01 	 1.27442582957335e+00   1.33607617206772e+00 	1.00564245181672e+03	 -1.53714396250256e+00	2.24523147108058e+00		1.00564663016979e+03
1.48830000000000e+02    	7.31771235751166e+01 	 1.27437997230368e+00   1.33614312372078e+00 	1.00616782228526e+03	 -1.53807292390118e+00	2.24458778628324e+00		1.00617199844008e+03
1.48860000000000e+02    	7.32071234506656e+01 	 1.27433411129054e+00   1.33621002123625e+00 	1.00669317312116e+03	 -1.53900123314620e+00	2.24394398256375e+00		1.00669734708012e+03
1.48890000000000e+02    	7.32371233263451e+01 	 1.27428824655637e+00   1.33627686466838e+00 	1.00721850431656e+03	 -1.53992889075051e+00	2.24330006027810e+00		1.00722267608202e+03
1.48920000000000e+02    	7.32671232021546e+01 	 1.27424237812356e+00   1.33634365407136e+00 	1.00774381586360e+03	 -1.54085589722644e+00	2.24265601978162e+00		1.00774798543795e+03
1.48950000000000e+02    	7.32971230780940e+01 	 1.27419650601442e+00   1.33641038949929e+00 	1.00826910775444e+03	 -1.54178225308577e+00	2.24201186142898e+00		1.00827327514005e+03
1.48980000000000e+02    	7.33271229541631e+01 	 1.27415063025124e+00   1.33647707100618e+00 	1.00879437998128e+03	 -1.54270795883973e+00	2.24136758557418e+00		1.00879854518052e+03
1.49010000000000e+02    	7.33571228303616e+01 	 1.27410475085626e+00   1.33654369864600e+00 	1.00931963253632e+03	 -1.54363301499898e+00	2.24072319257062e+00		1.00932379555154e+03
1.49040000000000e+02    	7.33871227066894e+01 	 1.27405886785165e+00   1.33661027247261e+00 	1.00984486541176e+03	 -1.54455742207365e+00	2.24007868277099e+00		1.00984902624532e+03
1.49070000000000e+02    	7.34171225831463e+01 	 1.27401298125954e+00   1.33667679253981e+00 	1.01037007859984e+03	 -1.54548118057330e+00	2.23943405652739e+00		1.01037423725411e+03
1.49100000000000e+02    	7.34471224597321e+01 	 1.27396709110202e+00   1.33674325890132e+00 	1.01089527209282e+03	 -1.54640429100696e+00	2.23878931419122e+00		1.01089942857014e+03
1.49130000000000e+02    	7.34771223364465e+01 	 1.27392119740110e+00   1.33680967161078e+00 	1.01142044588296e+03	 -1.54732675388308e+00	2.23814445611328e+00		1.01142460018568e+03
1.49160000000000e+02    	7.35071222132893e+01 	 1.27387530017878e+00   1.33687603072177e+00 	1.01194559996254e+03	 -1.54824856970959e+00	2.23749948264369e+00		1.01194975209301e+03
1.49190000000000e+02    	7.35371220902605e+01 	 1.27382939945699e+00   1.33694233628777e+00 	1.01247073432386e+03	 -1.54916973899385e+00	2.23685439413195e+00		1.01247488428442e+03
1.49220000000000e+02    	7.35671219673596e+01 	 1.27378349525759e+00   1.33700858836220e+00 	1.01299584895923e+03	 -1.55009026224268e+00	2.23620919092691e+00		1.01299999675222e+03
1.49250000000000e+02    	7.35971218445866e+01 	 1.27373758760243e+00   1.33707478699841e+00 	1.01352094386100e+03	 -1.55101013996237e+00	2.23556387337678e+00		1.01352508948875e+03
1.49280000000000e+02    	7.36271217219412e+01 	 1.27369167651328e+00   1.33714093224967e+00 	1.01404601902151e+03	 -1.55192937265863e+00	2.23491844182914e+00		1.01405016248635e+03
1.49310000000000e+02    	7.36571215994232e+01 	 1.27364576201187e+00   1.33720702416916e+00 	1.01457107443313e+03	 -1.55284796083666e+00	2.23427289663093e+00		1.01457521573738e+03
1.49340000000000e+02    	7.36871214770324e+01 	 1.27359984411990e+00   1.33727306281000e+00 	1.01509611008823e+03	 -1.55376590500109e+00	2.23362723812843e+00		1.01510024923422e+03
1.49370000000000e+02    	7.37171213547687e+01 	 1.27355392285898e+00   1.33733904822523e+00 	1.01562112597922e+03	 -1.55468320565601e+00	2.23298146666733e+00		1.01562526296927e+03
1.49400000000000e+02    	7.37471212326318e+01 	 1.27350799825071e+00   1.33740498046782e+00 	1.01614612209851e+03	 -1.55559986330497e+00	2.23233558259265e+00		1.01615025693493e+03
1.49430000000000e+02    	7.37771211106214e+01 	 1.27346207031663e+00   1.33747085959067e+00 	1.01667109843853e+03	 -1.55651587845100e+00	2.23168958624879e+00		1.01667523112363e+03
1.49460000000000e+02    	7.38071209887375e+01 	 1.27341613907821e+00   1.33753668564659e+00 	1.01719605499173e+03	 -1.55743125159655e+00	2.23104347797952e+00		1.01720018552782e+03
1.49490000000000e+02    	7.38371208669799e+01 	 1.27337020455690e+00   1.33760245868832e+00 	1.01772099175057e+03	 -1.55834598324355e+00	2.23039725812798e+00		1.01772512013996e+03
1.49520000000000e+02    	7.38671207453482e+01 	 1.27332426677409e+00   1.33766817876855e+00 	1.01824590870754e+03	 -1.55926007389340e+00	2.22975092703669e+00		1.01825003495252e+03
1.49550000000000e+02    	7.38971206238423e+01 	 1.27327832575112e+00   1.33773384593985e+00 	1.01877080585512e+03	 -1.56017352404693e+00	2.22910448504753e+00		1.01877492995800e+03
1.49580000000000e+02    	7.39271205024621e+01 	 1.27323238150928e+00   1.33779946025476e+00 	1.01929568318584e+03	 -1.56108633420447e+00	2.22845793250177e+00		1.01929980514890e+03
1.49610000000000e+02    	7.39571203812073e+01 	 1.27318643406982e+00   1.33786502176573e+00 	1.01982054069222e+03	 -1.56199850486578e+00	2.22781126974003e+00		1.01982466051775e+03
1.49640000000000e+02    	7.39871202600776e+01 	 1.27314048345394e+00   1.33793053052513e+00 	1.02034537836680e+03	 -1.56291003653010e+00	2.22716449710232e+00		1.02034949605709e+03
1.49670000000000e+02    	7.40171201390731e+01 	 1.27309452968278e+00   1.33799598658525e+00 	1.02087019620214e+03	 -1.56382092969614e+00	2.22651761492806e+00		1.02087431175948e+03
1.49700000000000e+02    	7.40471200181933e+01 	 1.27304857277745e+00   1.33806138999834e+00 	1.02139499419083e+03	 -1.56473118486205e+00	2.22587062355600e+00		1.02139910761749e+03
1.49730000000000e+02    	7.40771198974382e+01 	 1.27300261275899e+00   1.33812674081654e+00 	1.02191977232545e+03	 -1.56564080252547e+00	2.22522352332429e+00		1.02192388362370e+03
1.49760000000000e+02    	7.41071197768075e+01 	 1.27295664964842e+00   1.33819203909195e+00 	1.02244453059862e+03	 -1.56654978318349e+00	2.22457631457048e+00		1.02244863977073e+03
1.49790000000000e+02    	7.41371196563010e+01 	 1.27291068346670e+00   1.33825728487655e+00 	1.02296926900295e+03	 -1.56745812733269e+00	2.22392899763148e+00		1.02297337605120e+03
1.49820000000000e+02    	7.41671195359185e+01 	 1.27286471423474e+00   1.33832247822231e+00 	1.02349398753109e+03	 -1.56836583546908e+00	2.22328157284359e+00		1.02349809245774e+03
1.49850000000000e+02    	7.41971194156599e+01 	 1.27281874197340e+00   1.33838761918107e+00 	1.02401868617569e+03	 -1.56927290808818e+00	2.22263404054251e+00		1.02402278898300e+03
1.49880000000000e+02    	7.42271192955250e+01 	 1.27277276670349e+00   1.33845270780463e+00 	1.02454336492943e+03	 -1.57017934568496e+00	2.22198640106330e+00		1.02454746561966e+03
1.49910000000000e+02    	7.42571191755134e+01 	 1.27272678844580e+00   1.33851774414471e+00 	1.02506802378500e+03	 -1.57108514875384e+00	2.22133865474045e+00		1.02507212236040e+03
1.49940000000000e+02    	7.42871190556252e+01 	 1.27268080722104e+00   1.33858272825296e+00 	1.02559266273510e+03	 -1.57199031778876e+00	2.22069080190780e+00		1.02559675919791e+03
1.49970000000000e+02    	7.43171189358600e+01 	 1.27263482304988e+00   1.33864766018095e+00 	1.02611728177244e+03	 -1.57289485328308e+00	2.22004284289860e+00		1.02612137612493e+03
1.50000000000000e+02    	7.43471188162176e+01 	 1.27258883595297e+00   1.33871253998019e+00 	1.02664188088977e+03	 -1.57379875572966e+00	2.21939477804549e+00		1.02664597313417e+03
1.50030000000000e+02    	7.43771186966979e+01 	 1.27254284595089e+00   1.33877736770210e+00 	1.02716646007984e+03	 -1.57470202562084e+00	2.21874660768050e+00		1.02717055021838e+03
