0.00000000000000e+00    	0.00000000000000e+00 	 -1.83697019870000e-16  	-1.00000000000000e+00    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
1.24740000000000e+02    	-8.55961915800804e+01 	 2.65222588808579e-02   5.21895714141829e-01 	-8.79003288732678e-01	 2.93595810581978e-01	1.84655942645690e-01		1.37584268677364e+00
1.24770000000000e+02    	-8.56158209387638e+01 	 3.20168791210251e-02   5.25794305923308e-01 	-9.36725994195774e-01	 2.08209118203934e-01	1.76339717629056e-01		1.39710497856060e+00
1.24800000000000e+02    	-8.56364196149966e+01 	 3.52796420390841e-02   5.29497084053983e-01 	-1.00497134976804e+00	 9.49816671247049e-02	1.73199723114559e-01		1.43142833387891e+00
1.24830000000000e+02    	-8.56578738792298e+01 	 3.59324086274269e-02   5.33066238740084e-01 	-1.07406420506318e+00	 -3.38418877246089e-02	1.72887201280789e-01		1.47805587659245e+00
1.24860000000000e+02    	-8.56799221038277e+01 	 3.39584694858455e-02   5.36506679054903e-01 	-1.13628423168760e+00	 -1.63945102358051e-01	1.71771021593757e-01		1.53216354728483e+00
1.24890000000000e+02    	-8.57022878517743e+01 	 2.96510527687174e-02   5.39770645051720e-01 	-1.18681278456364e+00	 -2.81306941604456e-01	1.66642862815242e-01		1.58601009603528e+00
1.24920000000000e+02    	-8.57247700381591e+01 	 2.35017971370430e-02   5.42786381332009e-01 	-1.22330608873911e+00	 -3.74004828323409e-01	1.55954548745112e-01		1.63115885787672e+00
1.24950000000000e+02    	-8.57472672415917e+01 	 1.60979002588624e-02   5.45489698375292e-01 	-1.24491823049289e+00	 -4.33100445034427e-01	1.40164170839196e-01		1.66043469937532e+00
1.24980000000000e+02    	-8.57697579212644e+01 	 8.06224873997080e-03   5.47846178102326e-01 	-1.25143298687069e+00	 -4.52874053346395e-01	1.21378670195202e-01		1.66910521250185e+00
1.25010000000000e+02    	-8.57922626822932e+01 	 3.39017355203252e-05   5.49862644605906e-01 	-1.24272500983347e+00	 -4.30819632504894e-01	1.02631927405345e-01		1.65544686364141e+00
1.25040000000000e+02    	-8.58148009177368e+01 	 -7.32904757438789e-03   5.51590138096778e-01 	-1.21854374342475e+00	 -3.67685386752562e-01	8.70120740489803e-02		1.62099120889081e+00
1.25070000000000e+02    	-8.58373436233089e+01 	 -1.33455878749186e-02   5.53118554042046e-01 	-1.17861788339726e+00	 -2.67683393107962e-01	7.67278674456148e-02		1.57056731140451e+00
1.25100000000000e+02    	-8.58597646969408e+01 	 -1.73318588732683e-02   5.54559161968628e-01 	-1.12318166201060e+00	 -1.38831767431068e-01	7.22105575705997e-02		1.51196086925211e+00
1.25130000000000e+02    	-8.58818077031141e+01 	 -1.86738205375035e-02   5.56009752361568e-01 	-1.05406442335498e+00	 6.84888026126290e-03	7.15236176063072e-02		1.45472139725069e+00
1.25160000000000e+02    	-8.59031092884537e+01 	 -1.69668370168852e-02   5.57505280530030e-01 	-9.76203666556938e-01	 1.53878555849791e-01	7.06052516207963e-02		1.40770640053459e+00
1.25190000000000e+02    	-8.59233214616380e+01 	 -1.21812744479031e-02   5.58978027547841e-01 	-8.98683559169349e-01	 2.85206535482984e-01	6.47815662528099e-02		1.37592570974223e+00
1.25220000000000e+02    	-8.59423058211052e+01 	 -4.74917298277347e-03   5.60265192843568e-01 	-8.33854238391362e-01	 3.85200251293026e-01	5.11021566024233e-02		1.35878753117950e+00
1.25250000000000e+02    	-8.59602759232944e+01 	 4.50133433171463e-03   5.61174408099309e-01 	-7.94080149301003e-01	 4.42312050518797e-01	3.00228463232692e-02		1.35170433336932e+00
1.25280000000000e+02    	-8.59777772632050e+01 	 1.45078210228987e-02   5.61568541800109e-01 	-7.87655522652238e-01	 4.50225982238279e-01	5.29306632599890e-03		1.35023430337039e+00
1.25310000000000e+02    	-8.59955150652559e+01 	 2.41231192002509e-02   5.61422560390904e-01 	-8.15984053718250e-01	 4.07871471166167e-01	-1.77245032753713e-02		1.35369984521314e+00
1.25340000000000e+02    	-8.60141162423303e+01 	 3.22311864565853e-02   5.60832977510821e-01 	-8.73085887003163e-01	 3.19441498280336e-01	-3.43864204385007e-02		1.36583463963185e+00
1.25370000000000e+02    	-8.60339195882472e+01 	 3.78874451879280e-02   5.59977714663273e-01 	-9.47604265196179e-01	 1.94635988275472e-01	-4.28648920580609e-02		1.39200373933446e+00
1.25400000000000e+02    	-8.60548924211401e+01 	 4.04975151013472e-02   5.59036514059721e-01 	-1.02670190729506e+00	 4.80871633392335e-02	-4.50059503645772e-02		1.43473158370810e+00
1.25430000000000e+02    	-8.60767270646723e+01 	 3.99373857826805e-02   5.58111474249330e-01 	-1.09995620648526e+00	 -1.02931720026713e-01	-4.52427769165110e-02		1.49082041307336e+00
1.25460000000000e+02    	-8.60990411636608e+01 	 3.65155974428579e-02   5.57197601611324e-01 	-1.16113631750621e+00	 -2.41740071865902e-01	-4.82294652166173e-02		1.55209596723034e+00
1.25490000000000e+02    	-8.61215371291696e+01 	 3.08132103324294e-02   5.56211116564748e-01 	-1.20760153530368e+00	 -3.54718839612741e-01	-5.68385962488504e-02		1.60852651494079e+00
1.25520000000000e+02    	-8.61440548311259e+01 	 2.35197881828510e-02   5.55040308413081e-01 	-1.23872785669398e+00	 -4.32277869422770e-01	-7.14592102568239e-02		1.65118662726927e+00
1.25550000000000e+02    	-8.61665484458343e+01 	 1.53354828659583e-02   5.53586656868454e-01 	-1.25459867541263e+00	 -4.68799519398160e-01	-9.03655359082550e-02		1.67390464358489e+00
1.25580000000000e+02    	-8.61890371645207e+01 	 6.93735549244472e-03   5.51787546063295e-01 	-1.25530536593269e+00	 -4.62276132845905e-01	-1.10566029504592e-01		1.67383261756329e+00
1.25610000000000e+02    	-8.62115551357500e+01 	 -1.01944173689751e-03   5.49624975890690e-01 	-1.24073760551698e+00	 -4.14045310239135e-01	-1.28759278451523e-01		1.65149698045815e+00
1.25640000000000e+02    	-8.62341054681325e+01 	 -7.89354234538415e-03   5.47125251249474e-01 	-1.21072121375083e+00	 -3.28727634674214e-01	-1.42262850626588e-01		1.61063541308801e+00
1.25670000000000e+02    	-8.62566179727332e+01 	 -1.30652899165510e-02   5.44350589116407e-01 	-1.16548077829356e+00	 -2.14288749230413e-01	-1.49848595922268e-01		1.55779321937103e+00
1.25700000000000e+02    	-8.62789182377742e+01 	 -1.59816112262073e-02   5.41380142610581e-01 	-1.10646924939496e+00	 -8.19857030252705e-02	-1.52322275443369e-01		1.50139865823619e+00
1.25730000000000e+02    	-8.63007315942003e+01 	 -1.62497772005018e-02   5.38279090283949e-01 	-1.03746623021918e+00	 5.42162502321263e-02	-1.52512740959568e-01		1.45001231608198e+00
1.25760000000000e+02    	-8.63217527106969e+01 	 -1.37607412134669e-02   5.35063858573280e-01 	-9.65413801894495e-01	 1.79170379443022e-01	-1.54326959509392e-01		1.40994419896305e+00
1.25790000000000e+02    	-8.63417800189648e+01 	 -8.77740939364177e-03   5.31684734397600e-01 	-9.00050120737166e-01	 2.78940016784275e-01	-1.61007006568527e-01		1.38340919794787e+00
1.25820000000000e+02    	-8.63608476597551e+01 	 -1.91925061451605e-03   5.28045586878481e-01 	-8.51805870415487e-01	 3.43166538391281e-01	-1.73507605182185e-01		1.36873715628743e+00
1.25850000000000e+02    	-8.63792620875178e+01 	 5.95448878117848e-03   5.24055163270027e-01 	-8.28728234557171e-01	 3.66375760591992e-01	-1.90054648083439e-01		1.36277013981072e+00
1.25880000000000e+02    	-8.63975137417524e+01 	 1.38930026536171e-02   5.19680711005310e-01 	-8.34021560270879e-01	 3.48076228945952e-01	-2.07093953921040e-01		1.36368505524720e+00
1.25910000000000e+02    	-8.64161144101419e+01 	 2.09816836544653e-02   5.14975978903213e-01 	-8.65298475478849e-01	 2.92294673703117e-01	-2.20980979339777e-01		1.37222819573539e+00
1.25940000000000e+02    	-8.64354376263777e+01 	 2.64530348919383e-02   5.10070455884153e-01 	-9.15670067242715e-01	 2.06989248854338e-01	-2.29574528373468e-01		1.39068353167191e+00
1.25970000000000e+02    	-8.64556283927347e+01 	 2.97910529930089e-02   5.05122416916024e-01 	-9.76100361890064e-01	 1.03145340202562e-01	-2.33048101831962e-01		1.42046552068500e+00
1.26000000000000e+02    	-8.64766160851815e+01 	 3.08003848495802e-02   5.00257786596836e-01 	-1.03795348246109e+00	 -6.74678118008753e-03	-2.33550908782069e-01		1.46011608367360e+00
1.26030000000000e+02    	-8.64982068837167e+01 	 2.95988555289724e-02   4.95528798519394e-01 	-1.09462411778856e+00	 -1.10580648203230e-01	-2.33977829132272e-01		1.50505005349553e+00
1.26060000000000e+02    	-8.65201884489019e+01 	 2.65367186661367e-02   4.90911575890344e-01 	-1.14186293181921e+00	 -1.98211735948218e-01	-2.36642727627682e-01		1.54891530687428e+00
1.26090000000000e+02    	-8.65423935706536e+01 	 2.20916863433960e-02   4.86332911536209e-01 	-1.17726036983186e+00	 -2.62298573252411e-01	-2.42526110427512e-01		1.58542153200529e+00
1.26120000000000e+02    	-8.65647149329563e+01 	 1.67852818441206e-02   4.81703986501067e-01 	-1.19956532954855e+00	 -2.98495025652308e-01	-2.51222175673364e-01		1.60971079444233e+00
1.26150000000000e+02    	-8.65870901540984e+01 	 1.11342955817951e-02   4.76946227873927e-01 	-1.20821587832418e+00	 -3.05308759858198e-01	-2.61345015032447e-01		1.61904300880586e+00
1.26180000000000e+02    	-8.66094766141336e+01 	 5.62820913447830e-03   4.72005674474525e-01 	-1.20315091175966e+00	 -2.83865443248029e-01	-2.71117239381493e-01		1.61296505350499e+00
1.26210000000000e+02    	-8.66318269225121e+01 	 7.17375403643018e-04   4.66857665480353e-01 	-1.18484524909849e+00	 -2.37665183031522e-01	-2.78959665089740e-01		1.59316085135295e+00
1.26240000000000e+02    	-8.66540702535336e+01 	 -3.20084319852744e-03   4.61504252549279e-01 	-1.15449582416685e+00	 -1.72305910614848e-01	-2.83971048081321e-01		1.56307053295746e+00
1.26270000000000e+02    	-8.66761039884408e+01 	 -5.80597437299195e-03   4.55965898241340e-01 	-1.11428453725586e+00	 -9.50883491101717e-02	-2.86202466332937e-01		1.52727982892431e+00
1.26300000000000e+02    	-8.66978012501260e+01 	 -6.88979508543725e-03   4.50269083173156e-01 	-1.06760554529659e+00	 -1.44039445136376e-02	-2.86631255503455e-01		1.49068660374912e+00
1.26330000000000e+02    	-8.67190383130259e+01 	 -6.39543280456938e-03   4.44433177835058e-01 	-1.01908113725018e+00	 6.11415258019444e-02	-2.86788411272115e-01		1.45757066494784e+00
1.26360000000000e+02    	-8.67397375769492e+01 	 -4.44364394599425e-03   4.38462170628437e-01 	-9.74175853051134e-01	 1.23788132965984e-01	-2.88131898321434e-01		1.43086061003909e+00
1.26390000000000e+02    	-8.67599091314734e+01 	 -1.32878101589033e-03   4.32346558440288e-01 	-9.38349819028313e-01	 1.67638132740397e-01	-2.91430282177415e-01		1.41192582517254e+00
1.26420000000000e+02    	-8.67796678908948e+01 	 2.52148092295558e-03   4.26075860595158e-01 	-9.15955939010799e-01	 1.89359219657266e-01	-2.96470961007548e-01		1.40097367105849e+00
1.26450000000000e+02    	-8.67992131603403e+01 	 6.61229413188441e-03   4.19655353980571e-01 	-9.09292982042288e-01	 1.88427284908911e-01	-3.02241514249184e-01		1.39773692153607e+00
1.26480000000000e+02    	-8.68187777466351e+01 	 1.04555413106504e-02   4.13117227580966e-01 	-9.18191128720955e-01	 1.66937805811521e-01	-3.07462823339536e-01		1.40195455261822e+00
1.26510000000000e+02    	-8.68385690527045e+01 	 1.36363889702160e-02   4.06519105693876e-01 	-9.40254740514169e-01	 1.29101095924414e-01	-3.11179039110437e-01		1.41335716095046e+00
1.26540000000000e+02    	-8.68587260011636e+01 	 1.58625536133419e-02   3.99929847471281e-01 	-9.71601112270471e-01	 8.05291917546562e-02	-3.13119886633892e-01		1.43127137031923e+00
1.26570000000000e+02    	-8.68793048882282e+01 	 1.69890999658625e-02   3.93409530302234e-01 	-1.00776878797774e+00	 2.74157461352909e-02	-3.13702914323549e-01		1.45422112198020e+00
1.26600000000000e+02    	-8.69002918975069e+01 	 1.70157319872951e-02   3.86993310208547e-01 	-1.04448362876544e+00	 -2.42628057146294e-02	-3.13740098957435e-01		1.47985390636846e+00
1.26630000000000e+02    	-8.69216290838783e+01 	 1.60612520601684e-02   3.80685626561809e-01 	-1.07812508642282e+00	 -6.93925036107511e-02	-3.14043340250762e-01		1.50525487578929e+00
1.26660000000000e+02    	-8.69432395464731e+01 	 1.43263965535492e-02   3.74464826935779e-01 	-1.10591131556517e+00	 -1.04137657926197e-01	-3.15121528988951e-01		1.52747702690606e+00
1.26690000000000e+02    	-8.69650438446665e+01 	 1.20566122288775e-02   3.68293678757701e-01 	-1.12591507591506e+00	 -1.26131150686283e-01	-3.17063363012888e-01		1.54406055629671e+00
1.26720000000000e+02    	-8.69869668910546e+01 	 9.51153339253143e-03   3.62130583755458e-01 	-1.13701918151812e+00	 -1.34491600065280e-01	-3.19594795778343e-01		1.55339674362889e+00
1.26750000000000e+02    	-8.70089384799541e+01 	 6.94243782247157e-03   3.55938189253947e-01 	-1.13887196000622e+00	 -1.29723300954545e-01	-3.22243503721921e-01		1.55489496487381e+00
1.26780000000000e+02    	-8.70308913361282e+01 	 4.57574781816913e-03   3.49688256124694e-01 	-1.13185709160394e+00	 -1.13534704905800e-01	-3.24533546030449e-01		1.54897147408571e+00
1.26810000000000e+02    	-8.70527597950161e+01 	 2.59996784279868e-03   3.43363032801741e-01 	-1.11706415619719e+00	 -8.85906627830142e-02	-3.26147406162338e-01		1.53689712249691e+00
1.26840000000000e+02    	-8.70744811286084e+01 	 1.15438819937092e-03   3.36954036582352e-01 	-1.09623313785551e+00	 -5.82040832946748e-02	-3.27013300549710e-01		1.52054349052604e+00
1.26870000000000e+02    	-8.70960003668954e+01 	 3.19514795278244e-04   3.30459421841017e-01 	-1.07164308460394e+00	 -2.59760533628181e-02	-3.27299227674610e-01		1.50207138331178e+00
1.26900000000000e+02    	-8.71172780775044e+01 	 1.10789057295343e-04   3.23881218677837e-01 	-1.04592209911497e+00	 4.59295589473714e-03	-3.27322804103598e-01		1.48361529742287e+00
1.26930000000000e+02    	-8.71382989987068e+01 	 4.78055284787229e-04   3.17223592224180e-01 	-1.02177559413580e+00	 3.04807280410939e-02	-3.27414440812302e-01		1.46702237733646e+00
1.26960000000000e+02    	-8.71590782474376e+01 	 1.31284377765594e-03   3.10492746015055e-01 	-1.00166094156097e+00	 4.94577087632877e-02	-3.27790047360876e-01		1.45369082749867e+00
1.26990000000000e+02    	-8.71796619162496e+01 	 2.46380737431602e-03   3.03698207294591e-01 	-9.87468244583256e-01	 6.02882711997212e-02	-3.28485332433686e-01		1.44451750537287e+00
1.27020000000000e+02    	-8.72001206349652e+01 	 3.75828518138229e-03   2.96854372126810e-01 	-9.80281129190466e-01	 6.27876729014360e-02	-3.29374127793431e-01		1.43992385221407e+00
1.27050000000000e+02    	-8.72205374182724e+01 	 5.02609119212658e-03   2.89980896709173e-01 	-9.80275903361466e-01	 5.77325844371877e-02	-3.30252265121478e-01		1.43990987795584e+00
1.27080000000000e+02    	-8.72409933688693e+01 	 6.12103600758162e-03   2.83101062412939e-01 	-9.86776833387280e-01	 4.66517469973450e-02	-3.30939714793455e-01		1.44410041175650e+00
1.27110000000000e+02    	-8.72615553438263e+01 	 6.93647386614070e-03   2.76238328367253e-01 	-9.98439596545652e-01	 3.15430736760492e-02	-3.31352358099702e-01		1.45178200108191e+00
1.27140000000000e+02    	-8.72822684148440e+01 	 7.41288365860592e-03   2.69412252214059e-01 	-1.01350564690080e+00	 1.45705759756557e-02	-3.31518044660229e-01		1.46195424412648e+00
1.27170000000000e+02    	-8.73031537958777e+01 	 7.53750279185764e-03   2.62635244999365e-01 	-1.03006670161816e+00	 -2.21098368180312e-03	-3.31542567879911e-01		1.47341873632304e+00
1.27200000000000e+02    	-8.73242110818248e+01 	 7.33769447067844e-03   2.55911153062527e-01 	-1.04629511714125e+00	 -1.70705512962815e-02	-3.31552055538723e-01		1.48490795721726e+00
1.27230000000000e+02    	-8.73454228479305e+01 	 6.87057964303811e-03   2.49235820346284e-01 	-1.06061900666554e+00	 -2.87393471314715e-02	-3.31641277835145e-01		1.49523394976768e+00
1.27260000000000e+02    	-8.73667598616954e+01 	 6.21141842510688e-03   2.42599085750407e-01 	-1.07183907653332e+00	 -3.64740178183499e-02	-3.31846553728332e-01		1.50342658456640e+00
1.27290000000000e+02    	-8.73881858620465e+01 	 5.44257848788344e-03   2.35987387266428e-01 	-1.07919311713275e+00	 -4.00542899972931e-02	-3.32146851260280e-01		1.50883520008515e+00
1.27320000000000e+02    	-8.74096615612910e+01 	 4.64412428878308e-03   2.29386245052168e-01 	-1.08237574107186e+00	 -3.97286924626771e-02	-3.32485158155530e-01		1.51117900801306e+00
1.27350000000000e+02    	-8.74311479599223e+01 	 3.88643252658141e-03   2.22782187180875e-01 	-1.08151933739647e+00	 -3.61221823822921e-02	-3.32797277645942e-01		1.51054391436698e+00
1.27380000000000e+02    	-8.74526092000877e+01 	 3.22490040132930e-03   2.16163983025315e-01 	-1.07714057423468e+00	 -3.01188337939428e-02	-3.33036142941686e-01		1.50733275467536e+00
1.27410000000000e+02    	-8.74740151049842e+01 	 2.69670995839878e-03   2.09523262391571e-01 	-1.07005678199978e+00	 -2.27324374549720e-02	-3.33184273526657e-01		1.50218176015483e+00
1.27440000000000e+02    	-8.74953433701806e+01 	 2.31961757647695e-03   2.02854699456786e-01 	-1.06127848438779e+00	 -1.49780237013906e-02	-3.33252771761001e-01		1.49585887452822e+00
1.27470000000000e+02    	-8.75165811920171e+01 	 2.09273001609683e-03   1.96155944516211e-01 	-1.05188760312123e+00	 -7.75728476838363e-03	-3.33270324665856e-01		1.48915976791276e+00
1.27500000000000e+02    	-8.75377260233828e+01 	 1.99913229614608e-03   1.89427425637494e-01 	-1.04291422015813e+00	 -1.76973416630141e-03	-3.33268586386203e-01		1.48281527954055e+00
1.27530000000000e+02    	-8.75587851930092e+01 	 2.01003988287247e-03   1.82672057351910e-01 	-1.03522671655605e+00	 2.54146356276500e-03	-3.33270364681726e-01		1.47742003156974e+00
1.27560000000000e+02    	-8.75797743130784e+01 	 2.08991472714128e-03   1.75894827523457e-01 	-1.02944931812882e+00	 5.00478515594758e-03	-3.33284552233469e-01		1.47338709755034e+00
1.27590000000000e+02    	-8.76007146698697e+01 	 2.20180547856932e-03   1.69102218619971e-01 	-1.02591710493655e+00	 5.69840783786166e-03	-3.33308085893849e-01		1.47092918190357e+00
1.27620000000000e+02    	-8.76216300386004e+01 	 2.31213249001427e-03   1.62301461327497e-01 	-1.02467213513008e+00	 4.89837928393002e-03	-3.33332173479088e-01		1.47006371171727e+00
1.27650000000000e+02    	-8.76425434882819e+01 	 2.39427240986164e-03   1.55499691012378e-01 	-1.02549723299219e+00	 3.00837951809590e-03	-3.33348891759308e-01		1.47063765382882e+00
1.27680000000000e+02    	-8.76634747031423e+01 	 2.43057112830589e-03   1.48703137886075e-01 	-1.02797815909497e+00	 4.84152993246629e-04	-3.33355172813530e-01		1.47236714212928e+00
1.27710000000000e+02    	-8.76844381744017e+01 	 2.41274271298033e-03   1.41916495250482e-01 	-1.03158165035238e+00	 -2.23542228913952e-03	-3.33353233412842e-01		1.47488646230256e+00
1.27740000000000e+02    	-8.77054423879314e+01 	 2.34090057468227e-03   1.35142570095896e-01 	-1.03573646088299e+00	 -4.78183516231453e-03	-3.33348384978490e-01		1.47780040198861e+00
1.27770000000000e+02    	-8.77264899299244e+01 	 2.22164926522690e-03   1.28382247700181e-01 	-1.03990642113341e+00	 -6.89034387956530e-03	-3.33346036110041e-01		1.48073374424423e+00
1.27800000000000e+02    	-8.77475783020807e+01 	 2.06572235306358e-03   1.21634729328861e-01 	-1.04364764658112e+00	 -8.41260326101798e-03	-3.33349469880123e-01		1.48337218902651e+00
1.27830000000000e+02    	-8.77687011870350e+01 	 1.88560612827642e-03   1.14897954717760e-01 	-1.04664545713150e+00	 -9.31097080290029e-03	-3.33359115764526e-01		1.48549039282474e+00
1.27860000000000e+02    	-8.77898499133304e+01 	 1.69348259183387e-03   1.08169106764531e-01 	-1.04872974314038e+00	 -9.63895262551940e-03	-3.33373150007409e-01		1.48696490903480e+00
1.27890000000000e+02    	-8.78110149089484e+01 	 1.49969881234710e-03   1.01445108044876e-01 	-1.04987018515793e+00	 -9.51319220077886e-03	-3.33388751623943e-01		1.48777214862315e+00
1.27920000000000e+02    	-8.78321869816018e+01 	 1.31185042281193e-03   9.47230443459776e-02 	-1.05015483350010e+00	 -9.08248401966063e-03	-3.33403301484043e-01		1.48797359764212e+00
1.27950000000000e+02    	-8.78533583123541e+01 	 1.13446748406873e-03   8.80004777791103e-02 	-1.04975705454828e+00	 -8.49871671213892e-03	-3.33415089519193e-01		1.48769207959131e+00
1.27980000000000e+02    	-8.78745230952045e+01 	 9.69214700295771e-04   8.12756348304563e-02 	-1.04889670092124e+00	 -7.89358093811541e-03	-3.33423455964281e-01		1.48708365561950e+00
1.28010000000000e+02    	-8.78956778010831e+01 	 8.15465541523159e-04   7.45474716288438e-02 	-1.04780148982693e+00	 -7.36346295100189e-03	-3.33428549102709e-01		1.48630978602272e+00
1.28040000000000e+02    	-8.79168210907512e+01 	 6.71082179423631e-04   6.78156311986787e-02 	-1.04667393904510e+00	 -6.96335389603002e-03	-3.33430958879424e-01		1.48551372505034e+00
1.28070000000000e+02    	-8.79379534440685e+01 	 5.33231717889491e-04   6.10803171681522e-02 	-1.04566787034555e+00	 -6.70905021526371e-03	-3.33431416377502e-01		1.48480396546322e+00
1.28100000000000e+02    	-8.79590766063551e+01 	 3.99093639862257e-04   5.43421156147446e-02 	-1.04487663396424e+00	 -6.58564015408366e-03	-3.33430624478407e-01		1.48424611577755e+00
1.28130000000000e+02    	-8.79801929691093e+01 	 2.66359143811560e-04   4.76018003340357e-02 	-1.04433313965568e+00	 -6.55947631947385e-03	-3.33429189844578e-01		1.48386311968223e+00
1.28160000000000e+02    	-8.80013049980499e+01 	 1.33480745915420e-04   4.08601553377297e-02 	-1.04401985841316e+00	 -6.59064572782564e-03	-3.33427597348458e-01		1.48364243133099e+00
1.28190000000000e+02    	-8.80224147973108e+01 	 -3.12173940972174e-07   3.41178413083190e-02 	-1.04388551100987e+00	 -6.64335694764480e-03	-3.33426190528875e-01		1.48354781480694e+00
1.28220000000000e+02    	-8.80435238605262e+01 	 -1.35171221843378e-04   2.73753212139003e-02 	-1.04386440478829e+00	 -6.69252908387254e-03	-3.33425156710859e-01		1.48353295233278e+00
1.28250000000000e+02    	-8.80646330163505e+01 	 -2.70875053503505e-04   2.06328468627695e-02 	-1.04389439209091e+00	 -6.72596260945502e-03	-3.33424532742055e-01		1.48355406354003e+00
1.28280000000000e+02    	-8.80857425366405e+01 	 -4.07076954587424e-04   1.38904958341684e-02 	-1.04393013287289e+00	 -6.74254712912606e-03	-3.33424241124453e-01		1.48357922229695e+00
1.28310000000000e+02    	-8.81068523470529e+01 	 -5.43485829032028e-04   7.14823937920533e-03 	-1.04394957183458e+00	 -6.74780096775334e-03	-3.33424149737590e-01		1.48359290406086e+00
1.28340000000000e+02    	-8.81279622661446e+01 	 -6.79944398216504e-04   4.06017868800894e-04 	-1.04395304496626e+00	 -6.74849894128890e-03	-3.33424136848521e-01		1.48359534825554e+00
1.28370000000000e+02    	-8.81490722011967e+01 	 -8.16405017805202e-04   -6.33619860010630e-03 	-1.04395594894876e+00	 -6.74816986641091e-03	-3.33424142575463e-01		1.48359739147595e+00
1.28400000000000e+02    	-8.81701822454229e+01 	 -9.52836142435979e-04   -1.30783813431309e-02 	-1.04397718973813e+00	 -6.74485888141204e-03	-3.33424194374332e-01		1.48361233454330e+00
1.28430000000000e+02    	-8.81912926485113e+01 	 -1.08911380173658e-03   -1.98204541177484e-02 	-1.04402646517418e+00	 -6.73184851557182e-03	-3.33424401150243e-01		1.48364699610484e+00
1.28460000000000e+02    	-8.82124036654331e+01 	 -1.22495768547695e-03   -2.65623417972994e-02 	-1.04409368866279e+00	 -6.70117108060073e-03	-3.33424916398624e-01		1.48369427823752e+00
1.28490000000000e+02    	-8.82335153208851e+01 	 -1.35995919237284e-03   -3.33040443913001e-02 	-1.04414347563616e+00	 -6.64891223223239e-03	-3.33425877641821e-01		1.48372929526536e+00
1.28520000000000e+02    	-8.82546271520996e+01 	 -1.49372162990865e-03   -4.00457164342873e-02 	-1.04411664702558e+00	 -6.58069125980204e-03	-3.33427338061185e-01		1.48371043935802e+00
1.28550000000000e+02    	-8.82757380056647e+01 	 -1.62609684263200e-03   -4.67877280958259e-02 	-1.04393931551745e+00	 -6.51545801634573e-03	-3.33429211655138e-01		1.48358578614826e+00
1.28580000000000e+02    	-8.82968459614270e+01 	 -1.75746640412562e-03   -5.35306855083124e-02 	-1.04353855350481e+00	 -6.48594359354934e-03	-3.33431247994261e-01		1.48330414185838e+00
1.28610000000000e+02    	-8.83179484386208e+01 	 -1.88898797080156e-03   -6.02753935829908e-02 	-1.04286217522847e+00	 -6.53472122656215e-03	-3.33433035586013e-01		1.48282898822618e+00
1.28640000000000e+02    	-8.83390425090219e+01 	 -2.02271562341027e-03   -6.70227540452776e-02 	-1.04189906035480e+00	 -6.70576633252525e-03	-3.33434015407351e-01		1.48215277954096e+00
1.28670000000000e+02    	-8.83601254039130e+01 	 -2.16151119492072e-03   -7.37736032963996e-02 	-1.04069589810827e+00	 -7.03248005145318e-03	-3.33433487326401e-01		1.48130864393134e+00
1.28700000000000e+02    	-8.83811951612414e+01 	 -2.30869254967250e-03   -8.05285076774153e-02 	-1.03936634553260e+00	 -7.52416408550135e-03	-3.33430622589636e-01		1.48037663901843e+00
1.28730000000000e+02    	-8.84022513216891e+01 	 -2.46741228116307e-03   -8.72875462784682e-02 	-1.03808938367641e+00	 -8.15371541925574e-03	-3.33424541173217e-01		1.47948233386998e+00
1.28760000000000e+02    	-8.84232955526688e+01 	 -2.63982109344164e-03   -9.40501215064651e-02 	-1.03709505563881e+00	 -8.84967872308801e-03	-3.33414532833793e-01		1.47878657078996e+00
1.28790000000000e+02    	-8.84443320634757e+01 	 -2.82613561864568e-03   -1.00814842253839e-01 	-1.03663764866390e+00	 -9.49561531043313e-03	-3.33400449688420e-01		1.47846665203852e+00
1.28820000000000e+02    	-8.84653676799367e+01 	 -3.02378814220388e-03   -1.07579520424853e-01 	-1.03695854163863e+00	 -9.93893424968820e-03	-3.33383165313064e-01		1.47869068246388e+00
1.28850000000000e+02    	-8.84864114794013e+01 	 -3.22686995640147e-03   -1.14341306712344e-01 	-1.03824310495600e+00	 -1.00098843088165e-02	-3.33364837314904e-01		1.47958813780408e+00
1.28880000000000e+02    	-8.85074739493551e+01 	 -3.42607495035049e-03   -1.21096967049964e-01 	-1.04057785303569e+00	 -9.54946214245783e-03	-3.33348645059095e-01		1.48122070591060e+00
1.28910000000000e+02    	-8.85285657194981e+01 	 -3.60929522840894e-03   -1.27843272626986e-01 	-1.04391509580442e+00	 -8.44286115797162e-03	-3.33337817959642e-01		1.48355792270979e+00
1.28940000000000e+02    	-8.85496960111288e+01 	 -3.76291778822194e-03   -1.34577452407226e-01 	-1.04805223049601e+00	 -6.65322489222880e-03	-3.33334138911223e-01		1.48646203833560e+00
1.28970000000000e+02    	-8.85708710241547e+01 	 -3.87373803187016e-03   -1.41297645704033e-01 	-1.05263134795704e+00	 -4.24938150927618e-03	-3.33336551702308e-01		1.48968589596795e+00
1.29000000000000e+02    	-8.85920925163641e+01 	 -3.93127231388507e-03   -1.48003296215784e-01 	-1.05716209843102e+00	 -1.42130413402700e-03	-3.33340740521724e-01		1.49288638943360e+00
