0.00000000000000e+00    	0.00000000000000e+00 	 6.12323399570000e-17  	1.00000000000000e+00    -1.00000000000000e+00	 0.00000000000000e+00	0.00000000000000e+00		1.41421356237310e+00
1.10070000000000e+02    	-7.53753892673338e+01 	 -4.00794427214763e-05   2.99728284356029e-02 	-1.01729481393398e+00	 -4.75180647167928e-03	-3.32349016326533e-01		1.46470720172154e+00
1.10100000000000e+02    	-7.53962263707502e+01 	 -1.37693414250680e-04   2.31659811675853e-02 	-1.01746398556098e+00	 -4.77582778816458e-03	-3.32348902814504e-01		1.46482475526825e+00
1.10130000000000e+02    	-7.54170648698144e+01 	 -2.35569585213853e-04   1.63595597864756e-02 	-1.01755953613201e+00	 -4.78051271372205e-03	-3.32348933915707e-01		1.46489114843046e+00
1.10160000000000e+02    	-7.54379040591334e+01 	 -3.33455732564054e-04   9.55334773161412e-03 	-1.01759831330691e+00	 -4.77882688790476e-03	-3.32348985311226e-01		1.46491809070299e+00
1.10190000000000e+02    	-7.54587434746467e+01 	 -4.31306428321028e-04   2.74720384069523e-03 	-1.01760667667582e+00	 -4.77772164187440e-03	-3.32349004439548e-01		1.46492390102396e+00
1.10220000000000e+02    	-7.54795829211574e+01 	 -5.29147748833646e-04   -4.05893075949462e-03 	-1.01760689733772e+00	 -4.77751031523862e-03	-3.32349007522685e-01		1.46492405431661e+00
1.10250000000000e+02    	-7.55004223681883e+01 	 -6.26961687041094e-04   -1.08650655981487e-02 	-1.01760639058212e+00	 -4.77424814812949e-03	-3.32349055128803e-01		1.46492370246507e+00
1.10280000000000e+02    	-7.55212617585673e+01 	 -7.24642265366567e-04   -1.76712196958065e-02 	-1.01759235949339e+00	 -4.76409077014396e-03	-3.32349213531995e-01		1.46491395870049e+00
1.10310000000000e+02    	-7.55421007956277e+01 	 -8.22048124453607e-04   -2.44774860023689e-02 	-1.01753324944034e+00	 -4.74806144009682e-03	-3.32349511661671e-01		1.46487291452392e+00
1.10340000000000e+02    	-7.55629387821935e+01 	 -9.19141840660563e-04   -3.12840791798567e-02 	-1.01738696269472e+00	 -4.73549874727072e-03	-3.32349905796147e-01		1.46477135304193e+00
1.10370000000000e+02    	-7.55837745760442e+01 	 -1.01617295596128e-03   -3.80913472923151e-02 	-1.01711431821416e+00	 -4.74472439274674e-03	-3.32350262014500e-01		1.46458210605856e+00
1.10400000000000e+02    	-7.56046067038138e+01 	 -1.11383803546110e-03   -4.48997350432031e-02 	-1.01669502637515e+00	 -4.80011369948066e-03	-3.32350358336042e-01		1.46429115220764e+00
1.10430000000000e+02    	-7.56254336423582e+01 	 -1.21334328728980e-03   -5.17096962701952e-02 	-1.01614269910538e+00	 -4.92564039376628e-03	-3.32349900409922e-01		1.46390802415348e+00
1.10460000000000e+02    	-7.56462542391101e+01 	 -1.31630644413966e-03   -5.85215648476882e-02 	-1.01551526879646e+00	 -5.13592477707487e-03	-3.32348546268687e-01		1.46347299089835e+00
1.10490000000000e+02    	-7.56670682068290e+01 	 -1.42446421248811e-03   -6.53354042472679e-02 	-1.01491768596789e+00	 -5.42665022878114e-03	-3.32345949995134e-01		1.46305884649295e+00
1.10520000000000e+02    	-7.56878765992490e+01 	 -1.53919578211174e-03   -7.21508649741011e-02 	-1.01449485632127e+00	 -5.76675191061288e-03	-3.32341849118818e-01		1.46276593261042e+00
1.10550000000000e+02    	-7.57086821579269e+01 	 -1.66092471975765e-03   -7.89670839568657e-02 	-1.01441433485112e+00	 -6.09488364116300e-03	-3.32336212987315e-01		1.46271013834621e+00
1.10580000000000e+02    	-7.57294894221874e+01 	 -1.78851130027363e-03   -8.57826586990420e-02 	-1.01484012385246e+00	 -6.32224651756526e-03	-3.32329423285704e-01		1.46300488494171e+00
1.10610000000000e+02    	-7.57503045173593e+01 	 -1.91878307964425e-03   -9.25957201996096e-02 	-1.01590076944522e+00	 -6.34290287630736e-03	-3.32322386967808e-01		1.46373931239694e+00
1.10640000000000e+02    	-7.57711345823904e+01 	 -2.04636113808526e-03   -9.94041126200373e-02 	-1.01765651480821e+00	 -6.05129111204278e-03	-3.32316436594216e-01		1.46495584038782e+00
1.10670000000000e+02    	-7.57919868619546e+01 	 -2.16391389667875e-03   -1.06205667250949e-01 	-1.02007122381838e+00	 -5.36501346036108e-03	-3.32312917106977e-01		1.46663081922749e+00
1.10700000000000e+02    	-7.58128675591471e+01 	 -2.26290802850393e-03   -1.12998538617139e-01 	-1.02299485086399e+00	 -4.24941543201809e-03	-3.32312518078679e-01		1.46866202105779e+00
1.10730000000000e+02    	-7.58337806062991e+01 	 -2.33483529472603e-03   -1.19781557099719e-01 	-1.02616124175368e+00	 -2.73938902246129e-03	-3.32314630571379e-01		1.47086621146230e+00
1.10760000000000e+02    	-7.58547265463833e+01 	 -2.37279333424196e-03   -1.26554548553461e-01 	-1.02920405903436e+00	 -9.53534680322506e-04	-3.32317151430548e-01		1.47298899978788e+00
1.10790000000000e+02    	-7.58757017153150e+01 	 -2.37321026073359e-03   -1.33318576201928e-01 	-1.03169093271058e+00	 9.03534482821182e-04	-3.32317077541587e-01		1.47472764842786e+00
1.10820000000000e+02    	-7.58966978772056e+01 	 -2.33744676133907e-03   -1.40076068982439e-01 	-1.03317304008589e+00	 2.55344214482811e-03	-3.32311876375702e-01		1.47576564332127e+00
1.10850000000000e+02    	-7.59177024032132e+01 	 -2.27299447591476e-03   -1.46830807964426e-01 	-1.03324476942844e+00	 3.67143588030603e-03	-3.32301104288724e-01		1.47581579368977e+00
1.10880000000000e+02    	-7.59386990192212e+01 	 -2.19401292724747e-03   -1.53587745846469e-01 	-1.03160636129516e+00	 3.92717975528535e-03	-3.32287335984425e-01		1.47466673559184e+00
1.10910000000000e+02    	-7.59596690946147e+01 	 -2.12099853661741e-03   -1.60352636602604e-01 	-1.02812165027217e+00	 3.03506231445706e-03	-3.32275462100111e-01		1.47222631482917e+00
1.10940000000000e+02    	-7.59805934096540e+01 	 -2.07944815237909e-03   -1.67131460937901e-01 	-1.02286318972605e+00	 8.08369330172392e-04	-3.32269971489703e-01		1.46855476312982e+00
1.10970000000000e+02    	-7.60014543141642e+01 	 -2.09746425810003e-03   -1.73929658007471e-01 	-1.01613789925285e+00	 -2.78960036765284e-03	-3.32270870640330e-01		1.46388112346744e+00
1.11000000000000e+02    	-7.60222381561514e+01 	 -2.20235904118542e-03   -1.80751220913037e-01 	-1.00848767393787e+00	 -7.60517340477276e-03	-3.32270024751334e-01		1.45859816141917e+00
1.11030000000000e+02    	-7.60429377938337e+01 	 -2.41646516073296e-03   -1.87597778788116e-01 	-1.00066102289309e+00	 -1.32726307638952e-02	-3.32250338468578e-01		1.45323395669015e+00
1.11060000000000e+02    	-7.60635548982232e+01 	 -2.75255976136617e-03   -1.94467852516894e-01 	-9.93553902138383e-01	 -1.92186568598692e-02	-3.32189721135001e-01		1.44840212788219e+00
1.11090000000000e+02    	-7.60841016235390e+01 	 -3.20953572037707e-03   -2.01356500330540e-01 	-9.88120860933953e-01	 -2.46986624794182e-02	-3.32069911628254e-01		1.44473640708259e+00
1.11120000000000e+02    	-7.61046011265195e+01 	 -3.76915046334726e-03   -2.08255527010881e-01 	-9.85261859222830e-01	 -2.88673756700854e-02	-3.31887380904530e-01		1.44281789918928e+00
1.11150000000000e+02    	-7.61250864420607e+01 	 -4.39475313123962e-03   -2.15154301060215e-01 	-9.85695665672072e-01	 -3.08808011857300e-02	-3.31660982055612e-01		1.44310379953234e+00
1.11180000000000e+02    	-7.61455974525482e+01 	 -5.03274010558882e-03   -2.22041039265626e-01 	-9.89836707340841e-01	 -3.00198891994655e-02	-3.31430595542702e-01		1.44586449593615e+00
1.11210000000000e+02    	-7.61661761297849e+01 	 -5.61707614664385e-03   -2.28904257589025e-01 	-9.97696556048511e-01	 -2.58194602820628e-02	-3.31244002159496e-01		1.45113323008157e+00
1.11240000000000e+02    	-7.61868607654060e+01 	 -6.07660377901038e-03   -2.35734042730832e-01 	-1.00883126882507e+00	 -1.81812308402267e-02	-3.31135080937081e-01		1.45867115140503e+00
1.11270000000000e+02    	-7.62076803156093e+01 	 -6.34421168686070e-03   -2.42522910796410e-01 	-1.02234977985524e+00	 -7.44917842676150e-03	-3.31102413169993e-01		1.46795210093391e+00
1.11300000000000e+02    	-7.62286500479070e+01 	 -6.36645994727891e-03   -2.49266237385259e-01 	-1.03698710715301e+00	 5.57009651253500e-03	-3.31099719520200e-01		1.47817465498603e+00
1.11330000000000e+02    	-7.62497693152913e+01 	 -6.11214067020016e-03   -2.55962446029089e-01 	-1.05123271956526e+00	 1.96506646166580e-02	-3.31045954027120e-01		1.48831038529676e+00
1.11360000000000e+02    	-7.62710216377050e+01 	 -5.57852922299702e-03   -2.62613213452263e-01 	-1.06349376990289e+00	 3.32521863868810e-02	-3.30854355271284e-01		1.49719381207769e+00
1.11390000000000e+02    	-7.62923766305174e+01 	 -4.79462799113175e-03   -2.69223852799631e-01 	-1.07226859671182e+00	 4.46747025908505e-02	-3.30470358332712e-01		1.50365103341249e+00
1.11420000000000e+02    	-7.63137929527398e+01 	 -3.82128235634188e-03   -2.75803824170100e-01 	-1.07630847527875e+00	 5.22451819502418e-02	-3.29902633178421e-01		1.50665365640944e+00
1.11450000000000e+02    	-7.63352214631359e+01 	 -2.74842481279982e-03   -2.82367095730601e-01 	-1.07475273094504e+00	 5.45155981906388e-02	-3.29232224829508e-01		1.50547641661571e+00
1.11480000000000e+02    	-7.63566081058880e+01 	 -1.68976325352697e-03   -2.88931926015927e-01 	-1.06723048679585e+00	 5.04536167400720e-02	-3.28591480250034e-01		1.49983293745723e+00
1.11510000000000e+02    	-7.63778965465120e+01 	 -7.75017734797303e-04   -2.95519611696397e-01 	-1.05392847761124e+00	 3.96097274829139e-02	-3.28114876394990e-01		1.48996427425053e+00
1.11540000000000e+02    	-7.63990310870726e+01 	 -1.39505541440367e-04   -3.02151881870033e-01 	-1.03562666084575e+00	 2.22466461686795e-02	-3.27875271017472e-01		1.47665828385076e+00
1.11570000000000e+02    	-7.64199607565873e+01 	 8.92553552125434e-05   -3.08846961095698e-01 	-1.01370086990240e+00	 -5.83548950646542e-04	-3.27828751481742e-01		1.46118495902070e+00
1.11600000000000e+02    	-7.64406454962583e+01 	 -1.92088095283620e-04   -3.15614886956143e-01 	-9.90084422318374e-01	 -2.70318196622046e-02	-3.27795701890356e-01		1.44514632642150e+00
1.11630000000000e+02    	-7.64610647655039e+01 	 -1.04442036111877e-03   -3.22453349149701e-01 	-9.67170302049196e-01	 -5.45341295216187e-02	-3.27500172439676e-01		1.43026176883696e+00
1.11660000000000e+02    	-7.64812274925781e+01 	 -2.46852264309002e-03   -3.29345777845812e-01 	-9.47628197324706e-01	 -8.00007966052931e-02	-3.26669935806718e-01		1.41813700846650e+00
1.11690000000000e+02    	-7.65011803530556e+01 	 -4.39220891392555e-03   -3.36263136520850e-01 	-9.34116699043438e-01	 -1.00118678980108e-01	-3.25167795487906e-01		1.41008221481409e+00
1.11720000000000e+02    	-7.65210099191495e+01 	 -6.66676656955793e-03   -3.43169570137950e-01 	-9.28899881332310e-01	 -1.11748243946941e-01	-3.23094650089571e-01		1.40702978379312e+00
1.11750000000000e+02    	-7.65408347440990e+01 	 -9.07597151352414e-03   -3.50030151171313e-01 	-9.33426736865335e-01	 -1.12370021581095e-01	-3.20799000407052e-01		1.40954762016307e+00
1.11780000000000e+02    	-7.65607866661997e+01 	 -1.13582917863057e-02   -3.56817613292034e-01 	-9.47979485993228e-01	 -1.00513664530789e-01	-3.18761212019595e-01		1.41787757331499e+00
1.11810000000000e+02    	-7.65809855009112e+01 	 -1.32397644059004e-02   -3.63515248125472e-01 	-9.71509571361211e-01	 -7.60936654677680e-02	-3.17384908647107e-01		1.43190581862345e+00
1.11840000000000e+02    	-7.66015152169122e+01 	 -1.44721473431504e-02   -3.70115119078985e-01 	-1.00173665216741e+00	 -4.05793311607034e-02	-3.16788375141701e-01		1.45102649081191e+00
1.11870000000000e+02    	-7.66224099707090e+01 	 -1.48688819043690e-02   -3.76613283744581e-01 	-1.03549647253836e+00	 3.05376185000656e-03	-3.16705372484604e-01		1.47396219865417e+00
1.11900000000000e+02    	-7.66436542180965e+01 	 -1.43312497388825e-02   -3.83005236588739e-01 	-1.06923216114396e+00	 5.06021679950240e-02	-3.16558209918889e-01		1.49867511292389e+00
1.11930000000000e+02    	-7.66651947532794e+01 	 -1.28599233304317e-02   -3.89284370002587e-01 	-1.09948290015190e+00	 9.70980491424247e-02	-3.15678889604556e-01		1.52247950403796e+00
1.11960000000000e+02    	-7.66869578892426e+01 	 -1.05521008444076e-02   -3.95444343370651e-01 	-1.12325451993688e+00	 1.37368572613188e-01	-3.13580898159446e-01		1.54236954747910e+00
1.11990000000000e+02    	-7.67088645190344e+01 	 -7.58880304893695e-03   -4.01484233960175e-01 	-1.13822976840047e+00	 1.66594530690166e-01	-3.10167517753757e-01		1.55548212217254e+00
1.12020000000000e+02    	-7.67308386074854e+01 	 -4.21828916192043e-03   -4.07414315401369e-01 	-1.14284285706316e+00	 1.80800239322322e-01	-3.05799773876419e-01		1.55958072063685e+00
1.12050000000000e+02    	-7.67528081300070e+01 	 -7.39811028371467e-04   -4.13260309853925e-01 	-1.13627597621725e+00	 1.77248795088688e-01	-3.01203281455047e-01		1.55346826367588e+00
1.12080000000000e+02    	-7.67746998652682e+01 	 2.51139493192714e-03   -4.19064349579946e-01 	-1.11843917508669e+00	 1.54748398746426e-01	-2.97238522589897e-01		1.53727160729475e+00
1.12110000000000e+02    	-7.67964308319657e+01 	 5.18038053677172e-03   -4.24881167919219e-01 	-1.08998605480736e+00	 1.13885151296353e-01	-2.94588459365178e-01		1.51255472223370e+00
1.12140000000000e+02    	-7.68179005866638e+01 	 6.91509663346470e-03   -4.30768360916003e-01 	-1.05240395662372e+00	 5.71829149934816e-02	-2.93442864012078e-01		1.48220534613934e+00
1.12170000000000e+02    	-7.68389907401184e+01 	 7.40106116836313e-03   -4.36770738212026e-01 	-1.00818856692092e+00	 -1.08471698874047e-02	-2.93289728217587e-01		1.45002783154068e+00
1.12200000000000e+02    	-7.68595797236737e+01 	 6.41049816373513e-03   -4.42901801119550e-01 	-9.61046360926629e-01	 -8.38541695513855e-02	-2.92945699679111e-01		1.42002070849757e+00
1.12230000000000e+02    	-7.68795781153374e+01 	 3.85949839112069e-03   -4.49129867669467e-01 	-9.15959061560022e-01	 -1.54100305905479e-01	-2.90918886003597e-01		1.39547902347819e+00
1.12260000000000e+02    	-7.68989786557591e+01 	 -1.44420984518660e-04   -4.55378702602095e-01 	-8.78858252873914e-01	 -2.13264905185095e-01	-2.86047582557044e-01		1.37829494953545e+00
1.12290000000000e+02    	-7.69178989596610e+01 	 -5.28533988428550e-03   -4.61547555896413e-01 	-8.55731401087237e-01	 -2.53494157199885e-01	-2.78144292339937e-01		1.36890458612077e+00
1.12320000000000e+02    	-7.69365879892558e+01 	 -1.10621053185439e-02   -4.67543805242215e-01 	-8.51269008878569e-01	 -2.68472111679941e-01	-2.68273719562681e-01		1.36700657966046e+00
1.12350000000000e+02    	-7.69553804330461e+01 	 -1.68448500334511e-02   -4.73312236227977e-01 	-8.67496836724302e-01	 -2.54330684901245e-01	-2.58438079231622e-01		1.37259793814720e+00
1.12380000000000e+02    	-7.69746091123408e+01 	 -2.19536505744790e-02   -4.78846338494513e-01 	-9.02968777325467e-01	 -2.10349978445796e-01	-2.50744491698257e-01		1.38653255510782e+00
1.12410000000000e+02    	-7.69945088179394e+01 	 -2.57536712053660e-02   -4.84176666331107e-01 	-9.52944095564743e-01	 -1.39408027023914e-01	-2.46407659996276e-01		1.41005453163175e+00
1.12440000000000e+02    	-7.70151548994164e+01 	 -2.77571492485952e-02   -4.89342963056270e-01 	-1.01058222620270e+00	 -4.79837097880317e-02	-2.45089850602582e-01		1.44348464044139e+00
1.12470000000000e+02    	-7.70364667819723e+01 	 -2.77048334900124e-02   -4.94365594093815e-01 	-1.06867392814243e+00	 5.45332070918293e-02	-2.44982370513788e-01		1.48494248953609e+00
1.12500000000000e+02    	-7.70582694820094e+01 	 -2.55939294988749e-02   -4.99232038975470e-01 	-1.12112384147402e+00	 1.57186398871815e-01	-2.43617675021673e-01		1.53002477218335e+00
1.12530000000000e+02    	-7.70803723823645e+01 	 -2.16455567610409e-02   -5.03903478134983e-01 	-1.16363733076316e+00	 2.49021008584497e-01	-2.38940714450371e-01		1.57262709034409e+00
1.12560000000000e+02    	-7.71026249922594e+01 	 -1.62388555608928e-02   -5.08333939591758e-01 	-1.19363414349961e+00	 3.20377749425209e-01	-2.30088179512229e-01		1.60634521233951e+00
1.12590000000000e+02    	-7.71249360491179e+01 	 -9.84752262622978e-03   -5.12490791777166e-01 	-1.20977082416022e+00	 3.63699055108318e-01	-2.17625430840593e-01		1.62578697184611e+00
1.12620000000000e+02    	-7.71472641821954e+01 	 -2.99861793633126e-03   -5.16369796105703e-01 	-1.21142913809945e+00	 3.73933930024301e-01	-2.03304791586039e-01		1.62748885677956e+00
1.12650000000000e+02    	-7.71695928224088e+01 	 3.74547360341713e-03   -5.20002984220146e-01 	-1.19834945391139e+00	 3.48744101404704e-01	-1.89518894226679e-01		1.61045995703811e+00
1.12680000000000e+02    	-7.71918969960060e+01 	 9.79205344891552e-03   -5.23459182646311e-01 	-1.17047277846432e+00	 2.88686338311019e-01	-1.78588713556168e-01		1.57646447967059e+00
1.12710000000000e+02    	-7.72141055172888e+01 	 1.45258955622824e-02   -5.26835507983028e-01 	-1.12804751915328e+00	 1.97461714023195e-01	-1.71982384040531e-01		1.53005237635615e+00
1.12740000000000e+02    	-7.72360650832029e+01 	 1.73404244512241e-02   -5.30236014928591e-01 	-1.07210041235016e+00	 8.21967054073195e-02	-1.69598528087144e-01		1.47814723666843e+00
1.12770000000000e+02    	-7.72575253707154e+01 	 1.77138111972100e-02   -5.33735067513950e-01 	-1.00534162716747e+00	 -4.64795492720068e-02	-1.69394561915421e-01		1.42883401884991e+00
1.12800000000000e+02    	-7.72781789611837e+01 	 1.53341032027026e-02   -5.37333463160813e-01 	-9.33283104289632e-01	 -1.75017981764655e-01	-1.67785761500380e-01		1.38917267049699e+00
1.12830000000000e+02    	-7.72977786422775e+01 	 1.02313906610494e-02   -5.40933063572514e-01 	-8.64775584414597e-01	 -2.88580464621838e-01	-1.61047608735384e-01		1.36273688885285e+00
1.12860000000000e+02    	-7.73162934216512e+01 	 2.83589406551605e-03   -5.44359052698716e-01 	-8.10925272321574e-01	 -3.73435449940420e-01	-1.47206311278492e-01		1.34860058232311e+00
1.12890000000000e+02    	-7.73340026583633e+01 	 -6.08134974190506e-03   -5.47427783652059e-01 	-7.82241241181276e-01	 -4.19078318266421e-01	-1.27245995536134e-01		1.34302626170370e+00
1.12920000000000e+02    	-7.73514541093008e+01 	 -1.55359584432777e-02   -5.50020930187703e-01 	-7.85259427238941e-01	 -4.19308368911359e-01	-1.04844553403418e-01		1.34292377173282e+00
1.12950000000000e+02    	-7.73693011079053e+01 	 -2.44525987259306e-02   -5.52127502990485e-01 	-8.20226830105334e-01	 -3.72589415205863e-01	-8.48403418174907e-02		1.34862626726154e+00
1.12980000000000e+02    	-7.73880879885535e+01 	 -3.17779395432230e-02   -5.53840234301722e-01 	-8.80776212573491e-01	 -2.82451547076127e-01	-7.11315106332432e-02		1.36404006718497e+00
1.13010000000000e+02    	-7.74080689205062e+01 	 -3.66290580353606e-02   -5.55308494439673e-01 	-9.55877515475017e-01	 -1.57913582081757e-01	-6.48269822763043e-02		1.39385833628373e+00
1.13040000000000e+02    	-7.74291532894381e+01 	 -3.84697396177580e-02   -5.56664648736926e-01 	-1.03348250515607e+00	 -1.29269621245905e-02	-6.36440888617457e-02		1.43954984799432e+00
1.13070000000000e+02    	-7.74510157515046e+01 	 -3.72151487244074e-02   -5.57963467460175e-01 	-1.10402350396439e+00	 1.35862929673516e-01	-6.31265889088097e-02		1.49710106512304e+00
1.13100000000000e+02    	-7.74732864530271e+01 	 -3.31844737135435e-02   -5.59170948130710e-01 	-1.16189084690224e+00	 2.72198086697248e-01	-5.89112444433095e-02		1.55806054864331e+00
1.13130000000000e+02    	-7.74956908755856e+01 	 -2.69484372308814e-02   -5.60197987142570e-01 	-1.20478927372607e+00	 3.82560477920930e-01	-4.85224898695470e-02		1.61252105269222e+00
1.13160000000000e+02    	-7.75180902058785e+01 	 -1.91806521284133e-02   -5.60945772147383e-01 	-1.23227019267763e+00	 4.57154696284247e-01	-3.19369064599482e-02		1.65181724476128e+00
1.13190000000000e+02    	-7.75404553100707e+01 	 -1.05718889224768e-02   -5.61339112335956e-01 	-1.24451021076604e+00	 4.89950282931008e-01	-1.11808913857912e-02		1.67002453777700e+00
1.13220000000000e+02    	-7.75628183747636e+01 	 -1.80345668519592e-03   -5.61343775962926e-01 	-1.24162726348647e+00	 4.78429707013901e-01	1.05069718826605e-02		1.66452505011023e+00
1.13250000000000e+02    	-7.75852228646911e+01 	 6.44706863643076e-03   -5.60972528558472e-01 	-1.22343599922566e+00	 4.23429595695786e-01	2.96308849676813e-02		1.63614371497627e+00
1.13280000000000e+02    	-7.76076741110149e+01 	 1.34941020813699e-02   -5.60283271167395e-01 	-1.18954286413310e+00	 3.29206604535739e-01	4.34074642866753e-02		1.58911089041506e+00
1.13310000000000e+02    	-7.76300892102529e+01 	 1.86512665432850e-02   -5.59368007918988e-01 	-1.13981819000960e+00	 2.03682647236860e-01	5.06945193519146e-02		1.53076518818351e+00
1.13340000000000e+02    	-7.76522561260174e+01 	 2.12849710180807e-02   -5.58327720412943e-01 	-1.07537440321407e+00	 5.86177774927258e-02	5.26862414990307e-02		1.47059239457081e+00
1.13370000000000e+02    	-7.76738353863533e+01 	 2.09338789742038e-02   -5.57231021690083e-01 	-1.00001027786420e+00	 -9.08250361645001e-02	5.29260407170625e-02		1.41812231800163e+00
1.13400000000000e+02    	-7.76944505498696e+01 	 1.74705862121843e-02   -5.56069701520938e-01 	-9.21449076168380e-01	 -2.27750690136559e-01	5.61343289844582e-02		1.37988761851093e+00
1.13430000000000e+02    	-7.77138672654716e+01 	 1.12139056534632e-02   -5.54743437591366e-01 	-8.51021998290279e-01	 -3.36407739372270e-01	6.60099868415976e-02		1.35711676986410e+00
1.13460000000000e+02    	-7.77321617513534e+01 	 2.89845195951382e-03   -5.53097901662809e-01 	-8.01003522804245e-01	 -4.05030913324747e-01	8.32684254068031e-02		1.34632474350107e+00
1.13490000000000e+02    	-7.77497525213101e+01 	 -6.47869259984248e-03   -5.50998562736794e-01 	-7.80705967189882e-01	 -4.27239540653623e-01	1.05270139661478e-01		1.34280200871467e+00
1.13520000000000e+02    	-7.77672719049567e+01 	 -1.58257525358808e-02   -5.48396375161379e-01 	-7.93457467218880e-01	 -4.01989386708773e-01	1.27332445248240e-01		1.34438973922177e+00
1.13550000000000e+02    	-7.77853536739001e+01 	 -2.40819120567170e-02   -5.45355975668857e-01 	-8.35723625178937e-01	 -3.33150269397781e-01	1.44837499543904e-01		1.35292312455519e+00
1.13580000000000e+02    	-7.78044291846425e+01 	 -3.03343524201577e-02   -5.42037090365040e-01 	-8.98495855357519e-01	 -2.29272298666551e-01	1.55219502232127e-01		1.37257192267060e+00
1.13610000000000e+02    	-7.78246143900212e+01 	 -3.39574636278646e-02   -5.38632017250041e-01 	-9.70389104040168e-01	 -1.02993368448116e-01	1.59022178480309e-01		1.40625413792557e+00
1.13640000000000e+02    	-7.78457420928144e+01 	 -3.47240100820077e-02   -5.35285815929900e-01 	-1.04108878958218e+00	 3.06695888980917e-02	1.59411770187101e-01		1.45265914926766e+00
1.13670000000000e+02    	-7.78675077813344e+01 	 -3.28054572211249e-02   -5.32046131486339e-01 	-1.10343796652746e+00	 1.56867849757716e-01	1.60411777938145e-01		1.50595976266405e+00
1.13700000000000e+02    	-7.78896214316361e+01 	 -2.86588786149098e-02   -5.28867725142124e-01 	-1.15354382501639e+00	 2.63124996187249e-01	1.65052446014139e-01		1.55792824924232e+00
1.13730000000000e+02    	-7.79118858128728e+01 	 -2.28819442808719e-02   -5.25652993072656e-01 	-1.18972870814979e+00	 3.40426780860964e-01	1.74426801695510e-01		1.60055287362613e+00
1.13760000000000e+02    	-7.79342012021161e+01 	 -1.61073793755741e-02   -5.22295574622930e-01 	-1.21141384613102e+00	 3.83365460865657e-01	1.87737772446733e-01		1.62780160166587e+00
1.13790000000000e+02    	-7.79565334618528e+01 	 -8.95203844973147e-03   -5.18709836374927e-01 	-1.21843035375644e+00	 3.89877029182283e-01	2.02910941051951e-01		1.63638304648931e+00
1.13820000000000e+02    	-7.79788739333106e+01 	 -2.00206421266367e-03   -5.14845228808834e-01 	-1.21076682579642e+00	 3.60946078365417e-01	2.17388387899570e-01		1.62588317204223e+00
1.13850000000000e+02    	-7.80012024546111e+01 	 4.18949891308720e-03   -5.10689800161149e-01 	-1.18863373762283e+00	 3.00400116880869e-01	2.28907749226720e-01		1.59858973789191e+00
1.13880000000000e+02    	-7.80234567892221e+01 	 9.11149915786217e-03   -5.06265823345695e-01 	-1.15276443474226e+00	 2.14748632130666e-01	2.36168960345526e-01		1.55908902723331e+00
1.13910000000000e+02    	-7.80455132311687e+01 	 1.23235359247757e-02   -5.01618061217680e-01 	-1.10490709466505e+00	 1.12918640705977e-01	2.39276602068611e-01		1.51354669553257e+00
1.13940000000000e+02    	-7.80671894001187e+01 	 1.35108957252659e-02   -4.96794907871822e-01 	-1.04840085708589e+00	 5.67295715905811e-03	2.39783387718349e-01		1.46856140920530e+00
1.13970000000000e+02    	-7.80882826291733e+01 	 1.25558817149033e-02   -4.91826268751481e-01 	-9.88554375477630e-01	 -9.54713651606093e-02	2.40172802288535e-01		1.42969839819478e+00
1.14000000000000e+02    	-7.81086440830633e+01 	 9.59482381070584e-03   -4.86708134329459e-01 	-9.32390763564479e-01	 -1.79780875515776e-01	2.42841333560531e-01		1.40023055689662e+00
1.14030000000000e+02    	-7.81282594596054e+01 	 5.02326012419562e-03   -4.81405433785610e-01 	-8.87479330962538e-01	 -2.38899170897424e-01	2.49019588541612e-01		1.38083421605152e+00
1.14060000000000e+02    	-7.81472881663801e+01 	 -5.63390429848492e-04   -4.75875600209960e-01 	-8.60130729304150e-01	 -2.67945653409206e-01	2.58242551780287e-01		1.37051412259202e+00
1.14090000000000e+02    	-7.81660319552684e+01 	 -6.46927206680841e-03   -4.70100999129935e-01 	-8.53739917164427e-01	 -2.65856976037965e-01	2.68666888152782e-01		1.36811318049994e+00
1.14120000000000e+02    	-7.81848468588151e+01 	 -1.20025967457852e-02   -4.64112022509451e-01 	-8.68015916981640e-01	 -2.35128489889833e-01	2.78007013687214e-01		1.37332623165460e+00
1.14150000000000e+02    	-7.82040409217562e+01 	 -1.65671959163847e-02   -4.57987958851491e-01 	-8.99344635688274e-01	 -1.81221154474401e-01	2.84571793899014e-01		1.38659402366129e+00
1.14180000000000e+02    	-7.82238011979703e+01 	 -1.97356928345533e-02   -4.51834182169775e-01 	-9.42018325339903e-01	 -1.11730393492228e-01	2.87916657149743e-01		1.40811157497210e+00
1.14210000000000e+02    	-7.82441748646302e+01 	 -2.12941276266874e-02   -4.45746641750027e-01 	-9.89755940220409e-01	 -3.53211044304628e-02	2.88856134086643e-01		1.43676799373429e+00
1.14240000000000e+02    	-7.82651005303222e+01 	 -2.12447818006516e-02   -4.39781902496248e-01 	-1.03691830390486e+00	 3.94439064971920e-02	2.88918467608494e-01		1.46977184340221e+00
1.14270000000000e+02    	-7.82864621510829e+01 	 -1.97678739515843e-02   -4.33946379415481e-01 	-1.07910846249082e+00	 1.05120349590663e-01	2.89602469018578e-01		1.50312838832184e+00
